original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Operation Ragnarök,sv,False,2400000,/2FZtjXDWrLO1m7Xe2uMEjp6RhEj.jpg,http://www.zon261.com/,295786,tt1826956,2.022,/eJRIfWaVRZ57HoDiY3TxdLRo8N6.jpg,2018-12-07,0,99,Released,Everyone is infected!,Operation Ragnarok,False,6.7,4,"Drama,Horror,Action,","Kruthuset,",,"fa,sv,","SE,",0,"sweden,monster,infected,",30,25,"Fredrik Hiller,"
Easter,en,False,0,,http://www.uuelco.me/2017/08/easter.html,489805,,2.016,,2018-12-21,0,200,Released,,Easter,False,0.0,0,"War,Drama,Music,Crime,","Link Egglepple Starbureiy,",,"en,","US,",0,"opera,",2,5,"Link Starbureiy,"
Gremlins: A Christmas Nightmare,en,False,0,,,753337,tt9089406,2.015,/zXqUOeBZ9efGkahKBEcf12nx9Qg.jpg,2018-12-21,0,16,Released,,Gremlins: A Christmas Nightmare,False,0.0,0,"Horror,Adventure,",,,"en,","US,",0,,5,2,"Jace Elton,"
O Segredo de Davi,pt,False,450000,/3Wgx7HjfKKiwsqtgwlUnJTu8io6.jpg,,496874,tt5230380,1.989,/rO9igu8NaQEsiIuDKCNA3k8NBbb.jpg,2018-11-22,0,112,Released,"He films, he kills, he shares.",My Dead Ones,False,5.7,16,"Crime,Drama,Horror,Thriller,","Parakino Filmes,E.H. Filmes,Movioca,",,"pt,","BR,",0,"serial killer,",14,4,"Diego Freitas,"
In My Skin,en,False,0,/3RC0VEzk4kjGyaZvT1N3tg6y3aF.jpg,,567038,tt9145818,1.984,/odrX8cwgkhpNdiyCxySgBPx8zpk.jpg,2018-12-07,0,30,Released,,In My Skin,False,5.5,4,"Comedy,Drama,","BBC Three,",,"en,","GB,",0,,13,3,"Lucy Forbes,"
Slay Belles,en,False,0,/p3TUFBwl3U60Ycmnjd7syCYWcHs.jpg,http://slaybellesmovie.com,338598,tt3526622,1.981,/25qsK9Qxs0hnXIYMpHjtL0A6ghI.jpg,2018-12-04,0,77,Released,,Slay Belles,False,4.3,5,"Horror,Adventure,",,,"en,",,0,,6,4,"Dan Walker,"
Prince of Peoria A Christmas Moose Miracle,en,False,0,,,569038,tt9315916,1.978,/pMZxlPdDDBWgZIUtGVxh9ldO81H.jpg,2018-12-17,0,29,Released,,Prince of Peoria A Christmas Moose Miracle,False,4.0,2,"Comedy,Family,",,,"en,",,0,,4,1,"Jonathan A. Rosenbaum,"
A 3 Minute Hug,es,False,0,,https://www.netflix.com/title/80244679,617331,tt9098586,1.976,/fUKtfCyN5rj5BlH28Cru7vtw1zJ.jpg,2018-11-20,0,28,Released,,A 3 Minute Hug,False,6.1,13,"Documentary,",,,"en,es,","MX,",0,,0,4,"Everardo González,"
Up North,en,False,0,/v0ekU6iKW7WpbqwLbq7i0adAETV.jpg,,590425,tt8631800,1.973,/8Jwde1BZI8jYmHpVj0MtiePl7fg.jpg,2018-12-28,0,99,Released,,Up North,False,5.5,2,"Drama,",,,"en,","NG,",0,,1,3,"Tope Oshin,"
Mark Kermode's Christmas Cinema Secrets,en,False,0,/kMrd9D35OmULAJx93HjLbsyslyz.jpg,,655579,tt9351678,1.97,/4PRTlmPFghUg3U5PgsSRI0hB2Sx.jpg,2018-12-20,0,0,Released,,Mark Kermode's Christmas Cinema Secrets,False,0.0,0,"Documentary,","BBC Studios,",,,,0,,1,4,"Tope Oshin,"
Austentatious - Live at the Savoy,en,False,0,,,569614,,1.969,/52lHS60u72eTOMKRfTLBJ9B8f0V.jpg,2018-12-17,0,92,Released,,Austentatious - Live at the Savoy,False,0.0,0,"Comedy,","Go Faster Stripe,",,"en,","GB,",0,,8,2,"Chris Evans,"
Eleven,en,False,0,/oCjjTQtxylkJZ2xou2bYWp7JP0p.jpg,,563003,tt6664784,1.967,/2oyyOV0kwQT9nQiAh2kN4pJ8Rh3.jpg,2018-11-11,0,82,Released,Based on the events on the last day of World War One.,Eleven,False,0.0,0,"War,","Shaking the Tree Productions,",,"en,","GB,",0,,6,3,"Rock Salt,"
¡Asu Mare! 3,es,False,0,/hwUSBQnkcKGefYoD9jbIrPU8MXg.jpg,,564297,tt9336816,1.966,/p6wbref5yctlnTQqfLtquF6fO6f.jpg,2018-11-23,0,0,Released,,¡Asu Mare! 3,False,7.5,11,"Comedy,","Tondero Producciones,",Asu Mare! Collection,"es,","PE,",0,,7,0,"Rock Salt,"
Stilles Land Gutes Land,de,False,0,,,584951,tt8548548,1.96,/w2f1kdAVLZdA9HH3V1xpTuP2ybe.jpg,2018-11-20,0,25,Released,,Quiet Land Good People,False,0.0,0,"Drama,Drama,",,,,,0,,5,5,"Johannes Bachmann,"
En el Pozo,es,False,0,/g1uUmIZ19D7THWufdZ3pp1L2DFI.jpg,,584123,tt6452534,1.96,/pP1wlY94jKylKPjWZmBYlgAOhoy.jpg,2018-11-17,0,82,Released,,In The Quarry,False,4.3,5,"Thriller,Crime,","Saico Films,",,"es,","UY,",0,"cheating,turtle,friends,hook,swimming,car,pond,childhood friends,quarry,",5,4,"Bernardo Antonaccio,"
dolor,en,False,0,,,575365,tt8849142,1.96,/nRnGQ4trEznzcazhrUjDkpocqaO.jpg,2018-12-29,0,5,Released,,dolor,False,10.0,1,"Animation,",,,,,0,"stop motion,",0,7,"Anna Akana,"
Объект Дельта,ru,False,500,/3oki67fifO66DL2TkhKOJ1mtU6R.jpg,,573084,tt9675796,1.96,/oaQMAJLInxWbmVCmcFzPJIh5QBS.jpg,2018-11-03,0,13,Released,,Subject Delta,False,0.0,0,"Thriller,Science Fiction,",,,"ru,",,0,,1,2,"Ivan Rassadin,"
Es bleibt in der Familie,de,False,0,,,572077,tt8700290,1.96,/oahYXC5Wxy0EG2WrpyPoajNzU1S.jpg,2018-12-18,0,0,Released,,Es bleibt in der Familie,False,5.0,2,"Comedy,","FFL Film- und Fernseh-Labor Ludwigsburg,",,,"DE,",0,,7,4,"Florian Knittel,"
Robot Will Protect You,en,False,26000,/pjgLE7iyKKDZ7GTnv9elnbhC6E4.jpg,,569562,tt8348972,1.96,/3alcVTGtvPXwqCZK1a6F8d7umUZ.jpg,2018-12-05,0,11,Released,A little girl's search for meaning in a world without emotions.,Robot Will Protect You,False,0.0,0,"Science Fiction,Animation,","Chaosmonger Studio,",,"en,","EE,",0,"protection,little girl,robot,short,",1,1,"Nicola Piovesan,"
"Sergio Leone, une Amérique de légende",fr,False,0,,,569055,tt9471730,1.96,/6bTr3Ai8e6kbIKXswcpS843BHb1.jpg,2018-12-16,0,53,Released,,"Sergio Leone, une Amérique de légende",False,8.0,1,"Documentary,","ARTE,",,"fr,","FR,",0,"western,spaghetti western,",8,3,"Jean-François Giré,"
The 87th Annual Hollywood Christmas Parade,en,False,0,/wef9vmY2HhRbxOyht77gXX6RXcZ.jpg,,568420,,1.96,/cbKduSR6LEAc2nlgytO6skIoY0K.jpg,2018-11-13,0,55,Released,,The 87th Annual Hollywood Christmas Parade,False,10.0,1,"TV Movie,","CW,",,"en,","US,",0,,3,1,"Tonya Kay,"
Oddbods: The Festive Menace,en,False,0,/7nYiblQqOpIaqkJy2uFKN1Kgr4G.jpg,,567788,,1.96,/uEq1gii3EDAyYbJuabCQpb2dAAE.jpg,2018-12-01,0,23,Released,,Oddbods: The Festive Menace,False,6.0,2,,,,,,0,,4,0,"Tonya Kay,"
Alex,en,False,0,,,567613,,1.96,/n5WzKeLoi0pMKqDPY19HyDH6nv1.jpg,2018-11-20,0,13,Released,,Alex,False,0.0,0,,"Hot Winter Films,",,"en,","US,",0,,4,7,"Jack Henry Robbins,"
Rainbow's Sunset,en,False,0,/aFOCLrY6I3noZ5YYeKkV98aoL9L.jpg,,565907,tt9389924,1.96,/elg2h4Yv0wy5yBxwekeLIIdSTEs.jpg,2018-12-25,0,110,Released,,Rainbow's Sunset,False,0.0,0,"Drama,","Heaven's Best Entertainment,",,"en,tl,","PH,",0,"lgbt,",8,6,"Joel Lamangan,"
Train Hopper,fr,False,0,,,561644,tt8404432,1.96,/eZamOxz907NW2PcQK39SZSEWkRs.jpg,2018-11-11,0,18,Released,,Train Hopper,False,8.0,1,,,,,"CA,",0,,0,4,"Amélie hardy,"
The Taxidermist,en,False,0,/r2rekGiYNx3obVmGLmEXHTqi4YE.jpg,,560925,,1.96,/140umbsKPY95wvVkQjZagVHn5rr.jpg,2018-11-10,0,90,Released,It's all about the art!,The Taxidermist,False,0.0,0,,,,,,0,,0,2,"Luke Ramer,"
Cano Serrado,pt,False,0,,,555817,tt8288184,1.96,/reK8Tr0YmJs9MMEJuyAvs8iXGVb.jpg,2018-11-10,0,86,Released,,Cano Serrado,False,8.0,1,"Action,Drama,Mystery,","H2O Films,",,"pt,",,0,,20,12,"Erik de Castro,"
Amazônia - O Despertar da Florestania,pt,False,0,,,555796,tt10375042,1.96,/oGPNoTBCpkcMLD8JZkn8kFyhYX6.jpg,2018-11-09,0,110,Released,,Amazônia - O Despertar da Florestania,False,9.5,1,"Documentary,","Globo Filmes,",,"pt,","BR,",0,"environment,",5,5,"Miguel Przewodowski,"
Reviver,pt,False,0,,,554645,,1.96,/vdBwumkgkMOR9DQLwXm2NuZDf1F.jpg,2018-12-31,0,0,Released,,Reviver,False,0.0,0,,,,,,0,,4,2,"Patrícia Niedermeier,"
映画 妖怪ウォッチ FOREVER FRIENDS,ja,False,0,/rgjqB3nhbX1ElOgtsaZV8cokwXN.jpg,http://www.eiga-yokai.jp/,550104,tt9447676,1.96,/nQ7cwXrN68Y9ij1LNN9gyq2M9Nj.jpg,2018-12-14,0,0,Released,,Yo-kai Watch Movie 5: Forever Friends,False,8.0,1,,,Yo-kai Watch Movie Collection,"ja,",,0,,0,2,"Shigeharu Takahashi,"
Lilits,es,False,0,/mHiJ2iYs5uRtwRFn0ARnTvc2Ny2.jpg,,541132,tt8574476,1.96,/l6fAPxgXfbvNnkZyNbPYW4bYTVJ.jpg,2018-12-01,0,73,Released,,Lilits,False,0.0,0,"Crime,Drama,Thriller,Comedy,","Lepidópteros,",,"es,","CL,",0,"trans woman,",11,8,"Francisco Muñoz Berríos,"
God Made Man,en,False,100000,,http://godmademanfilm.com,526030,tt5158800,1.96,/27VcXX2SrWEFx2NejOFyT8LEbVR.jpg,2018-12-25,0,,Released,We all wear masks...,God Made Man,False,1.0,1,"Drama,",,,,"US,",0,,5,1,"Nate Locklear,"
Balanceakt,de,False,0,/mYyZ3wxBUh10uHVRXMpaRXDen9i.jpg,,518408,tt7334972,1.96,/2SBhWAHJcDrbvGXAKTk7OwDmMji.jpg,2018-12-01,0,89,Released,,Balanceakt,False,8.0,1,"Drama,",,,"de,","AT,DE,",0,,6,1,"Vivian Naefe,"
Medicine Men,en,False,0,,,513384,tt3761426,1.96,,2018-12-31,0,,Released,A story of sacrifice and showmanship told through rival doctors in the old west.,Medicine Men,False,0.0,0,"Drama,",,,"en,","US,",0,,27,11,"Guy Malim,"
Absolute Access,en,False,3300000,/a6aeifKXxCPbZE28fCGzK0ds7BM.jpg,https://absoluteaccess.nethouse.ru,502997,,1.96,/rRUhxG9ZtaJQYG1hEMW4bMHk2L0.jpg,2018-12-08,0,90,Released,"EITHER YOU CREATE THE FUTURE, OR SOMEONE ELSE WILL DO IT FOR YOU",Absolute Access,False,0.0,0,"Animation,Science Fiction,","Archimed Production,",,"en,","RU,",0,"dystopia,",7,10,"Paul Mosencov,"
मोहल्ला अस्सी,hi,False,0,,,356399,tt4949324,1.96,/mblWssxOhFabJeT0ODJdp0c9rL9.jpg,2018-11-16,0,120,Released,,Mohalla Assi,False,6.5,2,"Drama,","Crossword Entertainment PVT LTD,",,"hi,","IN,",1,"romance,family drama,",5,24,"Dr. Chandraprakash Dwivedi,"
Warrior Pride,en,False,0,,,566429,tt6953526,1.949,/scHOb6tUm7qnexd0cfE7LvG4yKP.jpg,2018-12-03,0,136,Released,Game time imitates life when it comes to the basketball court,Warrior Pride,False,7.5,2,"Drama,","Black-Smith Enterprises,",,"en,","US,",0,"michigan,sports,basketball,",6,2,"Janaya Black,"
"Onneli, Anneli ja nukutuskello",fi,False,0,/qPeKb2gnWlMFNoJMhltibSyimoO.jpg,,593797,tt9140306,1.943,/bImcDZiMNg8neCAtY318Ekv8ygD.jpg,2018-12-25,0,78,Released,,"Jill, Joy and the Sleeping Clock",False,6.0,3,"Family,","Zodiak Finland,",Jill and Joy Collection,"fi,","FI,",0,"based on children's book,woman director,",17,15,"Saara Cantell,"
Carga,pt,False,0,/7sLGssxyrHsrMsapDO35wkd2cNN.jpg,,507313,tt7753158,1.941,/uLVjYX0q0wdX9CyILF6nMTRIP3x.jpg,2018-11-08,0,113,Released,,Carga,False,6.1,21,"Drama,","Caracol Protagonista,",,"en,pt,ru,","PT,",0,"human trafficking,",10,16,"Bruno Gascon,"
One for the Road,en,False,50000,,,521040,tt6582632,1.933,/l1mPwFFVNqAJWMVyjcHUJ1hN9Hw.jpg,2018-12-01,0,,Released,,One for the Road,False,0.0,0,"Horror,Fantasy,",,,"en,",,0,,6,3,"Joshua Brucker,"
Bones of Brundage,en,False,0,/7vTthwTUzG6QyyX5B27eAM1DsMG.jpg,,662159,tt9510710,1.93,/uvUvskBDGSSUzC60Fibrx870qqs.jpg,2018-12-27,0,118,Released,Spend 4 Decades in California's Most Notorious Music City,Bones of Brundage,False,0.0,0,"Documentary,Music,",,,"en,",,0,,0,0,"Joshua Brucker,"
Aurora,tl,False,0,/vMkPOdJQ7gTxVC7lzH9X0zcWru4.jpg,,533534,tt8821182,1.929,/kM7iMPQ3GaWruUkQWZrlckGvWGN.jpg,2018-12-25,0,110,Released,The dead will find their way home,Aurora,False,5.4,17,"Horror,Thriller,","Aliud Entertainment,Viva Films,",,"en,tl,","PH,",0,,10,27,"Yam Laranas,"
Свидетели Путина,ru,False,0,/ho9apU6VT8NMPj8gcypICdUNwIP.jpg,http://www.goldeneggproduction.ch/portfolio-item/putins-witnesses,527251,tt8647924,1.929,/zvrk4IK00pMqrzusZr9SBBmd08a.jpg,2018-11-08,0,103,Released,,Putin's Witnesses,False,6.3,12,"Documentary,History,","Vertov,GoldenEggProduction,Hypermarket Film,ZDF,RTS,SRG SSR,Česká televize,ARTE,Latvijas Televizija,",,"ru,","CZ,DE,LV,CH,",0,"presidential election,rise to power,russian history,documentary filmmaking,christmas reunion,putin,1990s,celebrity interview,political documentary,2000s,russian federation,boris yeltsin,",22,13,"Vitaly Mansky,"
ഒടിയന്‍,ml,False,7800000,/oJr4AFYthRP0KUAeffw7AskL5eg.jpg,https://www.aashirvadcinemas.com/view_details.php?movie=1244,461166,tt6707906,1.929,/4b42KOHKKffHbBsAqnvMLZrdPVH.jpg,2018-12-13,0,167,Released,,Odiyan,False,6.4,10,"Drama,Action,Fantasy,","Aashirvad Cinemas,",,"ml,","IN,",0,"black magic,odiyan,",16,8,"V A Shrikumar Menon,"
Space Bear and the Love Bomb,en,False,0,/78uEqb7a1FL9nDCrr9MVgKZV6TW.jpg,,564994,tt9207710,1.923,/8gKOSRL175xVq5HHbiJgN6eMssb.jpg,2018-11-01,0,90,Released,,Space Bear and the Love Bomb,False,0.0,0,"Animation,","Strange Planet Productions,",,"en,","US,",0,,4,1,"Corey B. Stevens,"
The Last Guest - A Roblox Action Movie,en,False,1000,/ksCFoFjv5Zw3OSVUZIcFq6MR5xx.jpg,https://www.youtube.com/channel/UCj9QhyYCvhAwiBHA5B88pYg,629013,tt8259916,1.918,/tVEcEiwcduNY3aMIBjPDDd7S18j.jpg,2018-12-21,0,90,Released,Always be strong.,The Last Guest - A Roblox Action Movie,False,10.0,1,"Action,Animation,Adventure,Crime,","ObliviousHD,",,"en,","GB,",0,,12,5,"Matt H,"
Almost Almost Famous,en,False,0,,,568853,tt8548282,1.918,/lTA2wCbB8pyOBQYdGTO3apWmxsN.jpg,2018-12-07,0,0,Released,,Almost Almost Famous,False,0.0,0,"Documentary,",,,,"CA,",0,,0,1,"Barry Lank,"
A Legendary Christmas with John & Chrissy,en,False,0,/juRqIxzAsGwY0dVMICcHxjVkps8.jpg,https://www.nbc.com/a-legendary-christmas-with-john-and-chrissy,559176,tt9184910,1.916,/aQ7ayfNZYfFQyJrwKx9GExGqI6F.jpg,2018-11-28,0,43,Released,Kiss the Holidays hello…,A Legendary Christmas with John & Chrissy,False,0.0,0,"Music,TV Movie,","Universal Television,Friends At Work,Done+Dusted,",,"en,","US,",0,"holiday,los angeles, california,christmas music,christmas,caroling,",29,12,"Ryan Polito,"
หอแต๋วแตก แหกต่อไม่รอแล้วนะ,th,False,0,/fn5NLwIhb8vdLvSQqhZa5tfr9ip.jpg,,575415,tt9685890,1.913,/wJWPu7K6wmMC0c6MheC1YeUdlOs.jpg,2018-12-04,0,103,Released,,Oh My Ghost 6,False,6.0,1,"Comedy,Horror,",,Hor taew tak,"th,","TH,",0,,8,1,"Poj Arnon,"
Derniers jours à Shibati,fr,False,0,,,490021,tt6704302,1.913,/pm9H6oHwuEn5snHCWsRyp9RBJYY.jpg,2018-11-28,0,60,Released,,Last Days in Shibati,False,7.5,6,"Documentary,",,,"cn,",,0,,0,1,"Hendrick Dusollier,"
来る,ja,False,0,/sWa9EmwC6A5alOKvM925N2y8wSl.jpg,http://kuru-movie.jp/,505916,tt7997042,1.908,/nvs2nJzozM9hFaBzzB2mGkqkd6e.jpg,2018-12-07,0,135,Released,,It Comes,False,6.9,13,"Mystery,Drama,Horror,","Toho Company, Ltd.,Toho Pictures, Inc.,Geek Sight,",,"ja,","JP,",0,"entity,exorcist,",15,162,"Tetsuya Nakashima,"
To Kid or Not to Kid,en,False,0,/o5q2wLmujOQ7pCWYU9U0btsOTNZ.jpg,https://www.tokidornottokid.com/,561048,tt6941872,1.907,/mKqCoZOHctBqYoTO6hToYw6zj9j.jpg,2018-11-11,0,75,Released,"Breaking the myth that if you don't have kids, you're weird, selfish, or somehow wrong.",To Kid or Not to Kid,False,0.0,0,"Documentary,","Helpman Productions,",,,,0,,0,4,"Maxine Trump,"
"Joe Lycett: I'm About to Lose Control And I Think Joe Lycett, Live",en,False,0,/t9p5JRMtTDHc0jsNuDadmvgvmkp.jpg,,558469,,1.903,/u5ZRsxPOdBsauOt2vvC3teNOFwV.jpg,2018-11-19,0,74,Released,,"Joe Lycett: I'm About to Lose Control And I Think Joe Lycett, Live",False,6.0,1,"Comedy,",,,"en,",,0,"stand-up comedy,",1,0,"Maxine Trump,"
Intimidade Entre Estranhos,pt,False,0,/lAAkIAsDAIeaHBN0DRpgJBPOwmo.jpg,,555794,tt7943504,1.901,/3Mp4GzC6LlTySlwy7nC7A5QqjTc.jpg,2018-11-08,0,110,Released,,Intimidade Entre Estranhos,False,5.6,12,"Drama,",,,"pt,",,0,,24,10,"José Alvarenga Jr.,"
Commando Ninja,en,False,36000,/wd5C7ttRf8Jj8ZpKVRrHuesl34J.jpg,,570019,tt8900082,1.889,/8wmAxMKNWhEuF14FL1X4I92YQsW.jpg,2018-11-18,0,67,Released,,Commando Ninja,False,6.0,9,"Action,Comedy,",,,"en,fr,","FR,",0,,8,2,"Benjamin Combes,"
Christmas Manger,en,False,0,/lAR61TSNhVoazHVcUqenUyhcZQH.jpg,,560447,tt8701132,1.885,/njCuGS2bPd9QwKeKfodXtXpDVxo.jpg,2018-11-06,0,90,Released,,Christmas Manger,False,0.0,0,"Drama,",,,,,0,,6,2,"Brent Ryan Green,"
狗十三,zh,False,0,/hnhAvBOzbGCsOvTN934hPilm6CW.jpg,,284593,tt3401962,1.882,/oT2Qc0re4F7cWhh5L9Z2ZDMII51.jpg,2018-12-07,0,119,Released,,Einstein and Einstein,False,7.2,10,"Family,Drama,",,,"zh,","CN,",0,,4,4,"Cao Baoping,"
Chief Daddy,en,False,0,,,588346,tt9652322,1.88,/xXPTMbyZL5h176JhWKW5oGxiKYy.jpg,2018-12-14,0,98,Released,,Chief Daddy,False,5.9,5,"Comedy,Drama,","EbonyLife Films,",,"en,yo,","NG,",0,,11,7,"Niyi Akinmolayan,"
Hiro's Table,en,False,0,/cxio6VIpTkufUETC7AKGRfsxCo9.jpg,https://hiros-table.com/,556498,tt4818518,1.88,/h1DrwFBVEtfwmAQeSZBvATj3x8p.jpg,2018-11-10,0,55,Released,,Hiro's Table,False,0.0,0,"Documentary,","Light Hearted Films,",,"en,ja,","US,",0,,5,4,"Lynn Hamrick,"
The Interrogation of Tony Martin,en,False,0,/weYQ0r3LvbpeJ2UDIwGsAEsLxWu.jpg,,562621,tt9094914,1.878,/ztU9mqsGHkyTa2HWxWA3GSeDJSc.jpg,2018-11-12,0,60,Released,,The Interrogation of Tony Martin,False,0.0,0,"Drama,Crime,TV Movie,","Story Films,Channel 4 Television,",,"en,","GB,",0,,12,5,"David Nath,"
Pentatonix: A Not So Silent Night,en,False,0,/9DJvszTjsm6e483jNTf5bPc5wni.jpg,https://www.nbc.com/pentatonix-a-not-so-silent-night,567599,tt9395332,1.872,/gAH51fFZ48g7yK701Avmcj7CVvD.jpg,2018-12-10,0,45,Released,,Pentatonix: A Not So Silent Night,False,8.0,1,"Music,","AEG Ehrlich Ventures,",,"en,","US,",0,"holiday,las vegas,christmas music,christmas,",14,6,"Booey Kober,"
Pihalla,fi,False,0,/uIdrHXDrQboiLYnMWzad3TOYxyV.jpg,http://screwedfilm.com/,459243,tt6577814,1.859,/3kQXgfTYSAC9RvlxWStKohWSXeG.jpg,2018-11-30,0,100,Released,,Screwed,False,6.6,15,"Romance,Drama,","Ten Thousand Hearts,MSE Studio,",,"fi,","FI,",0,"sexual identity,gay,",5,3,"Nils-Erik Ekblom,"
సవ్యసాచి,te,False,0,/8gQBz1uAFY4ar67PqInGWmmZwz6.jpg,,536420,tt7335186,1.857,/vc5HreneK0H4TbodDasRnqx2fLL.jpg,2018-11-02,0,151,Released,,Savyasachi,False,5.3,10,"Thriller,Action,","Mythri Movie Makers,",,"te,","IN,",0,"romantic thriller,",15,19,"Chandoo Mondeti,"
Les enfants du secret,fr,False,0,/c1wT86aybuC3KU3nK1hkd05YAss.jpg,,569769,tt9266966,1.856,/bq0G8JGQPmlsQEuCVGAwNWIuflB.jpg,2018-12-14,0,0,Released,,Les enfants du secret,False,6.2,11,"Crime,Drama,TV Movie,",,,,"FR,",0,,4,3,"David Morlet,"
Eter,pl,False,0,/sNT3T6P5iX12kclbPjZstmO4UG1.jpg,,500913,tt7368668,1.855,/c92o4dVCxw7XjBe2YkrH9StKFjY.jpg,2018-11-30,0,117,Released,,Ether,False,5.8,8,"History,Drama,Thriller,War,","Studio Filmowe Tor,Interfilm Production Studio,Studio Uljana Kim,Laokoon Filmgroup,Bielle Re,Wytwórnia Filmów Dokumentalnych i Fabularnych,PISF,The Ministry of Culture and National Heritage,Ukrainian State Film Agency,Hungarian National Film Fund,Lithuanian Film Center,",,"pl,ru,uk,","HU,IT,LT,PL,UA,",0,,85,260,"Krzysztof Zanussi,"
Tantrica,en,False,360000,/myWaPUx4XJktAKDAmXt1daaVDUV.jpg,,575091,tt9261690,1.853,/bIi2DnQJHl6UE9DtOaOYime7erR.jpg,2018-11-30,0,44,Released,the Dark Side of Kamasutra,Tantrica,False,4.0,3,"Fantasy,Thriller,","Nighthawk Productions Assen,",,"hi,en,","AU,",1,"kamasutra,",12,4,"Michael Jalal,"
三夫,cn,False,0,/wSEVpedoz94PQcvAidykDeubTXQ.jpg,,550353,tt9076570,1.853,/dNs6Ew2a060CjQaIElWY5ZUpth3.jpg,2018-11-25,0,101,Released,,Three Husbands,False,7.0,3,"Drama,","Nicetop Independent Ltd,",The Prostitute Trilogy,"cn,","HK,",0,,7,7,"Fruit Chan,"
Moromeţii 2,ro,False,1652722,/j9fTHdbvi93vi9vyf6NlfY0aijl.jpg,,527465,tt9203168,1.85,/8uyjF6i9M7snzNBLVLwynoExm7P.jpg,2018-11-16,0,110,Released,,Moromete Family: On the Edge of Time,False,6.5,11,"Drama,","Libra Film,",,"fr,ro,ru,","RO,",0,,19,50,"Stere Gulea,"
Drugs as Weapons Against Us: The CIA War on Musicians and Activists,en,False,0,,https://www.drugsasweaponsmovie.com/,578900,tt8727494,1.849,/c76X8IELaQPkoOmCnStplMK5VXz.jpg,2018-11-01,0,120,Released,,Drugs as Weapons Against Us: The CIA War on Musicians and Activists,False,6.0,2,"Documentary,",,,"en,",,0,"conspiracy theory,unexplained,",1,5,"John Potash,"
Krauses Hoffnung,de,False,0,,,569402,tt8697738,1.848,/js9gZHcMpXTKkf1BcrSx3x2XW6e.jpg,2018-12-23,0,0,Released,,Krauses Hoffnung,False,8.0,1,"Comedy,","RBB,ARD/Degeto Film,",Polizeihauptmeister Krause Filmreihe,"de,","DE,",0,,8,1,"Bernd Böhlich,"
Roxy Music: A Musical History,en,False,0,,https://www.bbc.co.uk/programmes/b0bt8x9w,567294,,1.846,/vJmRDmJU8IBxirWeBCSf8mybPCf.jpg,2018-12-06,0,58,Released,,Roxy Music: A Musical History,False,0.0,0,"Music,Documentary,","BBC Four,",,"en,","GB,",0,,5,2,"Siobhan Logue,"
The Nimitz Encounters,en,False,0,,http://www.thenimitzencounters.com,594956,,1.845,/2vVQ7PObVgXETbUO1033zodWUPS.jpg,2018-11-14,0,32,Released,,The Nimitz Encounters,False,10.0,1,"Documentary,",,,,,0,"ufo,",2,4,"Siobhan Logue,"
Elves,en,False,0,,,557920,tt8593930,1.843,/lWmQX2iZ3ggTg8px5QVkT65tbmW.jpg,2018-11-19,0,80,Released,,Elves,False,4.0,2,"Horror,",,,,,0,,5,1,"Jamaal Burden,"
Reel Rock 13,en,False,0,/k1lH3yO8SuqaqjK3pmWiZ9HBJLl.jpg,https://reelrocktour.com/films/,575513,tt9546954,1.84,/mKJZV2fxFYcw8DioFScwRYJZqii.jpg,2018-11-01,0,111,Released,,Reel Rock 13,False,9.5,1,"Documentary,",,,,,0,"rock 'n' roll,climbing,ondra,",9,7,"Henna Taylor,"
Ang Pangarap Kong Holdap,tl,False,0,/trNNNvexln1oQPESc7QQJNLA5pz.jpg,,565156,tt9349770,1.835,/AherdijhNWqxJNRpmGFJsFxrq59.jpg,2018-11-28,0,107,Released,,Ang Pangarap Kong Holdap,False,4.0,6,"Comedy,Crime,","Mavx Productions,",,"en,tl,","PH,",0,"philippines,",7,2,"Marius Talampas,"
Tough Love,en,False,0,,,683608,tt6994022,1.831,,2018-11-10,0,71,Released,,Tough Love,False,0.0,0,"Drama,","The Big Movie Company,",,"en,",,0,"teen angst,coming of age,",3,2,"Brad Diebert,"
Gun Trucks of Vietnam,en,False,0,,https://www.smithsonianchannel.com/shows/gun-trucks-of-vietnam/0/3462307,591623,,1.831,/iyOORFfelk27cXl9Rd1UgQNeRwR.jpg,2018-11-11,0,51,Released,Celebrate the unsung bad boys of Vietnam: the gun trucks.,Gun Trucks of Vietnam,False,0.0,0,"Documentary,","Smithsonian Channel,",,"en,","US,",0,,0,0,"Brad Diebert,"
Susan Powell: An ID Murder Mystery,en,False,0,,,568154,tt9324786,1.824,/pSjtH41XqGPGRAXKqAs7vFabHRB.jpg,2018-12-12,0,99,Released,,Susan Powell: An ID Murder Mystery,False,7.0,1,"Documentary,",,,,,0,,0,0,"Brad Diebert,"
ANEMONE／交響詩篇エウレカセブン ハイエボリューション,ja,False,0,/xvbHe5xVJN6oys2PRIb2NYSzVzc.jpg,http://eurekaseven.jp/,550080,tt9266078,1.823,/u8aS3xb7m0ehCpYdjJcOkAXb55k.jpg,2018-11-10,0,95,Released,,Eureka Seven Hi-Evolution: Anemone,False,0.0,0,"Drama,Science Fiction,Animation,Adventure,",,,"ja,","JP,",0,"mecha,anime,",14,1,"Tomoki Kyoda,"
