original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Podatek od miłości,pl,False,0,/gvw7vLWnF3bW6dZ2i58N35il151.jpg,,498210,tt7205938,4.96,/13ZudWSbD709ZsBDqFoLWptggyo.jpg,2018-01-26,0,101,Released,,Taxing Love,False,6.8,29,"Comedy,Romance,","TVN,",,"pl,","PL,",0,,12,3,"Bartłomiej Ignaciuk,"
Curse of the Siren,en,False,0,/1QzzAF8wvvz4pBXPo4oGc0O4zmy.jpg,http://sanguinetfilms.com/curse-of-the-siren,532093,tt8474090,2.828,/AutBneVzulyhqwN1xCk6oSZxll8.jpg,2018-05-18,0,72,Released,,Curse of the Siren,False,10.0,1,"Thriller,","Sanguinet Films,",,"en,","US,",0,"greek mythology,one-night stand,party,phenomenon,otherworldly,",6,4,"Ari Stidham,"
The Accountant of Auschwitz,en,False,0,,,520789,tt8148018,4.638,/avdJ3aURt5Bk0UzlcV9Gdto13Rw.jpg,2018-04-29,0,78,Released,,The Accountant of Auschwitz,False,7.1,28,"Documentary,History,","Good Soup Productions,TLNT Productions,The Canadian Film or Video Production Tax Credit (CPTC),Aqute Media,",,"en,de,","CA,",0,,6,5,"Matthew Shoychet,"
Hadi Be Oğlum,tr,False,0,/hTeNqNuyrlodwvbxAxg5yUDZx82.jpg,,499473,tt7628458,3.895,/gVDNXbfZkv8tNSxePw0qLtq8Kdg.jpg,2018-02-16,0,106,Released,,Hadi Be Oğlum,False,6.8,20,"Drama,","Mars Dagitim,25 Film,",,"tr,","TR,",0,,9,6,"Bora Egemen,"
Anote's Ark,en,False,0,/dgBBXA0pCde64zGh2rDwWzjVP1O.jpg,http://www.eyesteelfilm.com/anotesark,471254,tt7689934,2.855,/7jl9Vy9ZmP5MQ6iaJr1oHwVuXr6.jpg,2018-01-19,0,77,Released,,Anote's Ark,False,6.0,2,"Documentary,",,,"en,","CA,",0,"climate change,pacific island,",1,2,"Matthieu Rytz,"
Fourplay,en,False,0,/yUtGjvyzey0cXwHg1jfkmeJN5Rq.jpg,,514748,tt5630752,3.355,/2CnXNGGP7kP0EoUZS1BI0AF1fZo.jpg,2018-03-30,0,77,Released,,Fourplay,False,5.0,2,"Drama,Comedy,",,,"en,","US,",0,,4,6,"Dean Matthew Ronalds,"
Niños Asesinos,es,False,406942,/kVSZySpjyl5A6DOIG7bC6C7mCHP.jpg,https://glatentertainment.wixsite.com/ninosasesinos,522554,tt7438912,3.935,/dMU7SeW63ZkmfVhcUszWqDMyIUg.jpg,2018-03-22,0,120,Released,Evil always has a beginning,Murderous Children,False,7.1,38,"Drama,Thriller,","Glat Entertainment,",,"es,",,0,"children,",18,3,"Ricardo Tavera,"
Corey Feldman: Moment of Truth,en,False,0,/bqhsso6NxaNkhOxPpbrNmiFKSea.jpg,,496729,,2.793,/3NHGNbOJ8gSWRRRWvoCUwRLqMoi.jpg,2018-01-06,0,60,Released,,Corey Feldman: Moment of Truth,False,0.0,0,"Documentary,","mylifetime,",,,"US,",0,"talk show,interview,special,",2,0,"Ricardo Tavera,"
Standing Up,en,False,0,,http://www.standingupmovie.com/,522884,tt6675736,3.295,/oafNXtkQC7MSWyiMCghpBu9Glo9.jpg,2018-05-08,0,74,Released,,Standing Up,False,0.0,0,"Comedy,Documentary,",,,"en,","US,",0,"comedian,stand-up comedy,lawyer,couchsurfing,orthodox jewish,",0,0,"Ricardo Tavera,"
Living in the Future's Past,en,False,0,/cj6JVsElyROVYvz0rRDWvwDAwq9.jpg,https://www.livinginthefuturespastfilm.com/,509866,tt7683148,3.663,/A6DN4jwfhhKW9RROYKzONKst4Bo.jpg,2018-02-01,0,83,Released,What kind of future would you like to see?,Living in the Future's Past,False,5.8,4,"Documentary,",,,"en,","US,",0,"woman director,",4,6,"Susan Kucera,"
Wrestle,en,False,0,,http://www.wrestlefilm.com/,511807,tt8373280,3.693,/soD26W4VOUViWLc1uuRLdFEoWAw.jpg,2018-04-06,0,96,Released,Four kids fighting for their future.,Wrestle,False,9.0,5,"Documentary,","Oscilloscope,Exhibit A Pictures,Firefly Theater & Films,",,"en,","US,",0,,5,20,"Suzannah Herbert,"
Buried: Knights Templar and the Holy Grail,en,False,0,,,529536,tt8499578,2.792,/cInd4tBsocOc8NIhun7A9XVd0Bo.jpg,2018-01-31,0,163,Released,,Buried: Knights Templar and the Holy Grail,False,0.0,0,"Documentary,","Karga Seven Pictures,",,"en,","US,",0,"order of the templars,knight templars,",2,7,"Suzannah Herbert,"
The Feeling of Being Watched,en,False,0,,http://www.feelingofbeingwatched.com/,512333,tt4568960,3.693,/cKfqBZTdinXLgmqJHAiscbQ4POy.jpg,2018-04-21,0,86,Released,,The Feeling of Being Watched,False,7.4,5,"Documentary,","Multitude Films,Impact Partners,",,"en,","US,",0,"fbi,surveillance,woman director,",5,36,"Assia Boundaoui,"
2018 Rock and Roll Hall of Fame Induction Ceremony,en,False,0,,http://info.rockhall.com/rh18,526831,tt8271982,2.793,/cOxxN0144ICCZig3qTfkzTRh2Lq.jpg,2018-04-14,0,173,Released,,2018 Rock and Roll Hall of Fame Induction Ceremony,False,0.0,0,"History,Music,TV Movie,",,,,"US,",0,"rock 'n' roll,awards show,hall of fame,21st century,",26,0,"Assia Boundaoui,"
Greg Davies: You Magnificent Beast,en,False,0,/kZrD9aY0CiMbClqmBugP096ZJau.jpg,https://www.netflix.com/pt/title/80158875,516341,tt8259682,4.611,/qR87kCKu1rXs8t4gJAdsTsedIBh.jpg,2018-04-10,0,66,Released,,Greg Davies: You Magnificent Beast,False,6.6,19,"Comedy,","Avalon,",,"en,","GB,",0,"stand-up comedy,",1,2,"Peter Orton,"
Abe & Phil's Last Poker Game,en,False,0,/4gQwDERQRRufzzwIB6coMYvaT03.jpg,,467924,tt5175636,3.53,/gJAnV7espJzC6YNoaINH5kz2x67.jpg,2018-01-12,0,85,Released,,Abe & Phil's Last Poker Game,False,7.0,8,"Drama,Comedy,",,,"en,",,0,,22,6,"Howard Weiner,"
Blowin' Up,en,False,0,,https://www.blowinupfilm.com/,509761,tt6828722,3.851,/4ye3zbb3MvPZtqmP7qcRPS9YLcF.jpg,2018-04-21,0,94,Released,,Blowin' Up,False,5.0,2,"Documentary,","Once in a Blue,",,"en,","US,",0,"prostitution,woman director,",4,10,"Stephanie Wang-Breal,"
Wee Dragons,en,False,0,/64h4fGY4wJo8evW8v5jm1WyUOKK.jpg,,578839,tt8560754,2.597,/dWMZxBFtRie0zxE1Sx7e9M3UOg7.jpg,2018-01-08,0,70,Released,Fire-breathing cuteness,Wee Dragons,False,6.5,2,"Animation,Fantasy,","Gravitas Ventures,",,"en,","US,",0,"time,kingdom,princess,space,dragon,sidekick,goblin,",8,2,"Alex Sebastian,"
Babes with Blades,en,False,250000,/8XZTbdJfvVMzw5h8H41j6DAoyE4.jpg,http://www.babeswithblades.co.uk/,496708,tt7656770,2.937,/nvSiDvHykejfrD8ka1vZQckWsXi.jpg,2018-01-02,0,95,Released,The Flower of Sarnia,Babes with Blades,False,3.6,5,"Fantasy,Action,Adventure,Drama,","Fearful Symmetry Productions,Sleepercell Productions,Madge Consultancy,Breaking Glass Pictures,",,"en,","GB,",0,"steampunk,",7,20,"Cecily Fay,"
환절기,ko,False,0,/ed0KAP0RKGiKNUkgZsST2cl7hrV.jpg,,418426,tt6165466,3.488,/quYp69twt5fm2SNxwLusXxdAWMU.jpg,2018-02-22,0,102,Released,,In Between Seasons,False,7.3,15,"Drama,Family,Romance,","Little Big Pictures,Myung Films Lab,",,"ko,","KR,",0,"lgbt,in between seasons,gay,",9,4,"Lee Dong-eun,"
Inhumane,en,False,0,/BIAWStXjeYW3E88tYbEkCtBgcr.jpg,,344276,tt4218998,3.587,/5XQid2cGPMak3ZSWj0vfZEJzdT2.jpg,2018-02-16,0,79,Released,,Inhumane,False,4.5,10,"Thriller,",,,,,0,,4,3,"Ryan Robins,"
Ailecek Şaşkınız,tr,False,0,/t1LCr7YiLTDFpnR5e2DuWjzFPQN.jpg,,474722,tt7748426,3.247,/qkoP5hEziJe1cwR56bpjMJxnGHB.jpg,2018-03-02,0,113,Released,,Ailecek Şaşkınız,False,5.3,32,"Comedy,","Mars Dagitim,TR 40 33 Production,",,"tr,","TR,",0,,12,3,"Selçuk Aydemir,"
Fear Level,en,False,0,/AuFHevt9J4eSIeQu87wCUfE2ES.jpg,,513297,tt6807256,2.566,/oj7gQO0Aw6G8F3JeEidT0Ina86i.jpg,2018-05-25,0,92,Released,What's your level of fear?,Fear Level,False,7.0,1,"Horror,",,,"en,","US,",0,"independent film,",9,6,"J.D. Allen,"
コードギアス 反逆のルルーシュⅢ 皇道,ja,False,0,/9dB8MLdUgRSFWlkSyfK7eDZDpxa.jpg,http://www.geass.jp/L-geass/,477779,tt9844256,2.495,/sSUpImnI3jprt8dhKLDQmMYK5ta.jpg,2018-05-01,620280,140,Released,,Code Geass: Lelouch of the Rebellion - Glorification,False,7.2,7,"Science Fiction,Animation,Drama,Action,","SUNRISE,",Code Geass: Lelouch of the Rebellion Recap Film Trilogy,"ja,","JP,",0,"mecha,compilation,anime,",6,4,"Goro Taniguchi,"
Lost Fare,en,False,0,/gzPCmkzMvSWA98xAn6MjO4a9a8m.jpg,,549429,tt5974780,3.904,/6kzzyaho8elOlpqNCcbiJ1vFRx8.jpg,2018-04-20,0,90,Released,Hope lives in the darkest places.,Lost Fare,False,5.5,4,"Crime,Drama,Thriller,",,,"en,",,0,,3,1,"Bruce Logan,"
Can Feda,tr,False,797118,/b8fOz2uAjBWDIRaGsyDzND0DDMW.jpg,,517388,tt7442274,2.063,/ufCJQavVWW21oRPZi4wz1KF8tTW.jpg,2018-04-06,0,109,Released,,Can Feda,False,3.0,4,"Drama,War,",,,"tr,","TR,",0,"can feda,canfeda,",6,3,"Çağatay Tosun,"
The Heat: A Kitchen (R)evolution,en,False,0,,http://redqueenproductions.com/index.php/portfolio/the-heat/,520773,tt8663942,3.933,/8vagpsJ6aOyW3pbwVKcX26grhgO.jpg,2018-04-26,0,75,Released,,The Heat: A Kitchen (R)evolution,False,6.0,5,"Documentary,","Red Queen Productions,Gravitas Ventures,",,"en,","CA,",0,"cooking,restaurant,chef,gender,culinary arts,",8,12,"Maya Gallus,"
The Great Pretender,en,False,0,/cXw3dktpnIBbMeWFoySGMGzqs0.jpg,,502105,tt7912678,3.433,/A9Kuk9FB0E2s9kB6iujQHMi6v63.jpg,2018-04-21,0,71,Released,,The Great Pretender,False,5.2,5,"Drama,Comedy,Romance,","BRIC TV,Factory 25 Productions,",,"en,fr,","US,",0,"ex-boyfriend,theater director,friendship drama,",10,4,"Nathan Silver,"
România neîmblânzită,ro,False,0,/u5Z20TYGOTONVrICz0Ohck5q5Jv.jpg,https://www.romanianeimblanzita.ro/,521772,tt8076222,4.712,/hCZKAGrEqDvfauMMI7xLPdJIOUM.jpg,2018-04-18,0,90,Released,Documentary about Romania,Untamed Romania,False,8.3,6,"Documentary,","Off the Fence,",,"ro,","RO,GB,",0,"wildlife,romania,carpathians,danube delta,",3,3,"Tom Barton-Humphreys,"
Super November,en,False,4833,/1NmNM4XXrUdfCZ9cjFDJ7cFcyQY.jpg,https://www.supernovemberfilm.com,500802,tt7938790,2.53,/evNiH23jvT4CaBCfj7DxoIbMKxF.jpg,2018-03-03,0,77,Released,"Welcome to the harsh, fast changing landscape of the real world.",Super November,False,0.0,0,"Comedy,Romance,Drama,","14c Studio,Caledonian Mumblecore Ltd.,",,"en,","GB,",0,"dystopia,romantic comedy,orwellian,mumblecore,",46,16,"Douglas King,"
GONE: My Daughter,en,False,1000000,,,522896,tt7503884,2.368,/gF27JkMIiTwXTn1PbI3MDIiiw3h.jpg,2018-01-28,0,90,Released,,GONE: My Daughter,False,7.0,3,"Drama,Thriller,TV Movie,","3Brane Entertainment,Buffalo Gal Pictures,",,"en,","CA,",0,,21,8,"Jeff Beesley,"
Blink,en,False,40000,/q3tPHyeuskAH0a6RNvOpNQjKSMk.jpg,http://www.Blinkthemovie.net,505464,tt6544524,4.178,/5eAtSGEPh4HEIaQiZWNU0lFCBcz.jpg,2018-03-02,0,98,Released,"You are me, or you know me!",Blink,False,6.8,5,"Drama,","Green Eyed Theater,",,"en,","US,",0,"domestic abuse,",8,9,"Courtney Glaude,"
What Death Leaves Behind,en,False,0,/an7appAunGlloOjb5NG5JycG5JQ.jpg,,631418,tt5834362,3.057,/esbThqt2wjPOKZ27FvTcnXPCOCL.jpg,2018-03-10,0,87,Released,,What Death Leaves Behind,False,7.0,1,"Drama,Mystery,Thriller,",,,"en,","US,",0,"kidney transplant ,murder,vengeance,",6,1,"Scott A. Hamilton,"
Jack of all Trades,en,False,0,/xISek1CzowNOewILkX0qZET3YfR.jpg,,516807,tt6360394,3.325,/sno4NWBFBq9cofAvI2Mqu29V8Dt.jpg,2018-03-03,0,85,Released,The story of a father and son.... and their baseball cards,Jack of all Trades,False,5.7,10,"Documentary,","R2-G2,5’7 Films,",,"en,","CA,",0,"baseball,hobby,baseball card,estranged father,",3,2,"Stuart Stone,"
Lifeboat,en,False,0,,,543809,tt7446332,2.814,/uPUSa9Gmujp8LrT5qKx5W2DoGcc.jpg,2018-05-24,0,34,Released,How far would you go to save a stranger's life?,Lifeboat,False,6.6,18,"Documentary,","Spin Film,RYOT Films,",,"de,fr,en,","US,",0,,0,6,"Skye Fitzgerald,"
Contagion! The BBC Four Pandemic,en,False,0,/l7KUHJVsOPu2OLyrFEtaXPysLAC.jpg,https://www.bbc.co.uk/programmes/p059y0p1,564557,tt8219352,3.023,/8noPj32pIArhYVogg8eVS6e1195.jpg,2018-03-22,0,75,Released,,Contagion! The BBC Four Pandemic,False,0.0,0,"Documentary,","BBC North,BBC,360 Production,",,"en,","GB,",0,,2,3,"Skye Fitzgerald,"
Wastelander,en,False,0,/lLYZ9hf0MBVcEIDJmmrHXyDYzzL.jpg,,497985,tt2651724,3.451,/c7ZrgKwiwZPI7Qr1Ztu99pBmPS3.jpg,2018-02-02,0,90,Released,Nothing Can Save Humanity From Itself,Wastelander,False,4.0,6,"Science Fiction,Action,Adventure,",,,"en,",,1,,1,4,"Angelo Lopes,"
A Lonely Woman,en,False,0,/yV5BtaYYTyuISqidNsqfhP7lszK.jpg,https://www.alonelywoman.com/,571656,tt3027994,3.141,/i6bgmGfi9rbh3Gn7iwImq18d8d5.jpg,2018-03-23,0,105,Released,Don't make her mad,A Lonely Woman,False,4.8,4,"Action,Drama,Crime,","Vicven Films Productions,",,"en,","US,",0,"detective,gun,hitman,vigilante,motorcycle,",7,2,"Juven Cavazos,"
New Town Utopia,en,False,0,/2U8a1jZfiNzWX6afqTt8PJqwWW4.jpg,http://www.newtownutopia.com/,512097,tt3424722,2.582,/qw7ZbyXa3NAD220l2OHBpngAKL2.jpg,2018-05-04,0,80,Released,Utopian dreams and concrete realities...,New Town Utopia,False,9.0,2,"Documentary,","Modern Moving Image,",,"en,","GB,",0,,3,7,"Christopher Ian Smith,"
The Two Bills,en,False,0,/5DdUQAEURg1HmHuWFA0ruChLdPH.jpg,,501696,tt7937064,3.549,/jaatZdOaoM0WBVNIc3pSZM4nYjG.jpg,2018-02-01,0,78,Released,,The Two Bills,False,8.0,1,"Documentary,","NFL Films,ESPN Films,",,,"US,",0,,2,1,"Ken Rodgers,"
Classical Period,en,False,0,,,499543,tt7967600,2.799,/kOlNeu9iI4Ff4EgF6TKAvA9NdjB.jpg,2018-02-16,0,62,Released,,Classical Period,False,6.0,1,"Drama,",,,"en,","US,",0,"philadelphia, pennsylvania,intellectual,escapism,",5,6,"Ted Fendt,"
妻よ薔薇のように 家族はつらいよIII,ja,False,1250000,/etjAOI63HaFXOi0nOC7abSU5H4F.jpg,http://kazoku-tsuraiyo.jp,500372,tt7493808,2.731,/vGIOWKy3Qo6483khCkkXhqjz6Mo.jpg,2018-05-25,0,123,Released,,"What a Wonderful Family! 3: My Wife, My Life",False,7.9,7,"Drama,Comedy,","Shochiku Co., Ltd.,",What a Wonderful Family Collection,"ja,","JP,",0,,15,6,"Yoji Yamada,"
The Iron Orchard,en,False,0,/4g6Nu8Bn3jXzKmOWqstlw4YkF9F.jpg,https://www.theironorchardfilm.com/,522530,tt7014234,3.14,/eNiRMYEFPLqTQFT7uPXikBgz3t7.jpg,2018-05-05,0,112,Released,,The Iron Orchard,False,6.0,4,"Drama,History,Romance,","Santa Rita Pictures,",,"en,",,0,"based on novel or book,texas,period drama,wildcatter,oil field,1930s,",17,3,"Ty Roberts,"
Like Arrows,en,False,0,/1Euom0DiGK14TSEE7cXOW1HaSdW.jpg,,503811,tt6495388,4.05,/f9ROO148yV0cg8I1qGRoNdW9cpb.jpg,2018-05-01,0,103,Released,Parenting is a journey,Like Arrows,False,6.0,1,"Drama,",,,,,0,,7,4,"Kevin Peeples,"
Birds Without Feathers,en,False,0,/gRwV0yUzn0bunG8norDSNoyQAkg.jpg,,499786,tt7491196,2.668,/yKDzGD8YenhBtHfP7keQpOjaNDn.jpg,2018-01-19,0,85,Released,A dark comedy,Birds Without Feathers,False,6.2,5,"Comedy,","Seedaylight,",,"en,","US,",0,,4,11,"Wendy McColm,"
French Kisses,fr,False,0,/2njeranTyoUazfP5g2Krzc9LjfE.jpg,http://tlareleasing.com/films/french-kisses/,500353,tt7847352,2.417,/xvlcQEa86MWoj8VcSasVGSeQs8b.jpg,2018-01-08,0,116,Released,,French Kisses,False,7.2,5,"Drama,",,,"fr,",,0,"lgbt,gay,",15,6,"Benjamin Wacksmann,"
Toy Gun,en,False,0,/590mujnOlnjoSwvmNQ8VUaPt4Zb.jpg,https://www.toygun-thefilm.com,514782,tt5420870,3.387,/z7Cti1ii27TTyKLx5YJPq3inX8S.jpg,2018-01-01,0,90,Released,,Toy Gun,False,5.8,4,"Comedy,Action,Crime,","Calach Films,Gardner & Domm,Mollywood,",,"en,","BE,DE,LU,",0,"despair,police,dark comedy,neighbor,bank robbery,ex-wife,ex-con,meek,",8,3,"Marco Serafini,"
How The Young Ones Changed Comedy,en,False,0,/k3DZulkuUDnAz43LYfM8J1OZS3t.jpg,,545814,tt8533612,3.267,/xCWtx7wuR5t0tTcgPc4TsqxruOW.jpg,2018-05-26,0,90,Released,"Once in every lifetime, comes a sitcom like this.",How The Young Ones Changed Comedy,False,0.0,0,"Documentary,Comedy,","North One Television,",,"en,","GB,",0,"behind the scenes,making of,alternative comedy,talking head,sitcom,1980s,british comedy,",29,22,"Sean Doherty,"
The Turpin 13: Family Secrets Exposed,en,False,0,/5urAweefIGcVqvXXrMp5N5v7B6f.jpg,,518445,,4.046,/jp95487WfiQBumZgzrkP0wg0dzY.jpg,2018-04-24,0,120,Released,,The Turpin 13: Family Secrets Exposed,False,10.0,1,"Documentary,","Oxygen Media,",,,"US,",0,"special,",1,0,"Sean Doherty,"
The Perfect Pickup,en,False,0,/jn20b0XHAArTgDZ21qWJFbylGiJ.jpg,http://www.theperfectpickupmovie.com/,638509,tt2258724,2.796,/zt02kZPNGL3hhHBg72XZe7yl35s.jpg,2018-04-18,0,98,Released,The Power of Perfect,The Perfect Pickup,False,5.0,1,"Comedy,","CheckMate Films,Perfect Walk Productions,",,"en,","CA,",0,,24,23,"Chad Rook,"
Freelancers Anonymous,en,False,0,/5k5x4Ww3fb6KqvrTazMza27WoDO.jpg,,522552,tt7214028,3.136,/nhQbMg8DDihTQNFXm9mtFcnRZl2.jpg,2018-05-25,0,80,Released,,Freelancers Anonymous,False,5.8,4,"Comedy,","Black Apple Media,",,,"US,",0,"business start-up,freelancer,",9,10,"Sonia Sebastián,"
The Incantation,en,False,0,/dIsO11ru13CLNMnGoL3gEvBV84Y.jpg,,537542,tt5361596,3.005,/3W7DmKE4yix6lQUDVpN44SIFjap.jpg,2018-04-27,0,98,Released,DO NOT DENY YOUR TRUE NATURE.,The Incantation,False,4.9,8,"Adventure,Fantasy,Horror,Mystery,Thriller,","Blue Falcon Productions,",,"en,",,0,,4,5,"Jude S. Walko,"
Moving Parts,en,False,0,/xW5g2vAUZFEWbsUyma54EbsCXHY.jpg,,514505,tt5266456,3.104,/jiGSiFUhyFJderGl2NhvaQQvU5n.jpg,2018-03-27,0,104,Released,,Moving Parts,False,9.7,3,"Action,Drama,","Painted Creek Productions,Caribbean Fury Productions,",,"en,","US,",0,,5,4,"Harley Wallen,"
The Cleaners,de,False,0,/4stQ2xMJGSdhSYf3KtcSU4AXZmf.jpg,http://www.gebrueder-beetz.de/produktionen/the-cleaners,492994,tt7689936,1.986,/eX72OYTmb4q0xl5FS5PQnCA7b9r.jpg,2018-03-17,0,95,Released,Who is controlling what we see... and what we think?,The Cleaners,False,7.3,28,"Documentary,","Gebrueder Beetz Filmproduktion,Grifa Filmes,NDR,VPRO Television,i Wonder Pictures,RBB,Westdeutscher Rundfunk,ORF,SVT,RTS,",,"fr,","BR,DK,DE,IT,JP,CA,NL,AT,SE,CH,US,GB,",0,"internet,censorship,",0,5,"Moritz Riesewick,"
Ryuichi Sakamoto: async Live at the Park Avenue Armory,en,False,0,/4InBChPBWKLSJJ5vQ9fkstcgzob.jpg,https://liveviewing.jp/contents/sakamotoasync/,500654,tt7535794,3.293,/zVzkaizILzPgFyayGdikfc1mdjG.jpg,2018-02-21,0,65,Released,,Ryuichi Sakamoto: async Live at the Park Avenue Armory,False,9.0,1,"Documentary,Music,","Borderland Media,KAB America,",,"es,en,it,ja,","JP,US,",0,"new york city,musical,concert,experimental music,famous,",1,12,"Stephen Nomura Schible,"
Straight Up: Kentucky Bourbon,en,False,0,/6Me1rFsdwvsuUcJetYISjiTv6KC.jpg,,565846,tt4192066,3.101,/vtbzjxKbEpfJtKs7qAml04gAsQv.jpg,2018-01-01,0,73,Released,,Straight Up: Kentucky Bourbon,False,7.3,3,"Documentary,","#Beardforce Films,",,"en,","US,",0,,0,2,"Eric Byford,"
Warren Jeffs: Prophet of Evil,en,False,0,/oIGFLVDJIXYexS6X4RuRd0WNKD0.jpg,https://www.aetv.com/specials/warren-jeffs-prophet-of-evil,503427,,3.292,/4U7cio8ec0JioZOwWCMO5gGsnQG.jpg,2018-02-19,0,70,Released,,Warren Jeffs: Prophet of Evil,False,8.0,1,"Crime,Documentary,","A+E Studios,",,"en,","US,",0,"biography,religion,special,",0,0,"Eric Byford,"
劇場版Infini-T Force／ガッチャマン さらば友よ,ja,False,0,/1RScmQijvfigDuefhTRIzipg59q.jpg,http://www.infini-tforce.com/movie/index.html,476294,tt9072902,2.072,/h3CUPemvU0ppcmsoEXtXOSSrfbZ.jpg,2018-02-24,0,91,Released,Is the blue-winged figure a friend or foe…?,Infini-T Force the Movie: Farewell Gatchaman My Friend,False,5.3,2,"Action,Adventure,Animation,Crime,Science Fiction,","Digital Frontier,Tatsunoko Production,",,"ja,","JP,",0,"hurricane polymar,gatchaman,tekkaman,casshan,",8,2,"Jun Matsumoto,"
Do Unto Others,en,False,0,,https://www.mylifetime.com/movies/i-killed-my-bff-preachers-daughter,521948,tt7704710,3.102,,2018-04-22,0,88,Released,,Do Unto Others,False,5.3,3,"Drama,TV Movie,",,,"en,","US,",0,,6,1,"Seth Jarrett,"
Ultra pulpe,fr,False,0,/rWAk7vErDYbuWE9PcCnv38bj1KN.jpg,http://www.semainedelacritique.com/en/edition/2018/movie/ultra-pulpe,518500,tt8306938,1.974,/skuvvldycsxjKWXhJsiHPU8eE6u.jpg,2018-05-09,0,37,Released,,Apocalypse After,False,6.4,17,"Comedy,Fantasy,","Ecce Films,",,"en,fr,","FR,",0,,8,10,"Bertrand Mandico,"
E-Demon,en,False,0,/2V0g6nVjxkFcT5BkiaSaRAqRL7R.jpg,,449454,tt7933282,3.471,/eeBQD2mEYCYZzOKkD1YYNu5HMD1.jpg,2018-04-20,0,85,Released,,E-Demon,False,4.5,7,"Horror,Drama,Thriller,","The e-DEMON Resistance Network,",,"en,","US,",0,,15,4,"Jeremy Wechter,"
Off The Tracks,en,False,75000,/2sF8TLjIiVkk8WXWhH7ZNMBYem3.jpg,http://www.offthetracksmovie.com,512032,tt7178568,3.51,/x5s58pxvqyw3CWkAM937dvOf2KL.jpg,2018-03-14,0,78,Released,Change is Radical,Off The Tracks,False,0.0,0,"Documentary,",,,"en,","US,",0,"fcpx,final cut pro x,",0,3,"Bradley Olsen,"
Cómplices,es,False,0,/ysZVoVHEzSe8vzsl9trhqh3MmN7.jpg,,507470,tt4138254,4.059,/9CHg7tCS8oPdKszDUWw5RnDLKrC.jpg,2018-02-23,0,88,Released,,Cómplices,False,4.5,10,"Comedy,Romance,","Lantica Media,Pinewood Dominican,Republic Studios,",,"es,","DO,MX,",0,,9,2,"Luis Eduardo Reyes,"
La caméra de Claire,fr,False,0,/fHN0wnNUQeyjQPkb9a590fWKFp0.jpg,,432507,tt5989220,3.409,/n12X1HWLOLQXmh781WvG8McLuDI.jpg,2018-03-07,0,69,Released,,Claire's Camera,False,6.2,30,"Drama,","Jeonwonsa Film,Camellia Films,Contents Panda,",,"en,fr,ko,","KR,FR,",0,"france,beach,photographer,cannes,film festival,",9,9,"Hong Sang-soo,"
The Rescue List,en,False,0,,https://www.therescuelist.com/,511796,tt6400476,3.318,/1q4sNwbjdrE1KeueG1iC4mIocku.jpg,2018-04-06,0,80,Released,There's One Child He Must Find,The Rescue List,False,6.0,2,"Documentary,","Public Broadcasting Service,",,"en,ee,tw,","GH,US,",0,,0,13,"Alyssa Fedele,"
The Rocket,en,False,0,/vFexiCtPXEkwzrgBLX3W6Av8xh.jpg,http://www.therocketmovie.com,500404,tt5181834,3.067,/RODAohboSiIGcjUmDd0laMcLuB.jpg,2018-01-23,0,89,Released,,The Rocket,False,5.0,2,"Family,",,,"en,","US,",0,"sports,family,",8,2,"Richard Blake,"
The Ferryman,en,False,1794,/jAv5kLQGgKmlY9im3kSQkfUAMLv.jpg,,517811,tt6889830,2.319,/oGH5HMjNpMZcwq4rKW33fsPbApT.jpg,2018-04-13,0,77,Released,Live. Die. Pay.,The Ferryman,False,8.5,2,"Horror,",,,"en,","GB,",0,"the ferryman,ferryman,",8,0,"Richard Blake,"
La fête des mères,fr,False,0,/ixHwG7C18PsvCsmVflg1RQkqzLT.jpg,,486519,tt8228700,2.988,/fatwUHzwNROnim1ruYn3ahpImGo.jpg,2018-05-23,0,101,Released,,La fête des mères,False,5.2,41,"Drama,Comedy,","UGC,France 2 Cinéma,Willow Films,Orange Studio,",,"fr,","FR,",0,,40,9,"Marie-Castille Mention-Schaar,"
Sacúdete Las Penas,es,False,0,/1IPmWqufbW7LDCo7WYQwsywvMsP.jpg,,518326,tt7945596,3.937,/eujzmDjU1wJpeM3ZmdfU07OuZ8z.jpg,2018-04-27,0,85,Released,,Sacúdete Las Penas,False,8.7,6,"Drama,",,,"es,","MX,",0,,7,3,"Andres Ibañez Diaz Infante,"
Shred America,en,False,0,/itHgLV7cNOod5qWTok4lvEzqLB2.jpg,https://www.shredamericafilm.com,700841,tt2850610,3.006,/csuirLKu2QAeiexrPDqn6zhWyMS.jpg,2018-03-23,0,92,Released,How not to skateboard from Chicago to NYC.,Shred America,False,0.0,0,"Documentary,",,,"en,","US,",0,,4,4,"Arthur Swidzinski,"
"인간, 공간, 시간 그리고 인간",ko,False,0,/p1j1dWmtMhmc1Rz8XD7uvVQHNrd.jpg,,459267,tt6927316,3.234,/iV7V0Hwjiz5dzHteGWSEXBmPRkc.jpg,2018-02-01,0,122,Released,,"Human, Space, Time and Human",False,5.8,16,"Drama,","Kim Ki Duk Film,",,"ko,","KR,",0,"morality,",6,6,"Kim Ki-duk,"
