original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Swing of the Axe,en,False,0,/3GoHYQo7HLm156LX9zS6vT8lojv.jpg,,769403,tt13545300,1.596,/kHsD9qas1svIUUeBwO0Wd6q0S7l.jpg,2021-01-09,0,2,In Production,,Swing of the Axe,False,0.0,0,"Comedy,Horror,",,,,"TT,",0,,1,3,"Ejaaz Ramdhanie,"
サイダーのように言葉が湧き上がる,ja,False,0,/4lGB2Iy7BruiRfvVc6MZ2UM0yNX.jpg,http://cider-kotoba.jp/,579741,tt12735338,1.595,/ftJQTD0BlULylykZmiLLgImuF31.jpg,2021-06-25,0,87,Released,,Words Bubble Up Like Soda Pop,False,0.0,0,"Animation,Romance,Music,Drama,","Signal.MD,Sublimation,",,"ja,","JP,",0,"poem,music,slice of life,haiku,anime,perseverance,overcoming,manga,",11,15,"Kyōhei Ishiguro,"
おとなの事情 スマホをのぞいたら,ja,False,0,,https://www.otonanojijo.jp/,740455,,1.576,/nwfusteYUAzz8svePp9vIN2MMUd.jpg,2021-01-08,0,0,Post Production,,Perfect Strangers,False,0.0,0,"Drama,","Sony Pictures,",,"ja,","JP,",0,,7,2,"Michio Mitsuno,"
The Justice of Bunny King,en,False,0,,,757635,,1.575,,2021-01-07,0,101,In Production,,The Justice of Bunny King,False,0.0,0,,,,,,0,,2,9,"Gaysorn Thavat,"
Les dix de 2020,fr,False,0,,,775591,,1.573,,2021-01-09,0,0,In Production,,Les dix de 2020,False,0.0,0,,"Pamplemousse Média,",,"fr,","CA,",0,"year in review,",1,3,"Jean-Philippe Pariseau,"
Lo sguardo della musica,it,False,0,/fSORT0dqQpCFulcMry56GKM7gcf.jpg,,396194,tt3031654,1.571,/zrVUKSGvfNA3Rz1ZgudeUNwWfNX.jpg,2021-05-21,0,90,Post Production,,Ennio: The Maestro,False,0.0,0,"Documentary,","Potemkino,Piano B,GAGA,",,"en,it,","IT,",0,,6,11,"Giuseppe Tornatore,"
NJPW Wrestle Kingdom 15: Night 2,en,False,0,/7z3IghEe4wkMxWCOba7j11C3WY4.jpg,https://www.wrestlekingdom.jp/index.html,762711,,1.569,/r0LecfldOYqeNPyWTs8OUZE7aE6.jpg,2021-01-05,0,0,In Production,,NJPW Wrestle Kingdom 15: Night 2,False,0.0,0,,,,,,0,,3,0,"Giuseppe Tornatore,"
少年阿堯,zh,False,0,,,754551,tt12630594,1.541,/36idjdByiCVpUgG4Slv4jdMxbc9.jpg,2021-01-08,0,25,Released,,Growing Pains,False,0.0,0,"Drama,",,,"zh,","TW,",0,,2,7,"Lin Po-Yu,"
The Four Horsemen of the Apocalypse,en,False,1000,,,739887,,1.538,/tQW0ALPa92erI1RbxsbpaOlCcZl.jpg,2021-10-31,0,30,In Production,A Prophecy by Charles Purdy,The Four Horsemen of the Apocalypse,False,0.0,0,"Fantasy,Horror,",,,,"CA,",0,"nightmare,satanism,revelation (book),paganism,fantasy sequence,biblical prophecy,occult horror,cannibalism,psychedelia,",1,5,"Charles Purdy,"
The River at Thirteen:  My Love,en,False,10000,,http://dancinkc.com,631612,,1.536,,2021-12-01,0,30,In Production,,The River at Thirteen:  My Love,False,0.0,0,"Comedy,Drama,","DancinKC Films LLC,Zac's Follies LLC,",,"en,",,0,,1,1,"Charles Purdy,"
迷失安狄,zh,False,0,/o0MPsm7WG9Tmf9Xuj0vNfuudN5v.jpg,,731900,tt13005662,1.532,/lm4XecOOF12rhsFsUG5dWrCxBSS.jpg,2021-01-08,0,108,Released,,Miss Andy,False,0.0,0,"Drama,","MM2 Entertainment,",,"zh,","MY,TW,",0,,3,3,"Teddy Chin,"
OSS 117 : Alerte rouge en Afrique noire,fr,False,0,/8XhGzjS4MGbpprBbgwGzyyBvxXR.jpg,,604563,tt7972012,1.524,/6oDdinNGqyJDmJEJ1mlg5hhfUbk.jpg,2021-04-14,0,0,Post Production,,OSS 117 3,False,0.0,0,"Adventure,Comedy,Action,","Gaumont,",OSS 117,"fr,","FR,",0,,4,3,"Nicolas Bedos,"
Чемпион мира,ru,False,7535000,,,589752,,1.522,,2021-12-30,0,0,In Production,,World Champion,False,0.0,0,"Drama,","Three T Productions,Central Partnership,KIT Film Studio,Cinema Fund,",,"ru,","RU,",0,,17,12,"Alexey Sidorov,"
Deformed Pigeon Feet,en,False,0,,,765763,,1.508,/7C73mPm7GuvL79gQZORsMSrMCL.jpg,2021-01-23,0,5,In Production,,Deformed Pigeon Feet,False,0.0,0,,,,,,0,,0,2,"Edward Smyth,"
刺杀小说家,zh,False,0,,,611698,tt9685342,1.506,/6o2TwvADT8qtcnV3BCQOecaE6tb.jpg,2021-02-12,0,0,Post Production,,Assassin in Red,False,0.0,0,"Drama,Action,Fantasy,","United Entertainment Partners,",,"zh,","CN,",0,,7,7,"Lu Yang,"
Operación Camarón,es,False,0,/uFbWXErtWVfcxeFhuat4hO5GSYC.jpg,,613098,tt10290510,1.502,/daZdqTxFj3lZjKPbouG9vbqVfkf.jpg,2021-03-19,0,90,Released,,Operación Camarón,False,0.0,0,"Comedy,","Lazona Films,Quexito Films,Mediaset España,Movistar+,Telecinco Cinema,",,"es,",,0,,11,4,"Carlos Therón,"
Hannes,de,False,0,,,586813,tt9256012,1.501,,2021-03-18,0,0,Post Production,,Hannes,False,0.0,0,"Drama,","Lailaps Pictures,",,"de,","DE,",0,,7,3,"Hans Steinbichler,"
La Nuée,fr,False,0,/weFRNZqDSppF2SAaUouW9qvzi9A.jpg,https://capricci.fr/wordpress/product/la-nuee/,661930,tt10675724,1.499,/19xiwVjeHYH6YG6DHuXgQ7GH5gO.jpg,2021-01-13,0,100,Released,,The Swarm,False,0.0,0,"Drama,Thriller,","Capricci Films,The Jokers,ARTE France Cinéma,Auvergne Rhône-Alpes Cinéma,",,"fr,","FR,",0,"grasshopper,",6,12,"Just Philippot,"
哀愁しんでれら,ja,False,0,/tNHIDX4RRHLGVV1oqjwZZ2hZZiW.jpg,https://aishu-cinderella.com/,724904,,1.498,/l8b6C0aEknp6QYl9SYQCruVvk6z.jpg,2021-02-05,0,0,Post Production,,Aishu Cinderella,False,0.0,0,,"The Klock Worx Co.,",,"ja,","JP,",0,,10,3,"Ryohei Watanabe,"
Les Cobayes,fr,False,0,/5CE1V404RNPohZ0NRkc7ifaOPTj.jpg,,737413,tt11179020,1.484,/24ByVR3eELBkFHp7FaS0xiUN2ZJ.jpg,2021-01-27,0,0,In Production,,Les Cobayes,False,0.0,0,"Comedy,",,,"fr,",,0,,2,1,"Emmanuel Poulain-Arnaud,"
Nail Polish,en,False,0,,,774098,tt13143988,1.478,/2cFsY7j5vt1c1OPQj9JFd2vhTN9.jpg,2021-01-01,0,0,Post Production,,Nail Polish,False,0.0,0,"Crime,Thriller,Drama,","Ten Years Younger Productions,",,"en,hi,","IN,",0,"inspired by a true story,",6,10,"Bugs Bhargava Krishna,"
おらおらでひとりいぐも,ja,False,0,/jOA4QxdGbsbsMZHbJWncQYrwAiI.jpg,,743099,tt11657186,1.474,/icMqQ3kCO9lo6qPfcg9FVNbebDJ.jpg,2021-02-05,0,137,Released,,"Ora, Ora Be Goin’ Alone",False,0.0,0,"Drama,Family,Comedy,",,,"ja,","JP,",0,,6,2,"Shūichi Okita,"
Médecin de nuit,fr,False,0,/ok89LpYshIMUBRAAtKBZHdYAdbp.jpg,,712124,tt11967116,1.467,/2wR08ppJiiAPxZnNRWXv1HFnki6.jpg,2021-01-20,0,82,In Production,,The Night Doctor,False,0.0,0,"Drama,","Partizan Films,Domino Films,",,"fr,","FR,",0,,7,7,"Elie Wajeman,"
映画 さよなら私のクラマー ファーストタッチ,ja,False,0,,,739360,tt13048312,1.436,/oZOa8Q0P2tnMkfcUGGBJF5vmJR1.jpg,2021-04-01,0,0,In Production,,"Farewell, My Dear Cramer Movie: First Touch",False,0.0,0,"Animation,Comedy,","Liden Films,",,"ja,","JP,",0,"competition,sports,slice of life,tournament,football (soccer),based on manga,team,discrimination,school life,anime,students,",7,14,"Seiki Takuno,"
My Little Pony 2,fr,False,0,,,764397,,1.432,/iB7pw4HAwvgMkqtHVHboGnXo69L.jpg,2021-10-13,0,0,In Production,,My Little Pony 2,False,0.0,0,,"Lionsgate,Paramount,",,,"US,",0,,0,0,"Seiki Takuno,"
すばらしき世界,ja,False,0,/k29768dIYqNGBw5yYgR8dUVxP6L.jpg,https://wwws.warnerbros.co.jp/subarashikisekai/,728882,tt12801374,1.424,/2S2Teehq6yds1mqpSuwKHqAF3Ez.jpg,2021-02-11,0,126,Released,,Under the Open Sky,False,0.0,0,"Drama,",,,"ja,","JP,",0,,7,7,"Miwa Nishikawa,"
Pinki Elli?,en,False,0,/iV0NAL6IFW85bUDtjduWLpQz3Cn.jpg,,739028,tt12670516,1.405,/digGAbK2r9CZV86xii4k5bVfRoK.jpg,2021-04-13,0,107,Released,,Where is Pinki?,False,0.0,0,"Drama,Thriller,","Sapthagiri Creations,New World Features,",,"kn,","IN,",0,,5,2,"Prithvi Konanur,"
Conan la barbare,fr,False,0,,,724846,,1.405,/iT36JUTfO63ynjDpeqHiGwBr40r.jpg,2021-01-12,0,0,In Production,,Conan la barbare,False,0.0,0,,"Les Films du Bal,Nanterre-Amandiers,",,,,0,,12,7,"Bertrand Mandico,"
Cusp,en,False,0,,,776522,tt8710506,1.4,,2021-01-30,0,0,Post Production,,Cusp,False,0.0,0,,,,,,0,,0,2,"Parker Hill,"
The Blazing World,en,False,0,,,776506,tt11378876,1.4,,2021-01-31,0,101,Post Production,,The Blazing World,False,0.0,0,,,,"en,",,0,,6,19,"Carlson Young,"
A Nuvem Rosa,pt,False,0,,,776490,tt3548874,1.4,,2021-01-29,0,105,Post Production,,The Pink Cloud,False,0.0,0,"Drama,Science Fiction,","Prana Filmes,",,"pt,","BR,",0,,5,10,"Iuli Gerbase,"
The Sparks Brothers,en,False,0,/n8zQr2198gaxWcBzcuuHRtKaHnY.jpg,,776485,tt8610436,1.4,,2021-01-30,0,135,Post Production,,The Sparks Brothers,False,0.0,0,"Documentary,Music,",,,"en,","GB,",0,,2,7,"Edgar Wright,"
Ratatouille: The TikTok Musical,en,False,0,/vkxsnM1umfzPd5VEgPfQFF0gpS2.jpg,https://Ratatousical.com/,776467,,1.4,/faWNIPpicb7DrMTq6Reyk5Tefwc.jpg,2021-01-01,0,0,In Production,"Your musical, cooked to perfection",Ratatouille: The TikTok Musical,False,0.0,0,"Music,","Seaview Productions,The Actors Fund,",,"en,","US,",0,,0,1,"Edgar Wright,"
The Rodeo Thief,en,False,0,,,776457,tt12364630,1.4,/mvcL9zDRcyHDNlvVMSnL21ovjw2.jpg,2021-03-02,0,0,In Production,,The Rodeo Thief,False,0.0,0,"Western,",,,,,0,,0,0,"Edgar Wright,"
Pour une histoire d’un soir,fr,False,0,,,776308,,1.4,,2021-02-12,0,0,In Production,,Pour une histoire d’un soir,False,0.0,0,,"Productions Déferlantes,",,"fr,","CA,",0,,3,0,"Edgar Wright,"
काग़ज़,hi,False,0,,,776303,tt9569610,1.4,/i6HennsKlRtZJ1VzTNWqZG3PAzU.jpg,2021-01-07,0,0,Post Production,A True Success Story of a Dead Man,Kaagaz,False,0.0,0,"Drama,Comedy,","Salman Khan Films,The Satish Kaushik Entertainment,",,"hi,","IN,",0,"farmer,biopic,death on paper,",5,8,"Satish Kaushik,"
"Crack: Cocaine, Corruption & Conspiracy",en,False,0,,https://www.netflix.com/title/80988518,776142,tt13649700,1.4,/f7x1RoKXEkYtw175m7sN4emUrXl.jpg,2021-01-11,0,89,In Production,,"Crack: Cocaine, Corruption & Conspiracy",False,0.0,0,"Documentary,","Netflix International Pictures,",,"en,","US,",0,"cocaine,",0,6,"Stanley Nelson,"
Notorious Nick,en,False,0,,,775978,tt6032692,1.4,/8PJIx8Gi2VHRxAszlR4JshmETFa.jpg,2021-03-25,0,0,In Production,Based on the true story of the rise of a champion,Notorious Nick,False,0.0,0,"Drama,","Make The Movie,Notorious Nick,",,"en,","US,",0,,10,4,"Aaron Leong,"
Frog-Induced Insomnia,en,False,0,,,773821,,1.4,/lmQEjgLCFV9811emNOPchsc7dzy.jpg,2021-04-01,0,25,Planned,,Frog-Induced Insomnia,False,0.0,0,"Crime,Comedy,","Frog House Media,Root Rat Productions,",,"en,",,0,"bank robber,masterpiece,",0,5,"Thomas Ryan,"
Wendy Williams: The Movie,en,False,0,,,772267,tt13084756,1.4,,2021-01-30,0,0,Post Production,,Wendy Williams: The Movie,False,0.0,0,,,,,,0,,1,0,"Thomas Ryan,"
D'Artacán y los tres Mosqueperros,es,False,0,,,768726,tt13434124,1.4,/q62DXgRBW3vgEnURv2YjdpESZmx.jpg,2021-02-12,0,0,In Production,,D'Artacán y los tres Mosqueperros,False,0.0,0,,,,,,0,,0,0,"Thomas Ryan,"
La stanza,it,False,0,/9YxbcSw8CmzNrmyhtCLNz3RgQF.jpg,,761830,tt13315340,1.4,/3aAacDZKXHEbrRcfPSku7vuwqA3.jpg,2021-01-04,0,0,In Production,,The Guest Room,False,0.0,0,"Thriller,","Lucky Red,",,"it,","IT,",0,,4,11,"Stefano Lodovichi,"
ORU KARAKKUM MATTANEKANGALKKUMIDAYIL,en,False,0,,,760934,,1.4,,2021-01-08,0,0,Post Production,,Between One Shore And Several Others,False,0.0,0,,,,,,0,,0,1,"sreekrishnan kp,"
Touche pas à ma culture,fr,False,0,/wqI9E6Td0Y3tHczBgvUgItq2Kbt.jpg,,738774,,1.4,,2021-01-06,0,0,In Production,,Touche pas à ma culture,False,0.0,0,"Documentary,",,,"fr,",,0,"cultural appropriation,",1,0,"sreekrishnan kp,"
A Última Casa à Direita,pt,False,0,,,735279,,1.4,/fO8qE4cxpNekFGcOchA4zZaScsr.jpg,2021-10-01,0,57,In Production,,The Last House on the Right,False,0.0,0,"Documentary,","Filmes do Asilo Febril,",,"pt,","BR,",0,,3,4,"Christofer Pallu,"
Ranah 3 Warna,id,False,0,,,726282,tt10816448,1.4,/rIFkUTBbd0OmQeTIZUsDZ4WBD5a.jpg,2021-05-26,0,0,Post Production,,Ranah 3 Warna,False,0.0,0,"Drama,","MNC Pictures,",,"id,","ID,",0,,14,4,"Guntur Soeharjanto,"
R&R,en,False,0,,,724503,,1.4,/kCb7UF6iqb7a6SzcuTtYfWjHnN7.jpg,2021-06-25,0,0,In Production,Four years in the making,R&R,False,0.0,0,"Documentary,",,,,"US,",0,,2,6,"Ronan Solomon,"
התפוררות הזוהר,en,False,0,,,712871,,1.4,/670LRbAiMWWKWlX9gcdSaltAgF4.jpg,2021-06-30,0,30,In Production,,Crumbling Lights,False,0.0,0,"Science Fiction,Animation,Fantasy,Drama,Thriller,","DevilScroll Productions,",,"en,he,","IL,",0,"short,",0,6,"Michelle Meit,"
A Good Man,fr,False,0,/rzJAVpFXFl9EF7U20oDXiFQVjws.jpg,,712113,tt12443756,1.4,/idjhlv4hVbG4HX6GxItEpvIxfz6.jpg,2021-03-03,0,108,Released,,A Good Man,False,0.0,0,"Drama,","Willow Films,",,"fr,","FR,",0,,6,4,"Marie-Castille Mention-Schaar,"
Coming Home in the Dark,en,False,0,,,711963,tt6874762,1.4,,2021-01-31,0,0,Post Production,,Coming Home in the Dark,False,0.0,0,"Thriller,","Light in the dark Productions,",,,"NZ,",0,"hostage,road trip,abduction,",6,8,"James Ashcroft,"
Cómo mueren las reinas,es,False,0,,,679999,tt11318086,1.4,/d6jEas3bs6aMQkH9JRdJqNXEteQ.jpg,2021-03-26,0,0,Post Production,,Cómo mueren las reinas,False,0.0,0,"Drama,","Aleph,",,"es,","AR,",0,,6,12,"Lucas Turturro,"
Огонёк-Огниво,ru,False,0,/qe40W5BunbVTpFzRJi3hfHtNL9V.jpg,https://ogonekfilm.ru/en/,670046,tt12354874,1.4,/zHwQnKOj7kqfEySLRT2nDNyIblA.jpg,2021-02-04,0,88,Released,,Ginger's Tale,False,0.0,0,"Animation,",,,"ru,","RU,",0,,22,5,"Konstantin Shchekin,"
"Нос, или Заговор «не таких»",ru,False,0,/wW76zMHQ1uEcNe9lkHKSZ7lH1KC.jpg,,659333,tt11689090,1.4,/nzCU6fFIjREO6icrJsw6XJ8ARzY.jpg,2021-03-11,0,89,Released,,The Nose or Conspiracy of Mavericks,False,0.0,0,"Animation,","School Studio ""Shar"",Ministry of Culture of the Russian Federation,Cinema Fund,",,"ru,","RU,",0,"russia,stop motion,",20,20,"Andrey Khrzhanovsky,"
태일이,ko,False,0,/mo4U4vHEni7HyyYbt7Fvl2thf7h.jpg,,658210,,1.4,/69g5eBe4M8aStaoFYRvb9nRL8bV.jpg,2021-12-31,0,0,In Production,,태일이,False,0.0,0,"Animation,Drama,","Myung Films,Zealarabi Pictures,",,"ko,","KR,",0,"protest,based on a true story,working class,k-animation,labor rights,",5,1,"Hong Joon-pyo,"
카운트,ko,False,0,,,644893,,1.4,,2021-12-31,0,0,Post Production,,Count,False,0.0,0,"Drama,","CJ Entertainment,filmK,",,"ko,","KR,",0,,6,3,"Kwon Hyeok-jae,"
El perro que no calla,es,False,0,,,638784,tt13648184,1.4,/zd13zC6lsd1tWWmabA6pxpj0v5A.jpg,2021-01-28,0,0,Post Production,,The Dog Who Wouldn't Be Quiet,False,0.0,0,"Drama,","Oh My Gomez! Films,",,"es,","AR,",0,,11,4,"Ana Katz,"
스텔라,ko,False,0,,,630217,,1.4,/dwauTdI5rFfy330Lg7nc0TZXtHY.jpg,2021-12-31,0,0,Post Production,,Stellar,False,0.0,0,,"Daydream,",,"ko,","KR,",0,,7,5,"Kwon Soo-kyung,"
싱크홀,ko,False,0,,,623135,,1.4,,2021-06-30,0,0,Post Production,,Sinkhole,False,0.0,0,"Comedy,Drama,","Showbox,The Tower Pictures,",,"ko,","KR,",0,,10,4,"Kim Ji-hoon,"
바이러스,ko,False,0,,,607845,,1.4,/lo8G4XgCjofsTxjXIDgFRSYumyS.jpg,2021-12-31,0,0,Post Production,,Virus,False,0.0,0,,"The LAMP,Acemaker Movieworks,",,"ko,","KR,",0,,2,4,"Kang Yi-kwan,"
Land,en,False,0,,,598896,tt10265034,1.4,,2021-02-12,0,0,Post Production,,Land,False,0.0,0,"Drama,","Focus Features,Big Beach,Flashlight Films,Cinetic Media,Nomadic Pictures,",,"en,","US,",0,,5,14,"Robin Wright,"
Кроличья лапа,ru,False,0,,,598258,,1.4,/cmYaTbXNzFZHEt2Ho2sDDJiR6pg.jpg,2021-01-07,0,100,Released,,Rabbit Paw,False,0.0,0,"Romance,","Zebra Film,",,"ru,","RU,",0,,6,7,"Nana Dzhordzhadze,"
Sihja - kapinaa ilmassa,fi,False,3310000,/e68IxEm297q79lsapVhWTmA4wke.jpg,,477459,,1.4,,2021-01-15,0,90,In Production,All fairies are not like Tinkerbell.,Sihja - kapinaa ilmassa,False,0.0,0,"Family,Fantasy,","Tuffi Films,Windmill Film,Den Siste Skilling,",,"fi,","FI,NL,NO,",0,,6,13,"Marja Pyykkö,"
Witchfinder,en,False,0,,,401265,tt5737754,1.4,,2021-09-10,0,0,In Production,,Witchfinder,False,0.0,0,"Horror,","Blank Films,Space Rocket Nation,",,"en,","DK,",0,"remake,17th century,",0,6,"John Hillcoat,"
The Haunting Dreams of a Distraught Widow,en,False,3000,,,747628,tt13174582,1.397,/6DKaKSz2xy53dLJe1TLaYpQ31fp.jpg,2021-01-28,0,15,In Production,A surreal tale of grief,The Haunting Dreams of a Distraught Widow,False,0.0,0,"Horror,Thriller,",,,"it,","IT,",0,"cemetery,surreal,horror,grief,surrealism,thriller,church,short,",2,19,"Nicolò Grasso,"
Ark at 8,en,False,0,,https://scfilmsinternational.com/current-films-animation-titles/ark-at-8/,588772,,1.389,/vL50VmnJS9PMeMWQqPVG6IbMWBM.jpg,2021-04-02,0,90,In Production,Three penguins. One boat. Total chaos!,Ark at 8,False,0.0,0,"Adventure,Animation,Comedy,Family,","SC Films,Ellipsanime Productions,Now Films,",,"en,","BE,FR,DE,",0,"anime,",0,4,"Cédric Babouche,"
Hoy se arregla el mundo,es,False,0,,,656796,tt11592014,1.385,,2021-01-14,0,0,Post Production,,Hoy se arregla el mundo,False,0.0,0,"Drama,Comedy,","Patagonik,",,"es,","AR,",0,,11,2,"Ariel Winograd,"
Go Goa Gone 2,hi,False,0,,,534139,,1.375,/nh81jGL05KeWYdPBRIF24cuwfTI.jpg,2021-03-15,0,0,In Production,,Go Goa Gone 2,False,0.0,0,"Comedy,Horror,",,,"en,hi,",,0,,3,3,"Raj Nidimoru,"
太陽は動かない,ja,False,0,,https://wwws.warnerbros.co.jp/taiyomovie/,664286,tt10423106,1.368,/dVp1pwFxl2mBl1cIsPdEIDaq9hz.jpg,2021-03-05,0,0,Post Production,,The Sun Stands Still -THE ECLIPSE-,False,0.0,0,,"Warner Bros. Japan,",,"ja,","JP,",0,,14,7,"Eiichirō Hasumi,"
Gogo,fr,False,0,/sRpnyxqmdMoQziGXHw00GP2anXZ.jpg,,676615,tt8359846,1.364,/8vegorluVedVXC8okyhrU07odUQ.jpg,2021-01-13,0,0,In Production,,Gogo,False,0.0,0,"Documentary,","Ladybirds Cinéma,Wild Bunch,Le Pacte,",,,"FR,",0,,0,1,"Pascal Plisson,"
O Amor Dentro da Câmera,pt,False,0,,,765531,,1.361,/3vmfC06ktlGBAjbdpmKhHql2VL4.jpg,2021-01-01,0,0,In Production,,O Amor Dentro da Câmera,False,0.0,0,"Documentary,","Tenda dos Milagres,Camboa Audiovisual,",,"pt,","BR,",0,,2,9,"Lara Beck Belov,"
세자매,ko,False,0,/bV9ih5w9geFeEj12dK6RNFbLKuZ.jpg,,705950,,1.35,/4Rjr4yhHd0gxQw2Ze9EKp0nlb7X.jpg,2021-01-14,0,115,Released,"My dear messed-up sisters, why did we all end up like this?",Three Sisters,False,0.0,0,"Drama,","Jeonju International Film Festival,Little Big Pictures,Studio Up,영화사 연두,",,"ko,","KR,",0,"sister,",3,7,"Lee Seung-won,"
Tendre et saignant,fr,False,4982250,/up0kzE5uumje7uZgXz2GINx3c9G.jpg,,757341,tt13353386,1.341,,2021-03-03,0,0,Post Production,,Tendre et saignant,False,0.0,0,"Comedy,Romance,","Les films du cap,M&M Films,G Films,SCOPE Pictures,Orange Studio,",,"fr,","BE,FR,",0,"french cinema,",9,14,"Christopher Thompson,"
Adit Sopo Jarwo: The Movie,id,False,0,,,681784,,1.336,/kvfkW4RJ8a3iD6mw4ZrNmYP5l1j.jpg,2021-01-14,0,0,Post Production,,Adit Sopo Jarwo: The Movie,False,0.0,0,"Animation,Family,","MD Pictures,MD Animation,",,"id,","ID,",0,,0,2,"Christopher Thompson,"
映画大好きポンポさん,ja,False,0,/grJWEokD2xrbU8qrlNiwkzLNa2d.jpg,https://pompo-the-cinephile.com/,678458,,1.331,/dWop3oc5UrLBodsZL7jeb2Bzdux.jpg,2021-03-19,0,0,Post Production,,Pompo: The Cinéphile,False,0.0,0,"Animation,Comedy,Drama,","CLAP,",,"ja,","JP,",0,"cinema,slice of life,based on manga,assistant director,anime,film production,",5,15,"Takayuki Hirao,"
Vaurien,fr,False,0,,,712137,tt12444430,1.328,/sVfq9DlIQw7RkVns0mfUq8AE7v7.jpg,2021-01-13,0,95,Released,,Rascal,False,0.0,0,"Crime,Mystery,","10:15! Productions,",,"fr,","FR,",0,,3,6,"Peter Dourountzis,"
Die Adern der Welt,de,False,0,/a11vIfYhJm1o6A9xoHhXEawTUMk.jpg,,656527,tt9077352,1.325,/uWtY5fvJaoUOtOwMrd34E8obRMk.jpg,2021-02-03,0,96,Released,,Veins of the World,False,0.0,0,"Drama,","Basis Berlin Filmproduktion,MongolTV,RBB,ARTE,",,"mn,","DE,MN,",0,,5,20,"Byambasuren Davaa,"
緝魂,zh,False,0,/xbCnysfECdb8JuVT5oeQxVaPxhr.jpg,,773569,tt13598976,1.324,/bDcvpJEDlbpkPIau0r8VCVk97NJ.jpg,2021-01-15,0,0,Post Production,,The Soul,False,0.0,0,"Drama,Thriller,Mystery,",,,"zh,","TW,",0,,5,1,"Cheng Wei-Hao,"
보스턴 1947,ko,False,0,,,581394,,1.322,,2021-12-31,0,0,Post Production,,Boston 1947,False,0.0,0,"Drama,","BA Entertainment,Lotte Entertainment,Contents Nandakinda,Big Picture,",,"ko,","KR,",0,"marathon,boston marathon,",3,1,"Kang Je-gyu,"
Віктор_Робот,uk,False,1244700,,,734850,tt12923406,1.311,/5s1lvaOdk55xFwmqim03qSX3zDF.jpg,2021-03-11,0,80,Released,,Victor_Robot,False,0.0,0,"Animation,Science Fiction,Adventure,","Chervonyi Sobaka Animation Studio,Ukrainian State Film Agency,",,"uk,","UA,",0,,6,1,"Anatoliy Lavrenishyn,"
La face cachée de la Lune,fr,False,0,,,776307,,1.31,,2021-02-06,0,0,In Production,,La face cachée de la Lune,False,0.0,0,,"Productions Déferlantes,",,"fr,","CA,",0,,2,1,"Anatoliy Lavrenishyn,"
Pertsa ja Kilu,fi,False,0,/f3aEq5JZzXEyatbVpwpQE2VeKNe.jpg,,731110,,1.31,/56YAsHyqZKnJAVAlsBb5HvqhxUa.jpg,2021-01-15,0,86,In Production,,Pertsa and Kilu,False,0.0,0,"Family,Adventure,","Taavi Vartia Film & TV,",,"fi,","FI,",0,"based on children's book,",17,14,"Taavi Vartia,"
العنكبوت,ar,False,0,,,640258,,1.306,,2021-02-01,0,0,Post Production,,Elankabot,False,0.0,0,"Action,Drama,",,,"ar,","EG,",0,"drug dealer,spider,drugs,",8,2,"Ahmed Nader Galal,"
Jak Bůh hledal Karla,cs,False,0,/f5SVxZ9ZwSEsg4xpDM72G1Mbdl6.jpg,,683751,tt13002982,1.3,,2021-01-28,0,0,Released,,Once Upon a Time in Poland,False,0.0,0,"Documentary,","Vernes,Hypermarket Film,Česká televize,Plesnar & Krauss Films,Krakow Festival Office,Peter Kerekes,",,"cs,","CZ,PL,SK,",0,,1,10,"Vít Klusák,"
Nordsjøen,no,False,0,/36a7iFrJRt6YdJNjUPOiqZx577X.jpg,,623511,,1.298,/AeLQhFAmE663bWklutYCULah09P.jpg,2021-09-01,0,0,In Production,The biggest disaster lies ahead of us,North Sea,False,0.0,0,"Action,Drama,","Fantefilm,",,"no,","NO,",0,,3,20,"John Andreas Andersen,"
Bell Bottom,hi,False,0,,,721048,,1.297,/orEfTrYCTaTvlecIpCz52lsSvjr.jpg,2021-04-02,0,0,Post Production,,Bell Bottom,False,0.0,0,"Thriller,","Emmay Entertainment,Pooja Films,",,"hi,","IN,",0,"spy,raw agent,",5,9,"Ranjit Tiwari,"
Eugénie Grandet,fr,False,0,,,749386,tt10196108,1.296,,2021-03-17,0,0,In Production,,Eugénie Grandet,False,0.0,0,"History,Drama,",,,,"BE,FR,",0,,4,1,"Marc Dugain,"
Civilizace,cs,False,0,/8QslZMhxUEkYn7Y7PJUCQflDkbG.jpg,,653948,,1.294,,2021-03-18,0,0,Post Production,,Civilizace,False,0.0,0,"Documentary,","Piranha Film,",,"cs,","CZ,",0,"destruction of a civilization,",0,11,"Petr Horký,"
La Terre des hommes,fr,False,0,,,714017,tt12440750,1.286,,2021-02-03,0,96,Released,,Beasts,False,0.0,0,"Drama,","K'Ien Productions,France 3 Cinéma,Diligence Films,CNC,Région Bourgogne-Franche-Comté,Ciné+,France Télévisions,TV5 Monde,Cinécap 3,Cofimage 31,PROCIREP,",,"fr,","FR,",0,,8,11,"Naël Marandin,"
