original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Agantuk,en,False,0,,,719968,tt12611744,Next Movie by Indraadip Dasgupta,3.811,/xmGq9ilvlZTh4KwM8kd05enQlSR.jpg,2021-01-14,0,0,In Production,,Agantuk,False,0.0,0,,"Sunday Entertainment,",,"bn,","IN,",0,,,2,8,"Indraadip Dasgupta,"
Dog,en,False,0,,,626735,tt11252248,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,3.779,,2021-02-12,0,0,Planned,,Dog,False,0.0,0,"Comedy,","FilmNation Entertainment,Metro-Goldwyn-Mayer,Free Association,",,"en,","US,",0,,,1,10,"Reid Carolin,"
Old,en,False,0,,https://www.old.movie/,631843,tt10954652,A group of people find a dead body on a beach and slowly realize there is something unnatural happening there.,3.774,/ttIDedvYmCawZKsXg9pHcrPAvOX.jpg,2021-07-21,0,0,In Production,It's only a matter of time,Old,False,0.0,0,"Thriller,","Universal Pictures,Blumhouse Productions,Blinding Edge Pictures,",,"en,","US,",0,,,12,7,"M. Night Shyamalan,"
Giving Up Forever,en,False,20,,,769397,tt9256474,"Jack Adolf, a 38 year old man with a history of being rejected by women seeks revenge against the people who have bullied him.",3.736,,2021-10-31,0,90,In Production,,Giving Up Forever,False,0.0,0,"Horror,",,,,"US,",0,,,1,3,"M. Night Shyamalan,"
Sunyo,en,False,0,,,760974,,Bengali Movie by Shankha Ghosh,3.733,,2021-01-08,0,100,In Production,,Zero,False,0.0,0,,,,"bn,","IN,",0,,,0,1,"Shankha Ghosh,"
She was the Deputy's Wife,en,False,0,,,647070,tt4813116,"When an outlaw is captured and scheduled to hang, the wife of the local deputy makes a decision that will forever change her life. Mabel is in love with the arrested man. Will she remain loyal to her husband Jonathan or follow her heart?",3.724,/e5JcNk2ptT1szuX0QNwR1yLOHpT.jpg,2021-03-01,0,0,Post Production,,She was the Deputy's Wife,False,0.0,0,,,,,,0,,,10,8,"Travis Mills,"
Life in a Day,en,False,0,/lWQ00laZQYaB9PlY2ryIKV2aIpE.jpg,https://lifeinaday.youtube/,723338,,"On July 25th, 2020, Ridley Scott and Academy Award winner Kevin Macdonald invite you to be part of Life in a Day—a historic, global documentary capturing a single day on Earth. Videos from around the world are woven into a feature film.",3.687,/rUmQlA02mvqOXXnRqfdVEyK9XC7.jpg,2021-01-21,0,0,In Production,July 25. Film Your Day. Share Your Story.,Life in a Day,False,0.0,0,"Documentary,","YouTube Originals,",,,,0,,"poetic documentary,",0,6,"Kevin Macdonald,"
Man from Toronto,en,False,0,,,667739,tt11671006,"The story uses a case of a mistaken identity as its jumping-off point after the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up run into each other at an Airbnb. A clash of personalities, and a clash with deadly killers, ensues.",3.683,,2021-09-17,0,0,In Production,,Man from Toronto,False,0.0,0,"Action,Comedy,","Columbia Pictures,Escape Artists,Sony Pictures,",,"en,","US,",0,,,8,19,"Patrick Hughes,"
Artemis,en,False,0,,,493063,tt6857180,"Jazz, a directionless twenty something woman is constrained by her small town, the titular Artemis — the only city on Moon. With debts to pay and a salary that barely covers the rent, she can't say no when a life-changing opportunity drops in her lap. But she then finds herself in the middle of a conspiracy for control of Artemis itself.",3.676,/1U4jV0rDFf4555agPq4rxTOE2mi.jpg,2021-12-31,0,0,Planned,,Artemis,False,0.0,0,"Science Fiction,","Genre Films,20th Century Studios,New Regency Pictures,",,"en,","US,",0,,,0,6,"Christopher Miller,"
Fatherland,en,False,0,,,742123,tt12717574,"After Carina walks away from her family, Thomas and their daughter Leah are left to pick up the pieces. Bit by bit Thomas's life falls down around him and he must fight tirelessly to keep it all together.",3.671,/qaaCAkAonNJQsLm94uoDQPTyWVl.jpg,2021-01-01,0,0,In Production,,Fatherland,False,0.0,0,"Drama,","Slaney Studios,",,"en,",,0,,,2,2,"Luke Spellacy Shaw,"
Beans,en,False,0,,https://www.emafilms.com/en/film/beans/,726220,tt11735544,"Twelve-year-old Beans is on the edge: torn between innocent childhood and reckless adolescence; forced to grow up fast and become the tough Mohawk warrior she needs to be during the Oka Crisis, the turbulent Indigenous uprising that tore Quebec and Canada apart for 78 tense days in the summer of 1990.",3.663,/vAbN8l4oFFdBeWUZFEjRO0VlRWF.jpg,2021-03-30,0,92,Released,,Beans,False,0.0,0,"Drama,","EMAfilms,",,"en,","CA,",0,,"woman director,oka crisis,",16,9,"Tracey Deer,"
"No Eros, No Impact",en,False,0,,,684203,,,3.663,/wUp7tN5idHGoGdG18sM4vicCByb.jpg,2021-04-12,0,0,Post Production,,"No Eros, No Impact",False,0.0,0,,"NOT FROM L.A. PRODUTCION BERLIN,",,"en,","DE,",0,,,1,3,"Tracey Deer,"
Squirrel,en,False,0,,https://hct.media/squirrel,739402,tt7737022,"A couple lost in the woods stumbles across a mysterious cult who once harvested a strange, crimson, maple syrup with healing properties. The cult is on the brink of ruin as their crimson maple supply dwindles and their leader is left with some life or death decisions to make.",3.625,/zFST9JLEVKQETkAfWb20UsfAsAl.jpg,2021-03-05,0,82,Post Production,,Squirrel,False,0.0,0,"Comedy,Thriller,","HCT Media,",,,,0,,,14,8,"Matt Glass,"
Dark Harvest,en,False,0,/9qWD2PS8fWeUv3ud3yE9XMoorer.jpg,,675531,tt9204328,The feature adaptation of acclaimed horror novel.,3.624,/kZzXQis2L8ya7ZhpOldOc26Z3Id.jpg,2021-09-24,0,0,Planned,,Dark Harvest,False,0.0,0,"Horror,","Matt Tolmach Productions,Metro-Goldwyn-Mayer,",,"en,","US,",0,,,0,6,"David Slade,"
おもひでぽろぽろ,en,False,0,,,738720,,"A special based of the ""Only Yesterday"" manga about a 64-year-old Taeko and her daughter and granddaughter.",4.082,,2021-01-01,0,0,In Production,,Only Yesterday,False,0.0,0,,,,,,0,,,1,2,"Kazutaka Watanabe,"
Maya the Bee 3: The Golden Orb,en,False,0,,https://www.studio100film.com/en/films/maya-the-bee-3/,681260,tt11792512,"When Maya, a headstrong little bee, and her best friend Willi, rescue an ant princess they find themselves in the middle of an epic bug battle that will take them to strange new worlds and test their friendship to its limits.",3.596,/aBAvCd4G1vIiaY971kkIpy8f89u.jpg,2021-01-28,0,0,In Production,,Maya the Bee 3: The Golden Orb,False,0.0,0,"Adventure,Animation,Family,","Studio 100 Media,Studio B Animation,Flying Bark Productions,Deutscher Filmförderfonds,FilmFernsehFonds Bayern,FFA,",,"en,","AU,DE,",0,,"anime,",0,11,"Noel Cleary,"
Barb and Star Go to Vista Del Mar,en,False,0,/W21Kjl0OK6dab44ZZE7iEyzC9L.jpg,,595813,tt3797512,"The story of best friends Barb and Star, who leave their small midwestern town for the first time to go on vacation in Vista Del Mar, Florida, where they soon find themselves tangled up in adventure, love, and a villain’s evil plot to kill everyone in town.",3.57,/ajIBt3LNs2j0g6EqIvS1sUk25Pe.jpg,2021-07-16,0,0,Post Production,,Barb and Star Go to Vista Del Mar,False,0.0,0,"Comedy,","Gloria Sanchez Productions,Lionsgate,Gary Sanchez Productions,",,"en,","US,",0,,,8,13,"Josh Greenbaum,"
"Don't Worry, Darling",en,False,0,,,619730,tt10731256,"A psychological thriller set in an isolated, utopian community in the 1950s California desert, where a housewife uncovers a disturbing truth about her perfect life.",3.559,/lY6mGf8OFd3D70HFlcr9l0cTjyM.jpg,2021-08-27,0,0,In Production,,"Don't Worry, Darling",False,0.0,0,"Thriller,","Vertigo Entertainment,New Line Cinema,Warner Bros. Pictures,",,"en,","US,",0,,,10,11,"Olivia Wilde,"
Pratidwandi,en,False,0,,,719530,tt11709094,A crisis management agency tries to solve a high profile kidnapping case while fighting with the law and their inner demons,3.541,/4CiFNZSnoYKLcQdnemFU02bacKK.jpg,2021-02-03,0,0,In Production,,Pratidwandi,False,0.0,0,,"Neo Studios [in],",,"bn,","IN,",0,,,8,6,"Saptaswa Basu,"
Sanatorium Under the Sign of the Hourglass,en,False,0,,,423881,,"A man journeys by rail to a nameless sanatorium where his father has recently died. Once there, time loses its linearity and he finds himself in a world that appears both strange and strangely familiar.",3.531,,2021-12-31,0,0,In Production,,Sanatorium Under the Sign of the Hourglass,False,0.0,0,"Animation,Fantasy,",,,"en,",,0,,"literary adaptation,puppet film,",0,7,"Timothy Quay,"
Spaceless,en,False,0,,,463828,tt1830809,"A man wakes up inside a spacesuit tumbling helplessly through space, with a computer designed to keep him company until his air runs out, trying to solve the mystery of his death.",3.516,/9HFrfArmbGZyDoOXGdlgG6CNf8a.jpg,2021-06-25,0,0,In Production,,Spaceless,False,0.0,0,"Science Fiction,","Blind Wink Productions,Paramount,",,"en,","US,",0,,,0,5,"Gore Verbinski,"
Incognito,en,False,0,,,724599,,Buddysearch.com is the nation's social networking obsession - until a dorky teen stumbles over the webmaster's evil intentions.,3.487,/fP5SrWhTyf0x2YMnFloi4CWzCTU.jpg,2021-08-20,0,0,In Production,Don't trust everything you see online.,Incognito,False,0.0,0,"Comedy,","Bazinga Films,",,"en,","GB,",0,,,2,5,"Brandon Lund,"
EFC,en,False,0,,http://www.excelsismovie.com,393897,tt5930062,"Cassady Jones finds herself in a melee that shocks the sports world, while leaving the EFC (Excelsis Fighting Championship) in the most tumultuous period of its history. In the aftermath Cassady is given an opportunity along with seven other female competitors to fight in a tournament to crown a new Champion. Understanding that her big break is at hand, Cassady decides to take advantage of the opportunity and comes face to face with her greatest opponent. Cassady comes to the realization that it's not just in another fight, it's the fight for everything.",3.483,/yDt4UrDKRsfg6v5hsYOUOL9vPN5.jpg,2021-09-18,0,110,Post Production,Its not just another fight. Its the fight for everything.,EFC,False,0.0,0,"Drama,","Mr Bravo Entertainment,Universe Pictures Group,",,"en,","CA,",0,,"strong woman,mixed martial arts,female athlete,combat sports,boxing,women fighters,women in film,rocky,",10,8,"Jaze Bordeaux,"
Ardhangini,en,False,0,,,716373,tt12527002,Upcoming Bengali Movie Directed by Kaushik Ganguly,3.472,,2021-02-20,0,0,In Production,,Ardhangini,False,0.0,0,,,,"bn,","IN,",0,,,5,1,"Kaushik Ganguly,"
cancelled project,en,False,0,,,770309,,poggers n poggers,4.001,/gpcY73woZVNu8Ee21Ev4AeX1Fp0.jpg,2021-01-02,0,0,In Production,,cancelled project,False,0.0,0,"Drama,",,,,,0,,,0,0,"Kaushik Ganguly,"
Diários de Intercâmbio,pt,False,0,,,760154,tt11594766,"Barbara (Larissa Manoela) and Talia (Thati Lopes) decide to exchange in the US. They have no idea of the obstacles and cultural shock. Barbara who always dreamed of visiting NY discovers they'll be living in the Town of Woodstock, NY. Two hours north of New York City. Accustomed to the comforts of her mother's home. Barbara now has to get accustomed to doing household chores and act as a nanny for her sponsor, a stern Sheryll (Kathy-Ann Hart). While Talia who is defiant and free spirited is staying with a patriotic and conservative couple. These two girls befriend Brad (David James), an American flight attendant who loves Brazil and Lucas (Bruno Montaleone), a Brazilian who works at Ski Station. A ski resort not far from Woodstock, NY. Despite difficulties, these friends find love and friendship while living unforgettable moments.",3.419,/frjYbFqc8k2PHZI6YZr8ne0w9Xf.jpg,2021-01-01,0,0,In Production,,Diaries of an Exchange Student,False,0.0,0,"Comedy,Romance,","Ananã Produções,",,"en,pt,","BR,",0,,,11,5,"Bruno Garotti,"
Stars Fell on Alabama,en,False,0,,,767979,tt10712928,"Successful Hollywood agent Bryce Dixon is returning to Alabama for the first time in 15 years for his high school reunion. When he learns he's the only one of his friends who isn't married with children, he convinces his client, starlet Madison Belle, to pretend to be his girlfriend. But he soon learns that success has different meanings, and romance may be closer than he thinks.",3.757,,2021-01-08,0,0,In Production,,Stars Fell on Alabama,False,0.0,0,,,,,,0,,,2,1,"V.W. Scheich,"
Dragon's Lair,en,False,0,,,687257,tt12066450,Live-action feature adaptation of one of the most iconic arcade video games from the 1980s.,3.37,,2021-06-25,0,0,Planned,,Dragon's Lair,False,0.0,0,"Action,Adventure,","Maximum Effort,Vertigo Entertainment,Underground Films,",,"en,","US,",0,,,1,8,"V.W. Scheich,"
Lahore Confidential,hi,False,0,,,764336,tt13199556,"The Story revolves around a humble, divorced Indian woman named Ananya and amidst her mundane-routine life, she finds herself on a secret intelligence duty in Pakistan. But her love for Urdu literature will have her falling in love that will eventually put them in a tug of war with each other.",2.017,/n9RE7wiM94E1f0GWr2OCjnYfBuJ.jpg,2021-02-12,0,0,In Production,,Lahore Confidential,False,0.0,0,"Thriller,",,,"en,hi,ur,","IN,",0,,,3,2,"Kunal Kohli,"
Another Bloomin’ Christmas,en,False,0,,,588560,,"Based on Raymond Briggs’ books, the straight-talking, no-nonsense but warm-hearted Father Christmas will be seen getting to grips with today’s modern world; one that sees children instantly ordering what they want with the swipe of a tablet and goods being despatched by delivery drones.",3.317,,2021-11-01,0,85,Planned,,Another Bloomin’ Christmas,False,0.0,0,"Animation,Comedy,Family,Fantasy,","The Illuminated Film Company,GFM films,",,"en,","GB,",0,,,0,6,"Dave Unwin,"
The Zone of Interest,en,False,0,,,467244,tt7160372,Plot unknown.,3.303,,2021-12-31,0,0,Planned,,The Zone of Interest,False,0.0,0,"Drama,History,War,","A24,Access Entertainment,Extreme Emotions,Film4 Productions,House Productions,JW Films,",,,"GB,",0,,,0,9,"Jonathan Glazer,"
Women,en,False,0,,,719164,tt4600982,A small town detective while investigating the disappearance of a local woman comes across an unassuming Sociology professor who is hiding a secret life.,3.295,/doFIExzwIDzqpYxFSX0GBo14nHS.jpg,2021-03-25,0,90,In Production,Don't Scream. Don't Run. Survive.,Women,False,0.0,0,"Thriller,","Fulton Street Entertainment,Reason8 Films,",,"en,","GB,IS,US,",0,,"hostage,psychopath,serial killer,abduction,police procedural,",5,2,"Anton Sigurðsson,"
The Curious Incident of the Dog in the Night-Time,en,False,0,,,631731,tt9281458,An autistic 15-year-old replicates the methods of Sherlock Holmes to discover who killed his neighbor's dog with a garden tool.,3.286,,2021-12-31,0,,Planned,,The Curious Incident of the Dog in the Night-Time,False,0.0,0,"Adventure,Mystery,","Plan B Entertainment,Heyday Films,Warner Bros. Pictures,",,"en,","US,",0,,,0,5,"Steve Kloves,"
Between Night And Dawn,en,False,0,,,602889,,"After going through a difficult breakup, a man has a one night stand with a mysterious yet beautiful woman. The next morning he wakes up with bite marks and begins to feel sick over the course of a few weeks.",3.283,/xMx5SEaS7X2GkjQs0SvNJaCPXLH.jpg,2021-10-22,0,,In Production,He Can't Stand This One Night Stand,Between Night And Dawn,False,0.0,0,"Horror,Drama,",,,,"CA,",0,,"vampire,gore,",1,3,"Patrick Richardson,"
Trail Blazers,en,False,0,,,725501,tt12343138,"The ultimate battle between good and evil, between darkness and light, between God and Satan himself. 8 Heroes vs. 8 Villains.",3.252,,2021-12-31,0,0,Planned,,Trail Blazers,False,0.0,0,"Drama,Western,","Namtab Productions,",,"en,","US,",0,,"faith-based,christian,religious,",0,7,"Antonio Sabàto, Jr.,"
Goldman,en,False,0,,,759843,tt13346842,Telugu Movie,3.24,,2021-03-31,0,0,In Production,,Goldman,False,0.0,0,,,,,,0,,,0,2,"Antonio Sabàto, Jr.,"
Manmadhudi Mistake,en,False,0,,,759836,tt13345100,Telugu Movie,3.24,/sV3b3WBOY0RN6MAaLMcMBhUaDiG.jpg,2021-03-31,0,0,In Production,,Manmadhudi Mistake,False,0.0,0,,,,,,0,,,0,1,"Antonio Sabàto, Jr.,"
Este Día,en,False,0,,,626724,tt11097606,"A multi-generational bilingual comedy about the magic that happens over the course of a single day in New York, when lives and loves intersect in unexpected and meaningful ways, and people realize that there is more that unites us than divides us, on this day and every day.",3.227,,2021-12-31,0,0,Planned,,Este Día,False,0.0,0,"Comedy,","Columbia Pictures,Stage 6 Films,Sony Pictures,",,"en,","US,",0,,,0,7,"Catalina Aguilar Mastretta,"
Smiley Origins,en,False,5000,,,665009,,"After Caitlin is stalked by a killer, who is known on the internet as Smiley, gets help from her friends to uncover his origin story. After learning about Smiley's origins, they realize their mistake as Smiley hunts them down.",3.2,/4yuewDHVZQ2T4mNm3Inom36rIwm.jpg,2021-12-06,0,0,In Production,,Smiley Origins,False,0.0,0,"Horror,","TrollfaceFilms,",,,,0,,,7,5,"Ryan Zimmerman,"
The Moon is a Hologram,en,False,0,,,765810,tt13487430,A Queer Sci-Fi film set in Manchester.,3.195,/vPFnCYMqalPDr8bvEj4qXjP2aw1.jpg,2021-10-30,0,0,In Production,,The Moon is a Hologram,False,0.0,0,"Science Fiction,Horror,Comedy,","Apres Vague Productions,",,"en,","GB,",0,,,6,7,"Selene Kapsaski,"
Megalodrama,en,False,0,,,774526,,"Erik and Roman are two best friends from childhood. Erik being someone ambitious decides to form a small band with his friend, little by little the other face of Roman gets Erik into trouble.",3.191,/14wWAilX2m8tE1aOgtnCmVDIjx6.jpg,2021-01-01,0,0,In Production,DREAMS COME AGAINST US LIKE A TRAIN.,Megalodrama,False,0.0,0,"Drama,Crime,","Marfa Studios,",,,,0,,,6,5,"Alfonso Manzo,"
A Black Rift Begins to Yawn,en,False,0,,https://www.skymeltfilm.com,765128,tt8962346,"Two women work on a mysterious project that distorts their memories of time, place, and identity.",3.79,/hhBHoS1Iw8ANYicpw0uoBU4BOzS.jpg,2021-02-12,0,102,In Production,A reflection of a reflection.,A Black Rift Begins to Yawn,False,0.0,0,"Mystery,Horror,Drama,Science Fiction,","Sky Melt,Flies Collective,",,"en,","US,",0,,,3,12,"Matthew Wade,"
Las mil y una,es,False,0,/jLGjIzysY2YvbHRT80x3WCPeFsr.jpg,,656276,tt11747286,"Set in a community of project houses, Iris, a young woman with a tough past, meets Renata and feels immediately attracted to her. A tender coming of age story about friendship and first love in a hostile environment.",3.184,/ivTMOWPmcjmpz6Ez7hNixVLKS4Q.jpg,2021-01-08,0,120,Released,,One in a Thousand,False,0.0,0,"Drama,","Varsovia,Autentika Films,",,"es,","AR,DE,",0,,,11,4,"Clarisa Navas,"
プリンセス・プリンシパル Crown Handler 第1章,ja,False,0,/x6moftKN2ZniaukHJwJDXzaxiPu.jpg,http://www.pripri-anime.jp/,542507,tt8354164,The first chapter of six-part film sequels for Princess Principal series.,3.179,/iD09UJgG3SIfmI28YsfzYwB6AZQ.jpg,2021-02-11,0,0,Post Production,,Princess Principal Crown Handler: Chapter 1,False,0.0,0,"Animation,Action,Adventure,Drama,Mystery,","Bandai Visual,Actas,",,"ja,","JP,",0,,"spy,steampunk,female protagonist,anime,victorian era,",12,16,"Masaki Tachibana,"
Buckskin,en,False,0,,,753477,tt13156200,"Set in 1820, a Texan fur trapper journeys into the mysterious Buckskin woods in the hopes of saving a lost young boy.",3.17,/3nV2g0VOmOQe775ZV6bcXr8mpfB.jpg,2021-07-20,0,0,In Production,,Buckskin,False,0.0,0,"Western,","B22 Films,",,"en,","US,",0,,,4,2,"Brett Bentman,"
Ambulance,en,False,0,,,763285,tt4998632,Two brothers commit a robbery to pay their dying mother's medical bills and are forced to steal an ambulance during their getaway.,3.534,,2021-10-08,0,0,Planned,,Ambulance,False,0.0,0,"Action,Thriller,","Bay Films,Endeavor Content,",,"en,","US,",0,,"remake,",3,16,"Michael Bay,"
Cricket & Antoinette,en,False,0,,https://www.cricketandantoinette.com/,676575,tt4581522,"Two main characters, Cricket and Antoinette, represent two separate worlds, the world of noise, chaos and creativity on the one side, and the world of work, order and discipline on the other. As they fall in love, in spite of obvious differences, they manage to create harmony.",3.13,/4GjUKkYgwrrfzvmITblUeaWZE0U.jpg,2021-01-01,0,85,In Production,,Cricket & Antoinette,False,0.0,0,"Adventure,Animation,Family,Romance,","Diedra,Zagreb Film,Zycon Media,",,"en,","HR,",0,,,0,5,"Darko Bakliža,"
People Just Do Nothing: Big in Japan,en,False,0,,,685169,tt11376010,"Since the end of their pirate radio station, life has been quiet for the Kurupt FM boys, but everything is about to change. News reaches them that one of their songs has been used on a popular game show in Japan. They've made it. Their music is reaching hundreds of thousands of people. It's finally time for them to enjoy the fame and fortune that they've always known they deserved. Chabuddy G steps excitedly back into his management role as Grindah, Beats, Steves and Decoy begin their journey to international stardom - But is Japan really ready for Kurupt FM?",3.114,,2021-02-05,0,0,In Production,,People Just Do Nothing: Big in Japan,False,0.0,0,"Comedy,","Roughcut Films,",,"en,","JP,GB,",0,,"people just do nothing,pjdn,kurupt fm,",15,3,"Jack Clough,"
In the Earth,en,False,0,,,748853,tt13429362,"As the world searches for a cure to a disastrous virus, a scientist and park scout venture deep into the forest for a routine equipment run. During the night, their journey becomes a terrifying voyage through the heart of darkness as the forest comes to life around them.",3.767,/tRIbxfK6jDoFG76Qx9Jz7YI6htb.jpg,2021-12-31,0,0,Post Production,,In the Earth,False,0.0,0,"Horror,","Neon,Rook Films,",,"en,","GB,US,",0,,,4,5,"Ben Wheatley,"
Wanted 2,en,False,0,,,681244,,"Wanted 2 is a sequel to Salman Khan's hit movie wanted, directed by Prabhu Deva.",3.102,,2021-12-31,0,0,In Production,,Wanted 2,False,0.0,0,"Action,Drama,",,,,,0,,,1,1,"Prabhu Deva,"
Russland von oben,de,False,0,,,534273,tt8870836,"Russia as you have never seen before: from the bird's eye view. From Kaliningrad, to the Bering Strait, from the Icebreakers on the Polar Sea to the antelopes in the Kalmykia steppes, from the Caucasus peaks to the volcanoes of Kamchatka.",3.094,/uswt44RvTF9oCnNE9hTHE07uUlF.jpg,2021-01-01,0,90,Released,,Russia from Above,False,0.0,0,"Documentary,","ColourFIELD,Gazprom-Media,ARTE,ZDF,",,"en,de,ru,fr,","DE,RU,",0,,"russia,",2,30,"Freddie Röckenhaus,"
Pai em Dobro,pt,False,0,/23ejgG8aYI702wq6l2uvc0GeWfk.jpg,https://www.netflix.com/title/81175170,773998,tt11821818,"After spending a lifetime in a hippie community, an 18-year-old girl takes the chance to go out into the real world and decides to look for her father.",2.798,/1yQZPXTcvwjWApRoBWEhfcF3Nos.jpg,2021-01-15,0,103,Post Production,,Double Dad,False,0.0,0,"Comedy,","A Fabrica,",,"pt,","BR,",0,,"parent child relationship,hippie parents,meeting parent,parent child reunion,",5,15,"Cris D'amato,"
Andorra,en,False,0,,,396800,,"Alexander Fox leaves the US to start a new life in the tiny nation of Andorra. Quickly drawn to a tall Australian blonde and the heartbroken daughter of the town matriarch, he finds himself the prime suspect in a murder investigation.",3.086,,2021-12-31,0,,Planned,,Andorra,False,0.0,0,"Drama,Romance,Thriller,","Jump Street Films,",,"en,","AU,",0,,,8,11,"Michael Rymer,"
Red Prophecies,en,False,0,,,749837,,"An American journalist learns of a secret plan to destabilize Russia in order to destroy the United States. All this is called the ""RED PROPHECIES"" project, but who is behind it? Special services, oligarchs or terrorists?!",3.081,,2021-03-01,0,90,Post Production,,Red Prophecies,False,0.0,0,"Action,Thriller,","Czar Pictures,Hollywood Storm,",,"en,ru,","RU,US,",0,,,17,7,"Rodney James Hewitt,"
Homebody,en,False,0,,,757468,,"When a shut-in dies alone and returns as a housebound ghost, he finds himself at the mercy of a world that didn’t even notice he was gone.",3.08,/ebk45aiItOnZhdxprsJzK577H6l.jpg,2021-12-31,0,75,In Production,,Homebody,False,0.0,0,,,,,,0,,,28,48,"Zachary Endres,"
Just Another Day,en,False,0,/7MigfXOk4kyrOVQRNOhgyRIX8N2.jpg,,733199,,Two men gear up for the biggest day of their lives.,3.06,,2021-03-15,0,0,Post Production,You and Me,Just Another Day,False,0.0,0,"Drama,",,,,,0,,,2,9,"Ryan Daniel,"
Des hommes,fr,False,0,/2PtzAyVqkQXuqXkdWyV4edrEdP0.jpg,,660004,tt10307922,"Adapted from a novel by Laurent Mauvignier, Home Front follows two soldiers who were on the front lines of the Algerian War who, forty years later, are forced to confront their past.",3.037,/rDVEiHmQi5D3pS0WCTl5JihNIc7.jpg,2021-01-06,0,100,Released,,Home Front,False,0.0,0,"Drama,History,","Synecdoche,Artémis Productions,",,"fr,","BE,FR,",0,,,9,11,"Lucas Belvaux,"
"Hilfe, ich hab meine Freunde geschrumpft",en,False,0,,,751503,tt11541220,"Melanie is a new pupil at the Otto Leonhard High School, and Felix takes a real shine to this newbie, much to the annoyance of Ella and Felix’s gang. They believe that Melanie is responsible for a number of small thefts that have been happening at the school since she arrived. Events take a drastic turn when the class goes on a school trip. When Felix’s friends almost mess up his date with Melanie, he shrinks them spontaneously to a tenth of their size. Just for a short time, he thinks to himself. But once Melanie has left, the magic ball to restoring his friends to their proper size has also disappeared. Is Melanie behind the thefts after all? In the process, Felix not only has to shrink himself, he also must confess his love to Melanie and admit his mistakes to his friends.",3.767,/ih6owkvEd8jQfmzlaIpDzfgBtyT.jpg,2021-01-06,0,0,In Production,,"Help, I Shrunk My Friends",False,0.0,0,,,,,,0,,,6,1,"Granz Henman,"
Godhari Kathalu,en,False,0,,,759841,tt13346858,Telugu Movie,3.023,,2021-03-31,0,0,In Production,,Godhari Kathalu,False,0.0,0,,,,,,0,,,0,1,"Granz Henman,"
Naluguritho Narayana,en,False,0,,,759838,tt13307008,Telugu Movie,3.023,,2021-03-31,0,0,In Production,,Naluguritho Narayana,False,0.0,0,,,,,,0,,,0,1,"Granz Henman,"
Benning's Dream,en,False,0,/jKmACO3QUvWmNBMsgAumw6owR4Q.jpg,,701848,tt12274914,"an excerpt of a conversation between James and I  during the Fall of 2019 - Santa Clarita, CA",2.971,/xfKjVU7O7DxVPjyubOz1e2LaKCp.jpg,2021-01-01,0,2,In Production,,Benning's Dream,False,0.0,0,,,,,,0,,,1,1,"Leonardo Pirondi,"
Kaybettim,en,False,0,,,742293,,"After an unplanned encounter,a teen realises the future is not bright.",2.969,/4KK89XDrN7sC8TStnGmneNHYu4U.jpg,2021-09-25,0,0,In Production,"You are no longer the ""next generation""...Are you ok with that?",Kaybettim,False,0.0,0,"Drama,Comedy,",,,,,0,,,1,3,"Arda Emir Yolcu,"
Seed in the Sand,en,False,0,,http://www.christianecegavske.com/seedinthesand.html,417778,tt12430158,"A small white creature travels across a sea of sand in a boat made of a discarded map after dreaming of an island shrine. He is carrying a precious white cloth pod sewn up with red stitching. On his journey, he meets a trio of gem-mining island-dwellers who are keen to have the pod for themselves. As he makes his escape from them, he encounters a ferocious blue sea monster that intends to drag him down under the sand to its lair. The island-dwellers remain in hot pursuit, crowded into a teacup, rowing with a silver spoon.",2.958,,2021-12-31,0,0,In Production,,Seed in the Sand,False,0.0,0,"Animation,",,,,,0,,"woman director,",0,5,"Christiane Cegavske,"
O2,en,False,0,,,471498,tt6341832,A woman wakes up inside a cryogenic chamber with no memory of how she got there and must escape before her air runs out.,2.955,,2021-12-31,0,0,Post Production,,O2,False,0.0,0,"Science Fiction,Thriller,","Wild Bunch,Getaway Films,",,"fr,","FR,",0,,,3,7,"Alexandre Aja,"
Les Tuche 4,fr,False,0,/j0AEXlvTMjLdaVO27VA4vsioawe.jpg,,613335,tt12847352,,2.945,/mVqNYfLNC8ouCafSUrjSnLVYLEe.jpg,2021-02-03,0,0,Post Production,,Les Tuche 4,False,0.0,0,"Comedy,","Pathé!,Alternative Films,Eskwad,TF1 Films Production,",Les Tuche,"fr,","BE,FR,",0,,,10,12,"Olivier Baroux,"
Lapis & Weegee: The Movie,en,False,0,,,740491,,"Lapis and Weegee are the closest best friends you'll ever see, and they live together in an empty black void where they enjoy their quiet and peaceful life. However, when a sudden hole opens and sucks them out of their void, they're sent to another dimension unlike anything they've seen before. With the help of some new friends, they have to find another hole in this dimension that can send them back to their home sweet home.",4.037,,2021-06-25,0,0,In Production,"Uh oh, they're getting their own movie. Kill us.",Lapis & Weegee: The Movie,False,0.0,0,"Animation,Adventure,Comedy,","Luck Pictures,Luck Animation Studios,",,"en,","US,",0,,,2,3,"Connor Stroin,"
