original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
80 Day Obsession: Day 57 AAA,en,False,0,/cdkRUfE8RqAR4oF3IpvpsCYpMao.jpg,,632395,,"Lift your butt, sculpt your core, and get an incredible total body transformation with 80 unique “real-time” workouts and a Timed-Nutrition Eating Plan.",0.6,/dbqwtk0AfW52DYvunC7nQFqSVlQ.jpg,2018-01-15,0,,Released,,80 Day Obsession: Day 57 AAA,False,0.0,0,,,,,,0,,,1,0,"Yuka Sato,"
80 Day Obsession: Day 56 Booty,en,False,0,/cdkRUfE8RqAR4oF3IpvpsCYpMao.jpg,,632394,,"Lift your butt, sculpt your core, and get an incredible total body transformation with 80 unique “real-time” workouts and a Timed-Nutrition Eating Plan.",0.6,/f20ZWM5OWHd0CvjPOeUsBB4YLyb.jpg,2018-01-15,0,,Released,,80 Day Obsession: Day 56 Booty,False,0.0,0,,,,,,0,,,1,0,"Yuka Sato,"
80 Day Obsession: Day 55 Cardio Core,en,False,0,/cdkRUfE8RqAR4oF3IpvpsCYpMao.jpg,,632393,,"Lift your butt, sculpt your core, and get an incredible total body transformation with 80 unique “real-time” workouts and a Timed-Nutrition Eating Plan.",0.6,/5TS1xHNDGWEXuiFRgEA927iSmQP.jpg,2018-01-15,0,,Released,,80 Day Obsession: Day 55 Cardio Core,False,0.0,0,,,,,,0,,,1,0,"Yuka Sato,"
80 Day Obsession: Day 54 Total Body Core,en,False,0,/cdkRUfE8RqAR4oF3IpvpsCYpMao.jpg,,632392,,"Lift your butt, sculpt your core, and get an incredible total body transformation with 80 unique “real-time” workouts and a Timed-Nutrition Eating Plan.",0.6,/4w9JjbCdy9XO1pDWE2ahgUIk75c.jpg,2018-01-15,0,,Released,,80 Day Obsession: Day 54 Total Body Core,False,0.0,0,,,,,,0,,,1,0,"Yuka Sato,"
80 Day Obsession: Day 53 Legs,en,False,0,/cdkRUfE8RqAR4oF3IpvpsCYpMao.jpg,,632391,,"Lift your butt, sculpt your core, and get an incredible total body transformation with 80 unique “real-time” workouts and a Timed-Nutrition Eating Plan.",0.6,/7bA6N6EHzvQzRuSMf9WuvmML8Vw.jpg,2018-01-15,0,,Released,,80 Day Obsession: Day 53 Legs,False,0.0,0,,,,,,0,,,1,0,"Yuka Sato,"
80 Day Obsession: Day 52 Cardio Flow,en,False,0,/mjLFOmtUNRYEfRZr8YpLcikCZK5.jpg,,632390,,"Lift your butt, sculpt your core, and get an incredible total body transformation with 80 unique “real-time” workouts and a Timed-Nutrition Eating Plan.",0.6,/fdO94G1zNxAt8xiZQ1nKg70uFMf.jpg,2018-01-15,0,,Released,,80 Day Obsession: Day 52 Cardio Flow,False,0.0,0,,,,,,0,,,1,0,"Yuka Sato,"
Artificial Bid,en,False,0,,,631920,tt8831984,Lonely pensioner Eve is given a humanoid robot to play bridge with.,0.6,/oKUl0T85cyKn6zhzulvY8L6DLUi.jpg,2018-01-01,0,12.0,Released,,Artificial Bid,False,0.0,0,"Science Fiction,",,,,"GB,",0,,"robot,woman director,short,",2,5,"Shira Haimovici,"
Aurora,es,False,0,,,631919,,,0.6,,2018-01-01,0,,Released,,Aurora,False,0.0,0,"Drama,",,,,,0,,,0,3,"Tomás Kogan,"
Womxn,en,False,0,,,631913,tt10636464,Womxn follows the story of Jane Dark in a post-apocalyptic far-Right 'Grand Replacement' - a political conspiracy wrongfully targeting immigrants and POC for decay in Europe.,0.6,/9lSYBiBRIZuhn8iSucbp1HRluxq.jpg,2018-01-01,0,5.0,Released,,Womxn,False,0.0,0,,,,,"FR,",0,,,2,5,"Eden Tinto Collins,"
Bruno & Bettina,de,False,0,,,631801,,"Masao Adachi, the author and director of experimental works and pinku-eiga in the 1960s, was a member of the Japanese New Left that shifted from being a filmmaker to a guerrilla fighter. In 1974, he joined the Japanese Red Army in Lebanon, which worked closely with the Popular Front for the Liberation of Palestine. Filmmaker Lutz Dammbeck met Adachi in Tokyo in 2018 and talked with him about a wide range of topics, including art, revolution, the influence of western avant-garde art and American underground; the Japanese Red Army; collaboration with secret services; the role of the Left after 1968; and the reasons for failures of leftist ideas and strategies.",0.6,/l2IVuIqw1H0hxVtYMavKG700URx.jpg,2018-01-01,0,105.0,Released,,Bruno & Bettina,False,0.0,0,"Documentary,",,,"en,ja,","DE,",0,,"society,politics,culture,left politics,",1,5,"Lutz Dammbeck,"
The Shape of Now,en,False,0,,,631256,tt9294882,"According to estimates around 200,000 people lost their lives in the 50-year Colombian civil war. Another 25,000 were kidnapped, many are still considered missing. When the peace deal between the government and the FARC rebels was made in November 2016, guns were banned from the conflict. But the country's population have since faced the almost impossible task of having to agree on a common past. ""The Shape of Now"" illuminates this strenuous process and thus Colombia's leaden present from very different perspectives.",0.6,/tPDByzCqhZAebaekw0uAOPzvGdG.jpg,2018-01-01,0,72.0,Released,,The Shape of Now,False,5.0,2,,"Bolombolo Ateliér,Perspektiv Produksjon,Schweizen Media Group,",,,"CO,NO,",0,,,3,3,"Manuel Correa,"
Dr Prasad c/o sitara,te,False,0,,,631228,tt10066396,,0.6,/uttAR3oWRtfj9QOk37Sdb3bNQ1n.jpg,2018-01-01,0,97.0,Released,,Dr Prasad c/o sitara,False,0.0,0,"Comedy,Thriller,Horror,",,,,,0,,,4,1,"Chaithanya,"
사택망처,ko,False,0,,,631158,tt8987556,"Having suffered a stroke, Kyoung 's wife isn't behaving normally. Will he save her with a very special treatment?",1.356,/goYRlo1atKjcQzAn3BtzOs28Io7.jpg,2018-01-01,0,36.0,Released,,Not Waving But Drowning,False,0.0,0,,,,,,0,,,0,1,"Lok Kyoung-kim,"
El cine argentino va a la escuela,es,False,0,,,631074,,,0.6,/vPofcJ5wm6MvtHo1opOPPFBKq15.jpg,2018-01-01,0,55.0,Released,,El cine argentino va a la escuela,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Diego Aparicio,"
선아,ko,False,0,/uaWUHfnN3IatlUVCl7iHvvEl9Oj.jpg,http://www.cinehubkorea.com/bbs/board.php?bo_table=bbs01&wr_id=2055,631051,,"Second-year Sun-ah makes the wrong choice when she wants to beat the first-ever child.  It's about taking the midterm exam papers and answer sheets from your computer.  Seon-a secretly looks for password hacking methods at home, goes to school early in the morning, and succeeds in extracting the test paper and answer sheet.  Sun-ah receives all the praises from her mother as planned.  But Sun's mood is depressed.  Late at night, Sun-a has a nightmare and falls asleep, feeling guilty.",0.6,/2BDhoaIlYap3l9yoEnZCVHmbuXl.jpg,2018-01-01,0,9.0,Released,,Seon-a,False,7.0,1,"Drama,",,,"ko,",,0,,"short,",0,1,"Rue Su-mi,"
Le Devin du Village,fr,False,0,,,630948,,,0.6,/gcTz7dLuZzzYplCdnIsWinkEjlD.jpg,2018-01-01,0,,Released,,Le Devin du Village,False,0.0,0,"Music,",,,,,0,,,5,1,"Rue Su-mi,"
Hoan Alone,en,False,0,,,630134,tt8536852,"Milwaukee’s Daniel Hoan Memorial Bridge is the crown over Summerfest and has become one of the city’s most recognizable landmarks. But it’s also a popular site for suicides. This animated documentary explores the issues of the bridge and suicide through three intimate interviews. Follow animator, Aaron Johnson, as he shares the stories of Dave, John, and Mary.",0.6,,2018-01-01,0,9.0,Released,Personal Stories from the Bridge,Hoan Alone,False,0.0,0,"Documentary,Animation,",,,"en,","US,",0,,"suicide,",0,1,"Aaron Johnson,"
Serph-sparkle,ja,False,0,,,630031,,"A daisy or a lion’s tooth or a bright pixel, spinning like a disc in the dark cosmos. Now; rhythm. Whatever is at the center of everything is turning into a burning wheel; imploding, stretching and multiplying. Patterns vibrate to a pulse. Clusters of organic and geometric matter disintegrate and gather. The beat goes on.",0.6,,2018-01-01,0,5.0,Released,,Serph-sparkle,False,0.0,0,,,,,"JP,",0,,,0,1,"Taro Otani,"
Picking Up the Pieces,en,False,0,,,629977,tt8244646,"Exploring family, love and human resilience, we follow John and Quiandre as they pick up the pieces of their lives destroyed by Hurricane Irma the most powerful storm to ever hit the Caribbean.",0.6,/kgbtxZnEDAkR8eKhy63wxSmxEQG.jpg,2018-01-01,0,7.0,Released,,Picking Up the Pieces,False,0.0,0,,,,,"VG,GB,",0,,"hurricane,",0,2,"Sebastian Feehan,"
Historias del Rosario,es,False,0,/jMJ5gFj2qWbRwVPBZDf9v9YygI2.jpg,,629291,,,0.6,/xpGvRjJOgZBLFhx7okbYVUKyQy9.jpg,2018-01-01,0,0.0,Released,,Historias del Rosario,False,0.0,0,"War,Documentary,History,Drama,",,,,,0,,,0,0,"Sebastian Feehan,"
Mimi,ja,False,0,,,629154,tt9282952,Mimi has a pimple for the first time. A bright red dot right in the middle of her face. She is uncomfortable with it and afraid of being different. She begins to mimic the other girls. But it is difficult to blend in. Dressing the same and braiding her hair the same does not make the pimple disappear. Soon she is seeing red everywhere.,0.6,/zYaj1K1pnEX9HLPM6wcAOy9HMfd.jpg,2018-01-01,0,4.0,Released,,Mimi,False,0.0,0,"Animation,Fantasy,",,,"xx,","JP,",0,,,0,2,"Lisa Fukaya,"
Lila,en,False,0,,,629144,tt8146656,"Lillian is hit by terminal cancer and she is angry. She pushes her daughter and grandson away to sit alone and wait for death. But life keeps interrupting her, and one day she finds herself standing in front of a man who wants to teach her to dance. As the sickness grows inside her body, a zest for life is suddenly forming. But can she escape reality?",0.6,,2018-01-01,0,27.0,Released,,Lila,False,0.0,0,"Drama,",,,,,0,,,0,1,"Maj-Britt La Cour,"
Zuzia,pl,False,0,,,629051,,,0.6,,2018-01-01,0,,Released,,Zuzia,False,0.0,0,,,,"pl,",,0,,,0,1,"Mateusz Lachowski,"
Ul,pl,False,0,,,629044,,,0.6,,2018-01-01,0,,Released,,Ul,False,0.0,0,,,,"pl,",,0,,,0,1,"Jeremi Skrodzki,"
Kuka voi rakastaa Pikku Isoa?,fi,False,0,,,629037,tt9042574,"A lonely guardian of land, longing for a companion in life, battles uncomfortable dates and long distances in his search for love in this short puppet film.",0.6,/rnWM7YtArcgwv5cvwoakL0MsJQ0.jpg,2018-01-01,0,12.0,Released,,Who Can Love Pikku Isoa?,False,0.0,0,"Comedy,Drama,Fantasy,TV Movie,",,,"fi,","SE,",0,,"puppet film,short,",1,2,"Magnus Fredriksson,"
キモチラボの解法,ja,False,0,,,628749,,"Kimochirabo, there is a clinic to release people's emotions. Myister of genius blender manipulating extract. Shun, who serves as his assistant, fell in love with the expressionless beauty girl Rin who visited one day at first sight.......",0.6,/6I8Ehvj12eLLHQ1CWPPwv7TZO37.jpg,2018-01-26,0,15.0,Released,,Sense of Sentiment,False,0.0,0,,,,"ja,",,0,,,4,1,"A.T.,"
Snowman,ja,False,0,,,628748,,"A near future not far from now. A couple who are tied with deep love with, Roku and Miyuki. Miyuki decide to freeze Roku had an incurable disease and wait for the development of a new medicine. Believe in the words of the doctor. He said that after 10 years he will develop a remedy.",0.6,/gVKvgWlhhh7JNjNSJ02iKduRZ8N.jpg,2018-01-26,0,16.0,Released,,Snowman,False,0.0,0,,,,"ja,",,0,,,4,1,"Kentaro Hagiwara,"
色のない洋服店,ja,False,0,,,628747,,"Only black clothing and only black food... A girl, Yui, runs a tiny tailor in a world which has lost color. Only black clothing is allowed but she secretly makes colorful clothes in her hidden workroom. She encounters a mysterious drifting painter who encourages her to show her true colors.",0.6,/eGFqg99zR1kOU90NAX8O6vcPmad.jpg,2018-01-26,0,12.0,Released,,Under the Black Dress,False,0.0,0,,,,"ja,",,0,,,2,1,"Toshimichi Saito,"
終着の場所,ja,False,0,,,628746,,"There were man and women who were supposed to think each other from a place far away. On a winter day, they got on the train to meet. On the journey, he unexpectedly received a E-mail from her, and she was lost all the time.",0.6,/cgdpeNQVfxKVAmc0QubfGXjkwoe.jpg,2018-01-26,0,20.0,Released,,Destination,False,0.0,0,,,,"ja,",,0,,,4,1,"Shiro Tokiwa,"
SWAN SONG,ja,False,0,,,628745,,"After the unprecedented cold wave ""Deep Freeze"", the end of Earth approaches. Asahi,a guitarist, wanders around Tokyo during an ice age. He sings a swan song dedicated to a girl who he fell in love with but knows nothing about. To realize Asahi's dream, the two head forward in a deserted, snow-covered",0.6,/coJIc3xUignj7NS8Cj6bp6hyKbC.jpg,2018-01-26,0,17.0,Released,,SWAN SONG,False,0.0,0,,,,"ja,",,0,,,2,1,"Ken Ochiai,"
パラレルワールド,ja,False,0,,,628741,tt7217572,"Toru revisits the astronomical observatory in his old school for the first time in 15 years. He finds a notebook in the room that remained unchanged and frozen in time. ""Thanks for watching me."" It was a message from Shinya, a member of the school dance club, who he had feelings for.",0.6,/9CUAyOLWXOSijhbS7l5in7pWbBn.jpg,2018-01-26,0,14.0,Released,,Parallel World,False,0.0,0,,,,"ja,",,0,,,2,1,"Naomi Kawase,"
O Crime de Aristóteles,pt,False,0,,,628471,,,0.6,,2018-01-01,0,,Released,,O Crime de Aristóteles,False,0.0,0,,,,,,0,,,1,2,"Renata Semayangue,"
Sole,en,False,0,,https://www.yorinarpati.com/sole,628327,tt11190516,"Maia's grandpa was her hero. Despite his weak heart, he loved the outdoors, especially hiking the mountains near their home town. There was just one climb he couldn't finish, and her greatest wish was to finish it for him.",0.6,,2018-01-01,0,3.0,Released,,Sole,False,0.0,0,"Animation,",,,,"AU,",0,,,0,3,"Quynh Truong,"
Jasper,en,False,0,,http://www.simonrippingale.com/jasper,628324,tt11190254,Jasper is wild little girl who doesn’t come home when she’s supposed to and prefers a big sky over her head rather than a screen in front of her face. She doesn’t care what people think she should do or be. She just wants to fly - and she isn’t going to give up until she does. Jasper explores the idea that the dream of flight completely transcends gender.,0.6,,2018-01-01,0,2.0,Released,,Jasper,False,0.0,0,"Animation,",,,"en,","AU,",0,,,0,1,"Simon Rippingale,"
The Things They Say,en,False,0,,,626716,tt10836626,A young girl finds herself estranged from her mother and goes out collecting conversations with people she meets around South London. All the conversations are unscripted and the characters play themselves.,0.6,,2018-01-16,0,8.0,Released,,The Things They Say,False,0.0,0,"Drama,",,,"en,","GB,",0,,,2,2,"Jak Payne,"
A Year Along the Geostationary Orbit,de,False,0,,https://ayatgo.wetplanet.de/,626580,,"A year through the distant eyes of meteorological satellite Himawari-8 – a hypnotic stream of Earth's beauty, fragility and disasters. Animation of satellite irradiation scan measurements, scientific data by meteorological satellite Himawari-8 courtesy of JMA/BoM/NCI",0.6,,2018-01-01,0,16.0,Released,,A Year Along the Geostationary Orbit,False,0.0,0,"Documentary,",,,"xx,","DE,",0,,"space,environment,",0,3,"Felix Dierich,"
Emma und die Wut,de,False,0,,,626410,tt7115030,"Young and pretty Emma is sentenced to anger management therapy after having thrown a toaster at her ex boyfriend and broken his nose. During the course of one day, her fate and her temper will be challenged several times. Will she be able to control her anger or will she lose everything?",0.6,/7QkTRji91tXMS3wSaIveaqcPOBn.jpg,2018-01-15,0,15.0,Released,,Emma and the Fury,False,0.0,0,"Comedy,Adventure,",,,"de,",,0,,,11,5,"Elisa Mishto,"
I'm Poppy: The Film,en,False,0,,,626370,tt7040832,"Poppy leaves the Internet for the real world and confronts the pitfalls of fame, including cults, deranged fans, Satan, and her bitter rival Charlotte.",1.106,/a3gAa1uyp94cID4R60c6JWKUfYQ.jpg,2018-01-23,0,24.0,Released,,I'm Poppy: The Film,False,0.0,0,"Comedy,Horror,","Sundance,YouTube Red,",,"en,","US,",0,,,12,3,"Titanic Sinclair,"
Circulación en la corteza,en,False,0,,,626186,,"The elevated stillness breathes  on the path that being fades.  Chiaroscuro silence,  my face falls like a leaf.",0.6,/hV4AJriFO5pIdcgRDulm4C93TZJ.jpg,2018-01-01,0,6.0,Released,,Circulación en la corteza,False,0.0,0,,,,,,0,,,0,2,"Francisco Álvarez Ríos,"
Evoke,en,False,0,,https://evokemovie.com/,624826,tt5609544,"Despite how pure love can be, relationships don't always end so perfectly. The evolution of Hailey and Emma's relationship is explored through their collective memories as the girls retrace... See full summary »",0.6,/8SavnMi4o4xAt4xhJgXOvvFlD9Z.jpg,2018-01-03,0,15.0,Released,,Evoke,False,5.0,1,,,,,,0,,,2,3,"Asia LeMasters,"
Sur les traces de Louis Braille,fr,False,0,/48BsAleZtIDcUdOtzEy6Aek8mSa.jpg,,623984,,,0.6,,2018-01-07,0,,Released,,Sur les traces de Louis Braille,False,0.0,0,"Documentary,","Blimp Télé,",,"fr,","CA,",0,,"paris, france,blindness and impaired vision,travel,disability,braille,",0,5,"Benjamin Turquet,"
Groundswell,en,False,15000,/hYDJjp5IQpzER4HOKRryjvfM3HW.jpg,,622417,tt7623104,"A disconnected father and son reunite for a weekend camping trip as a final effort to bond before the son goes off to college, which serves as the beginning of a new understanding of the previous absence in each others' lives.",0.6,/xTA7NMZs8N04lqnrBjp5g7DKCtJ.jpg,2018-01-25,0,16.0,Released,One last weekend.,Groundswell,False,0.0,0,,,,,,0,,,2,43,"Kendall Dunn,"
Les démons de Ludivine,fr,False,0,,,622370,tt10773026,"Ludivine, 15, is facing the juvenile court system. Her judge offers an alternative to being placed in foster care: embark on a three-month walk across Spain. To reflect. To distance herself from her turbulent past. Ludivine accepts. It's the beginning of a 1700-kilometer journey on foot.",0.6,/tw8esyCIcprBBnkIRdNC4RmoRpT.jpg,2018-01-02,0,53.0,Released,,Les démons de Ludivine,False,0.0,0,"Documentary,","Les Films d'Ici,",,"fr,","FR,",0,,,0,1,"Axelle Vinassac,"
Emma o (Las inconveniencias de un suicidio),es,False,2000,,,621885,tt9120008,"Emma, a desperate children's writer tries to commit suicide failing at every attempt, the frustration increases progressively when she has writer's block at her suicide note.",0.6,/XWX8ICSQ5yBZUz86OiJfaAep00.jpg,2018-01-01,0,6.0,Released,,Emma o (Las inconveniencias de un suicidio),False,0.0,0,"Comedy,Drama,",,,,"MX,",0,,,2,3,"Marlon Morales,"
Anglerfisch,en,False,0,,,621676,,The little anglerfish has to go to bed. But the deep waters are full of threatening creatures.,0.6,/56DXpYV8l4UPArpUl8zf45USCQT.jpg,2018-01-16,0,4.0,Released,,Anglerfish,False,0.0,0,"Animation,Family,","Studio Film Bilder,",,,"DE,",0,,"fish,short,",0,2,"Julia Ocker,"
"Where’s the Butter, Betty",en,False,0,,,621673,,Short film about the search for butter.,0.6,,2018-01-01,0,3.0,Released,,"Where’s the Butter, Betty",False,0.0,0,"Animation,",,,,,0,,,0,1,"Will Anderson,"
99 Bottles of Beer,en,False,0,,,621570,tt6920138,"A young man finds himself tied up in a basement after an awful accident. The horror will continue until he finishes singing this song - ""99 bottles of beer on the wall, 99 bottles of beer. Take one down, pass it around, 98 bottles of beer on the wall. 98 bottles of beer on the wall, 98 bottles of beer. Take one down, pass it around, 97 bottles of beer on the wall - ...No more bottles of beer on the wall, no more bottles of beer. Go to the store and buy some more, 99 bottles of beer on the wall...""",0.6,/1lQvaJLXz4aFaF6kuMraGAr6d6w.jpg,2018-01-01,0,17.0,Released,A young man finds himself tied up in a basement after an awful accident. The horror will continue until he finishes singing this song...,99 Bottles of Beer,False,5.0,1,"Drama,Horror,","Shiz,",,"en,","US,",0,,"short,",3,2,"Antonio Lowry Edward,"
First Time Fucks 2,de,False,0,,,621545,,,0.6,,2018-01-01,0,,Released,,First Time Fucks 2,False,0.0,0,,"Corbin Fisher,",,,"US,",0,,,8,0,"Antonio Lowry Edward,"
Das Leben vor dem Tod,de,False,0,/x8lHFPlBJp20MzFgsXVEdR26sQJ.jpg,,620945,tt10725374,,0.6,/a6IggO92fUTmua9dSCKIkScf8GN.jpg,2018-01-27,0,0.0,Released,,Das Leben vor dem Tod,False,0.0,0,"Documentary,","Voltafilm,hiddenframe,",,"de,","CH,",0,,,3,1,"Gregor Frei,"
Hiatus,fr,False,0,,http://www.kevinhaefelin.com/hiatus.html,620898,tt7048962,In his classroom a philosophy teacher opens the discussion on the place of religion in society. Out of his course he faces the realities of the street.,0.6,/9LDdOQYLEyWdawA2URVNvYADudV.jpg,2018-01-01,0,14.0,Released,,Hiatus,False,0.0,0,"Comedy,Drama,",,,"fr,","CH,",0,,"switzerland,short,",13,2,"Kevin Haefelin,"
Girls Will Be,en,False,0,,,620720,tt8791482,"What we present to the world is a carefully curated version of reality. Girls Will Be is a powerful visual meditation on this topic, exploring the all too au courant themes of image obsession, social pressure, and shame. This ""anti-fashion"" fashion film eschews traditional narrative structure, instead presenting viewers with a dreamy tableau that viscerally juxtaposes the ""perfect"" images rampant on social media with the grotesque reality that often lurks beneath these lovely facades. In Girls Will Be, viewers get an uncomfortably firsthand close-up of the loss of innocence of a teen girl as her desire to be accepted by peers—and by extension society— makes her vulnerable to their perversely warped value system.",0.6,/s0piCPr7ahOELG5fWpcPidHnkPK.jpg,2018-01-01,0,8.0,Released,,Girls Will Be,False,5.0,1,,,,,,0,,,5,1,"Eva Evans,"
La télé des années 80 - Les 10 ans qui ont tout changé,fr,False,0,/gRv601Kkhx6c0a4CGhv1sHRsCno.jpg,,620314,,,1.4,/uQfOn9QTxgRjswVdZAXSNirFhsi.jpg,2018-01-19,0,250.0,Released,,La télé des années 80 - Les 10 ans qui ont tout changé,False,8.0,1,"Documentary,Family,","ADLTV,",,"fr,","FR,",0,,,7,1,"Pascal Drapier,"
Main basse sur les studios de Bry,fr,False,0,/eXFmgsdEH6mCGEyUrmNabWsO3Wt.jpg,,620140,,,0.6,/82tK1Oi3EqiYoIyafGZVxi6fogt.jpg,2018-01-01,0,,Released,,Main basse sur les studios de Bry,False,0.0,0,"Documentary,","Collectif BKE,",,,"FR,",0,,,0,1,"Sabine Chevrier,"
了不起的高二八班,zh,False,0,,,620086,,"Seventeen and a half years old Zhang Junjia wants to impress a girl by making a zombie movie for the schools art festival. Together with his best friend and some classmates he starts shooting the film, but all beginnings are difficult.",0.6,,2018-01-01,0,95.0,Released,,Seventeen and a half years old,False,0.0,0,"Comedy,",,,"zh,","CN,",0,,"coming of age,zombie,amateur film,",2,4,"Yao Xue,"
10 этюдов в черном,ru,False,0,/kCAiQgM7CxTfeYKoS8KVFwM83G2.jpg,,620063,,"Coursework students of the course ""Puppet animation"" under the leadership of George Boguslavsky and Igor Khilov.",0.6,,2018-01-28,0,6.0,Released,,10 этюдов в черном,False,0.0,0,"Animation,",,,"ru,","RU,",0,,,0,16,"Varya Badadgulova,"
M52,xx,False,0,/iBnslrXByUneXKHpUU5Apbdq9wD.jpg,https://www.yvesparadis.co/m52,619646,tt13117752,"In one week increments, Yves Paradis worked on an unscripted, improvised animation, starting only with the concept of a character pushing a big cube in the desert. The result is an unexpected science fiction adventure into a distant future of mankind.",0.6,/2jsub7OyP1B7SZ2vLW6mUNwQkmZ.jpg,2018-01-31,0,10.0,Released,,M52,False,0.0,0,"Animation,Science Fiction,",,,"xx,","DE,",0,,,0,4,"Yves Paradis,"
Con Poesía,es,False,0,,,619327,,,0.6,,2018-01-01,0,,Released,,Con Poesía,False,0.0,0,"Documentary,",,,"es,",,0,,,0,1,"Felipon Díaz Cifuentes,"
La Afinación del Diablo,gn,False,0,,,619324,,,0.6,/688cUa4F5bunCn6vqz46fRJgP6V.jpg,2018-01-01,0,,Released,,La Afinación del Diablo,False,0.0,0,"Documentary,",,,"es,gn,",,0,,,0,1,"Juan Carlos Lucas,"
Costs,en,False,0,,,619187,,"As a response to the current investment in large hydroelectric dams as a ground to Brazil's 'sustainable' economic growth, ""Costs"" addresses the impacts these endeavour have caused on both the environment and people. Director Marilene Ribeiro surveys three hydro schemes that happen at different times in Brazil (past - the Sobradinho dam, present - the Belo Monte dam, and future - the Garambi-Panambi dam complex). The video engages with situations in which the impacts caused by dams emerge in a more sensitive way; for example, when participants of her project (individuals who have been affected by these ventures) draw, sing, or speak about their feelings and their interpretations of their lived experience.",0.6,,2018-01-01,0,20.0,Released,,Costs,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Marilene Ribeiro,"
夜不语之终极驱魔,zh,False,0,,,618642,tt8426000,"In Dongning, the rain fell on the stone, and the mysterious creatures that came with the meteorites got into the brain of the little girl Suman. The latter, who was a vegetative, suddenly “woke up” and his attending doctor died unexpectedly. Su Mang’s aunt Su Qing is a brain doctor. In the face of everything that science can’t explain, she finds her own alumni and teaches at the university.",0.6,/uvki3j0Zdftu5sFtLki5GDcZp5r.jpg,2018-01-30,0,65.0,Released,,The Last Exorcism,False,0.0,0,"Science Fiction,","Tencent Pictures,",,"zh,","CN,",0,,,2,1,"Yuqing,"
Of Rocks and Needles,en,False,0,,,618441,,"For the past decade the German doctor Volker Schoeffl and his wife Isabelle have been coming to Laos. The country, squeezed in between Thailand, Vietnam and Cambodia is one of the poorest in the world. Once a year the two doctors perform difficult operations, teach and support the local team and bring new equipment to the hospital. Not only do they work though. Both are astonishing climbers and so they spend their free time setting up new routes all accross the country.",0.6,,2018-01-01,0,39.0,Released,,Of Rocks and Needles,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Kilian Reil,"
Auguste,fr,False,0,,,618248,tt9278116,"The Sibony family is celebrating Christmas’ Eve. This year, Juliette, the eldest daughter, has an announcement to make – an announcement which is supposed to thrill her family. Except for one detail…",0.6,,2018-01-17,0,15.0,Released,,Auguste,False,0.0,0,"Comedy,","Les Films Velvet,",,"fr,","FR,",0,,"pregnancy,family dinner,short,",6,5,"Olivia Baum,"
大唐嘻游记,zh,False,0,,,618191,,"During the beginning of his reign, the King faced great difficulty establishing his rule as the Prime Minister holds all of the power. To escape her landlord, Qin Xiao Xiao barges into the 'time travel club' and finds herself actually traveling back to the Tang Dynasty in the blink of an eye. She accidentally saves the King and gets pulled into a wacky journey amidst a political conspiracy to get the throne.",0.6,/4Jp3ZviD1H5V86BolrVrIKFoptW.jpg,2018-01-12,0,82.0,Released,,A Journey to Tang,False,0.0,0,"Comedy,Romance,",,,"zh,","CN,",0,,,5,2,"Zhou Ruofeng,"
Dry day,mr,False,0,,,617387,tt8665702,,0.606,/2224P3QYcCRXH7RNileV2lQAJPq.jpg,2018-01-01,0,120.0,Released,,Dry day,False,0.0,0,"Romance,",,,"mr,",,0,,,3,3,"Pandurang Jadhav,"
Our King is Home,en,False,0,,https://youtu.be/jbZrsn0d3q4,617361,,"This is about hope, decay, vanity, denial and anxiety. It's about grey men and pompous cloaks, dead fish and exit signs, broken clocks and lying scales. ""Our King is Home"" is an experimental short film, which gives you insight into the transcendental world of self-awareness with stunning pictures and forceful sound.",0.6,,2018-01-14,0,12.0,Released,"Hope, decay, vanity, denial and anxiety. Grey men and pompous cloaks, dead fish and exit signs, broken clocks and lying scales.",Our King is Home,False,0.0,0,,,,"en,","DE,",0,,,2,25,"Reiki Glanz,"
The Soul Within,en,False,0,,,617042,tt9012098,"Venture into the lands of Brunei where you can witness the popular cultures that lives on til this day, as a soul within them strives to preserve some popular cultures that not only can be challenging but also rarely encouraged.",0.6,/kaZv1mvxkSzs1cyLgZjHqV5vrb.jpg,2018-01-01,0,18.0,Released,,The Soul Within,False,0.0,0,"Documentary,",,,,"BN,",0,,,0,3,"Drablo Max,"
Murmurs,en,False,0,,,616547,tt6716574,"Hana is an ASMR artist, creating intimate videos for millions of online followers – she hasn’t left her house for 18 months. Ed is a remote security image analyst, and Hana’s first online hook-up...",0.6,/1PcG5WR0L6nmopgoAfpnwYcrgFn.jpg,2018-01-01,0,,Released,,Murmurs,False,0.0,0,"Drama,Romance,",,,,,0,,,2,1,"Graeme Cole,"
En el Murmullo del Viento,es,False,0,,,615924,tt8219896,,0.6,/87g0mdWULiT4NvjqmU4MHKWj5Lb.jpg,2018-01-01,0,53.0,Released,,En el Murmullo del Viento,False,0.0,0,"Documentary,",,,"es,",,0,,,0,1,"Nina Wara Carrasco,"
