original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Schattengrund,de,False,0,/lz9bbMpmp8D1C3qb6vD9opKJ6Dt.jpg,,521027,tt7637842,,0.6,/rrKXtckDRnpaPYLNDhjaQQ4WazY.jpg,2018-12-12,0,0.0,Released,,Schattengrund,False,6.1,4,"Thriller,",,,"de,","DE,",0,,,13,1,"Dror Zahavi,"
Little Hero y los amuletos mágicos,es,False,0,,,580468,tt7989512,"LITTLE HERO is about a young boy's quest to save his father from an ancient monster. When BAYU finds a sword, he accidentally awakens the giant evil Asura who turns everyone in the village to stone including his father. With his cousin Raney alongside, Bayu must find six Ancient Knights who carry amulets that will give Bayu the power to battle Asura and save his father and friends in the village.",0.6,/hgg3K0XlXKnLMD5FlnzoGVUmIVE.jpg,2018-12-31,0,0.0,Released,,Little Hero y los amuletos mágicos,False,7.0,2,"Animation,",,,"en,",,0,,"hero,amulet,",7,1,"Jason Lewis,"
Wrapped Up in You,en,False,0,,https://watch.passionflix.com/watch/fd2e0d71-b8a3-4b7e-b4d1-d9be5f552ada,729610,tt9727890,"Christmas has always been Carter Pierce's favorite holiday. But with his partner, Dr. Vaughn Bennett, working crazy hours in the ER, it's difficult to make any kind of plans. So when Christmas Day rolls around, Carter expects it will be just another day when he wakes up. Little does he know that Vaughn has a huge surprise up his sleeve-one that will change their lives forever.",1.4,/bRsTPdlg8lgmOggesyZW6vit6nv.jpg,2018-12-19,0,13.0,Released,Carter loves Vaughn. Vaughn loves his job. Things are about to change.,Wrapped Up in You,False,0.0,0,"Romance,","PassionFlix,",,"en,",,0,,"lgbt,christmas,",2,12,"Tosca Musk,"
నెక్స్ట్ ఏంటి,te,False,0,,,568212,tt6972212,"Tammy ‘hates boys’ and will only settle for the kind of standards her father sets for her; both with the way he is and the 'knowledge' he imparts her with. Sanju is one of the men she dates, a man-child who refuses to grow up. But when both part ways on such uncertain terms, what brings them together again?",0.767,/qGIwZXqQWn5fh8BxLEolmZk9MiC.jpg,2018-12-07,0,157.0,Released,,Next Enti?,False,3.0,3,"Drama,Romance,Comedy,","Shree Krishna International,Simply South Entertainment,",,"te,",,0,,"complicated relationships,",12,20,"Kunal Kohli,"
Cortázar y Antín: cartas iluminadas,es,False,0,,,594333,,,0.6,/vsTmSFGcps9GE46sF20ixp5yPCj.jpg,2018-12-10,0,0.0,Released,,Cortázar y Antín: cartas iluminadas,False,8.8,5,"Documentary,","INCAA,",,"es,","AR,",0,,"cinema,literature,julio cortázar,manuel antin,epistolar,literatura,generación del 60,",6,13,"Cinthia Rajschmir,"
Get Up!,en,False,0,/ituTkfNX9oGjtkD9oZVvslLDKjN.jpg,,769813,tt13528140,"In this short, synth-driven silent film, Roxy learns that she, after being knocked down her entire life, has to find a way to Get Up. Director Ejaaz Ramdhanie sinks his fists into his very first experience in filmmaking, and much like Roxy, has to learn to pull himself up.",1.4,,2018-12-05,0,3.0,Released,,Get Up!,False,0.0,0,"Action,Drama,",,,,,0,,,4,10,"Ejaaz Ramdhanie,"
Holiday Spectacular,en,False,0,,,585510,tt9070794,"In Holiday Spectacular, Rhyme and Cassie, who are from two different complicated stories, meet up.  Cassie is doing community service in the mall. Meanwhile, Ryme ends up getting a job as one of Santas elfs, as her friends are all on vacation.",0.6,/8uWNSiGZCqWHfJPeyZJVshpeJOd.jpg,2018-12-21,0,107.0,Released,,Holiday Spectacular,False,6.0,4,"Family,","Brat,",,,,0,,"friendship,teenager,christmas,",8,16,"Shannon Flynn,"
Lyckligare kan ingen vara,sv,False,0,/kRln0JelX1A4DiNxBX0HOX0FSnN.jpg,,569950,tt9266608,The story revolve around five couples of different generations. Their lives are woven together by coincidences but sometimes through very deliberate choices where the common driving force is the search for love.,1.004,/8lxIQ2cR55Gkj2c3pys2abFnlEW.jpg,2018-12-21,0,0.0,Released,,Lyckligare kan ingen vara,False,7.3,4,"Comedy,Romance,","Jarowskij,Film i Väst,TV4,SF Studio,Hållö Film,",,"sv,","SE,",0,,,10,13,"Staffan Lindberg,"
Joyeux Noël,en,False,500,,http://www.joyeuxnoelfilm.com,647612,tt9499608,"During the first holiday season without her beloved father, a young woman attempts to recreate their traditions with his cremated remains.",0.663,/ztFCJQis3MekkewJZaf0M78vDc3.jpg,2018-12-25,0,11.0,Released,,Joyeux Noël,False,10.0,1,,"Legion of Horribles,",,"fr,","US,",0,,,1,5,"Haley Webb,"
ベイビーアイラブユーだぜ,ja,False,0,/c3dgykWna0XMNz1UnTXAncufflF.jpg,,634645,tt9428858,"Centers on a middle school boy-meets-high school girl scenario. They are surrounded by a wide range of characters who are all ""spirits"" of various Lotte snacks, such as a men's singing group representing Ghana chocolate bars and, well, Koalas representing Koala March.",1.192,/8YEBxMwObJbXwn5Q8GnbK6EArdt.jpg,2018-12-12,0,4.0,Released,,Baby I Love You Daze,False,8.0,2,"Animation,Music,Romance,","BONES,",,"ja,","JP,",0,,"anime,advertisement,",0,5,"Rie Matsumoto,"
Calcutta - Tutti in piedi,it,False,0,/2IHhr95ItLi7NhipqtOFqNdfEAe.jpg,,561995,tt9359942,,0.6,/wYLbwH6JcjxsaruNqtPjhCnyXjf.jpg,2018-12-10,0,,Released,,Calcutta - Tutti in piedi,False,8.8,3,,,,"it,",,0,,,5,5,"Giorgio Testi,"
Le Monde selon Xi Jinping,fr,False,0,/whwT00LeM47S9stDauC89gTVVKk.jpg,,569454,tt9482858,,0.6,/dD5yPst1qFAwUUBIMY2Vegr7SKm.jpg,2018-12-13,0,,Released,,The World According to Xi Jinping,False,8.7,3,"Documentary,","ARTE,Illégitime Défense,",,"en,fr,zh,de,","FR,",0,,"china,politics,economics,human rights,surveillance,communist party,political repression,xi jinping,",1,3,"Louise Muller,"
Das Märchen von der Regentrude,de,False,0,/4d8uNq8OWfGbcx5mKbvsEsqDwZh.jpg,,570691,tt9516164,,0.909,/uiEe9BGNLlfRvL0n5tvfofPfxMu.jpg,2018-12-25,0,0.0,Released,,Das Märchen von der Regentrude,False,6.0,1,"Fantasy,","Zieglerfilm Köln,",,"de,",,0,,,8,5,"Klaus Knoesel,"
Islam and the Future of Tolerance,en,False,0,/q9fJ7b15gNb42LL4kS3FNUvVzlT.jpg,http://www.islamandthefutureoftolerance.com,443128,tt8257128,"In the thick of a controversial war of ideas, two enlightening figures, Sam Harris, an atheist and a critic of religion, and Maajid Nawaz, an Islamist-turned-liberal activist, partake in an engaging dialogue on the state of Islam, its potential reform, the militant ideology of Islamism, and where all this lays in a secular world.",0.701,/jLgAgU7ZZvI5e7tZ3310xuF6f8k.jpg,2018-12-11,0,88.0,Released,,Islam and the Future of Tolerance,False,8.0,1,"Documentary,","Think Inc.,",,"en,","AU,",0,,"islam,religion,tolerance,",5,6,"Jay Shapiro,"
Everything That Glitters,en,False,3000000,/lvtVIlj7ubWdhE4SSpFzoncdJ02.jpg,https://umc.tv/everythingthatglitters,576233,tt9540566,Victoria Robinson seems to have a perfect life. But her unfaithful husband and a sexy younger man with dark motives will lead her into a dangerous game of cat and mouse where she’ll discover that the perfect life comes with a high cost.,0.908,/tVnRv0wszMLPHBWzUpU4LYghNTt.jpg,2018-12-27,0,,Released,A Sadistic web of lies....Betrayal....and deceit,Everything That Glitters,False,10.0,1,"Drama,","Mayhem Productions,",,"en,","US,",0,,,4,1,"Jay Shapiro,"
I Could've Been Sweet,en,False,0,,,567389,tt9407386,"Produced for Glass Eye Pix as part of their 2018 Creepy Christmas Film Festival, in which each short is inspired by a holiday-themed word. This film, the eighth in the series, is inspired by the word ""gingerbread.""",0.628,/6WE1tqj7gtZ2S5d0iP4IaxLgofZ.jpg,2018-12-08,0,2.0,Released,,I Could've Been Sweet,False,0.0,0,"Horror,",,,,,0,,,1,4,"Courtney Andujar,"
Мой селфхарм,ru,False,0,/47GLvbOZd5KEz3xheJS2uJpUelO.jpg,https://artdoc.media/en/movie/moy_self_harm_2018_131/,557254,,"Self-Harm is a popular term meaning self-harm without suicidal intent, a symptom of many personality disorders. This film is an attempt to remove the stigma of taboo and public condemnation of such behavior.",0.628,/oLhBQQ9OcFnR5WbtrXD9kbIhixG.jpg,2018-12-06,0,91.0,Released,,My Self-Harm,False,0.0,0,"Documentary,",,,"ru,","RU,",0,,,0,4,"Yakov Raskalov,"
Tahtakurusu,tr,False,0,/gw76HKjHonP6mJQBIVwBbpIVv2q.jpg,,736910,tt10290292,"Idris, who has made a habit of coming home late, comes home early that day. He sees his wife trying to wipe the lipstick off of her lips, and at the same time, the window of the house is open in a cloudy sky. The feeling of doubt has already begun to gnaw through Idris like a bed bug.",0.6,/yQ5SrJgNlYvpdEor63qGXGR6DFQ.jpg,2018-12-16,0,16.0,Released,,Bed Bug,False,9.0,1,"Drama,Thriller,",,,,"TR,",0,,"turkey,domestic violence,lipstick,",3,13,"Tunahan Kurt,"
Art of Style: Jean Cocteau,en,False,0,,https://m2m.tv/watch/jean-cocteau/art-of-style,567127,,"French artist Jean Cocteau's multifaceted work across poetry, plays, paintings and film made him one of the leading creative figures of the Parisian avant-garde movement. Featuring Cocteau's own writings read by actor Timothée Chalamet, explore the dream-like quality of Cocteau's one of a kind oeuvre.",1.158,/m80p212cTBPIsqYRqzv0z16NwXo.jpg,2018-12-06,0,10.0,Released,,Art of Style: Jean Cocteau,False,10.0,1,"Documentary,","M2M Studios,",,"en,fr,",,0,,,2,1,"Lisa Immordino Vreeland,"
The Rae the Doe Christmas Special,en,False,0,,https://www.youtube.com/watch?v=0IAj9hRbPHg,571304,,Celebrate Christmas this year with Rae and MimI! It's The Rae the Doe Christmas Special.,0.6,/xBlWB7vwVdT9E7pcSj5sPrVgw5j.jpg,2018-12-25,0,5.0,Released,,The Rae the Doe Christmas Special,False,9.0,1,"Animation,",,,"en,","US,",0,,,8,3,"Olive Brinker,"
Mercy's Girl,en,False,0,,,581790,tt5804846,Mercy lives a double life. In one she is dating a sexual and loving college student named Jesse. In the other she is living by her family's religious standards. As her two world's begin to collide she must find her identity in both.,0.937,/dFLjJYqsZBkk1CkXfFTuqAp0j51.jpg,2018-12-18,0,108.0,Released,,Mercy's Girl,False,3.8,2,,,,,,0,,,2,3,"Emily Lape,"
Meu Tricolor de Aço,pt,False,0,/39fnKIpOPgCEoWLfbBP3Q6gZOg.jpg,,566646,,"For the centenary of the Fortaleza Esporte Clube, experts, players and fans remember the Brazilian football club's triumphs, trials and cultural legacy.",0.907,/qlAGF4AyDmMR0otbMl2BhwFM0ZV.jpg,2018-12-06,0,66.0,Released,,Meu Tricolor de Aço,False,7.0,1,"Documentary,",,,"pt,",,0,,,0,3,"Valdo Siqueira,"
Kiss My Ashes,en,False,0,,,566644,tt8190820,"A vampire, a nihilist, and a murderous dwarf with super powers, come together, aided by the powers of a young woman's magical penis, to fulfill an ancient prophecy and battle an ancient demon.",0.687,/x527Uv7fdky4kzm1oHoGLtZ9jSo.jpg,2018-12-03,0,80.0,Released,,Kiss My Ashes,False,6.0,2,"Comedy,Horror,","Independent Film,",,,"US,",0,,"dwarf,vampire,demon,severed penis,gateway,",15,2,"Sam Salerno,"
Father the Flame,en,False,0,,https://www.fathertheflame.com,555245,,"Lee Erck, a world-renowned pipe maker from northern Michigan, travels the globe to explore the nearly forgotten art of tobacco pipe making.",0.6,/1Fvpp2GbBNURzj3zwU7n6I9eBg3.jpg,2018-12-18,0,78.0,Released,,Father the Flame,False,0.0,0,"Documentary,","Mirror Darkly,Beardcore Media,Toboggan,GRLA,",,,,0,,,0,2,"Chad Terpstra,"
After.11,id,False,0,,,567983,,"After.11 stars Dian Sastrowardoyo (villainess from The Night Comes for Us) as Agent D, a secret agent whose latest situation finds her held captive and forced to choose between her mission, and her family.",0.6,/uYu0SNghO0viqZYs0Lem2n1lczq.jpg,2018-12-12,0,,Released,,After.11,False,7.5,1,"Action,",,,"id,",,0,,,1,1,"Timo Tjahjanto,"
En armé av älskande,sv,False,0,/35e8edB2k1rKBBtnBzBSWfF5h97.jpg,,555203,tt10408656,Documentary about the fight for LGBTQ-rights in Sweden during the 1970's.,0.6,/uUKJCcsVVbPfoYK7blPeZye1b7t.jpg,2018-12-14,0,68.0,Released,,An Army of Lovers,False,9.5,2,"Documentary,","HER Film,SVT,",,"sv,","SE,",0,,"1970s,male homosexuality,lgbt,gay liberation,gay history,queer,",1,11,"Ingrid Ryberg,"
Egal Was Kommt,de,False,0,/vxP38xrDXgDbdQXWFGG7qthcuin.jpg,,528801,tt8666494,"Once around the globe on a motorbike - Christian Vogel has fulfilled this lifelong dream. During the 333 days and more than 50,000 kilometers, the camera was his only companion. What he saw on the way and whom he met.",0.6,/riVGH4HO0TUqaibrdNpOYimbIiw.jpg,2018-12-07,0,0.0,Released,,Whatever May Come,False,8.0,1,"Documentary,","Busch Media Group GmbH & Co KG,",,,"DE,",0,,"motorcycle,",0,1,"Christian Vogel,"
War for Roblox,en,False,0,/ff6WgClj9z6eEadPw7nog5oVCV.jpg,,651496,,"The last of an elite squad of soldiers known as the OMEN Forces are tasked to rescue a fellow soldier who was the only survivor of a battle against the enemy. On the way to rescue him, the elite squad gets ambushed by the enemies. They then discover a plot to wipe out the soldiers and to infect every single person in Roblox with a virus- a virus that will turn them into ODers.",0.876,/4wIwcpznihLLZgER0O98ARLYzVB.jpg,2018-12-30,0,38.0,Released,THE END WAS ONLY THE BEGINNING.,War for Roblox,False,0.0,0,"Action,Thriller,",,,,,0,,,0,1,"Greenlegocats123,"
Квартирник НТВ у Маргулиса. Новогодний выпуск. Незваные гости,ru,False,0,/gh5bQGxBlYzbqMJY6YCYyzGDQQ0.jpg,,573230,,,0.6,/6ywztKEHV145eL5iO4a7IsY9cm3.jpg,2018-12-31,0,,Released,,Квартирник НТВ у Маргулиса. Новогодний выпуск. Незваные гости,False,5.5,2,"Music,","НТВ,",,"ru,","RU,",0,,,37,1,"Evgeny Margulis,"
Silam,id,False,0,/g8j2EBBzo7zLVMUrC28inGmLkUA.jpg,,568754,tt9372808,"Grappling with mistreatment at school and at home, Baskara moves into his uncle's home, where he encounters spirits and uncovers unsettling secrets.",1.4,/5oide6o0zj6XPZNXEW8MJfZJQO7.jpg,2018-12-13,0,80.0,Released,,Silam,False,6.8,2,"Horror,","Pichouse Films,MD Pictures,",,"id,","ID,",0,,,5,18,"Jose Poernomo,"
Cannonball,en,False,0,,https://youtu.be/Ly5DS0ZbAl4,566857,,A young woman battles with her past on the eve of her 30th Birthday.,0.6,/tqZt9v9MFYi8IzPw0WUxqrAICo9.jpg,2018-12-05,0,10.0,Released,,Cannonball,False,7.5,2,"Drama,","Blue Eyed Bandit,",,,,0,,,3,5,"Kat Barrell,"
Un violent désir de bonheur,fr,False,0,/5FZJUJcK68LfuWgN6dgwXgDRlRp.jpg,,518722,tt8334056,"Region of Occitania, France, 1792. As the storm of revolution devastates the country, young monk Gabriel and his companions live peacefully in the Franciscan monastery of Saorge, near the Italian border. But everything changes with the arrival of the beautiful Marianne and a military detachment.",0.6,/dLHC3NLebKn62PK7DCav8UHEMs3.jpg,2018-12-26,0,75.0,Released,,A Violent Desire for Joy,False,6.0,2,"Drama,History,","Les Films d'Argile,",,"oc,fr,","FR,",0,,"southern france,french revolution,18th century,religious belief,franciscan monk,catholic monastery,",12,19,"Clément Schneider,"
Extractions,en,False,0,,,674919,,"A personal film about Canada's extraction industry and its detrimental effects on the land and Indigenous peoples. This film parallels resource extraction with the booming child apprehension Industry. As the filmmaker reviews her life and how these Industries have affected her, she also reflects on having her own eggs retrieved and frozen to make an Indigenous baby.",0.6,/22JHlkiufhWuYaWom1TBEmicz9p.jpg,2018-12-31,0,16.0,Released,,Extractions,False,0.0,0,,"Fit of Pique Productions,",,"en,",,0,,,0,1,"Thirza Cuthand,"
Der süße Brei,de,False,0,/pe2oQrPAThJDXlNS2WfuPwya6Jb.jpg,,537518,tt8568840,German TV adaptation of Grimm‘s fairy tale “Sweet Porridge“ or “The Magic Porridge Pot“.,1.4,/v2P4pfQs1uSPACnyj4htmKECMZH.jpg,2018-12-24,0,0.0,Released,,Der süße Brei,False,0.0,0,"Fantasy,Family,TV Movie,",,,"de,","DE,",0,,"fairy tale,",13,4,"Frank Stoye,"
Rong,id,False,0,/dkpujReVGZr59ccSRzJueoIT2k5.jpg,,601526,,"Ningsih, was suddenly possessed by queen of demon on her wedding day. His mother, aunt Marsih, uncle, Aminudin (prospective husband), both prospective parents-in-law, were unable to cope the situation. Pak Kaum, who was summoned, could not cast out the demon. Finally, Mr. Soekardjo succeeded in healing Ningsih after undertaking the conditions requested by Queen of demon. Finally, Ningsih and Aminudin were married.",0.6,/7yBdNsGzzX4ecxRRFmfhqYyIxGD.jpg,2018-12-01,0,35.0,Released,,Rong,False,0.0,0,,,,"id,jv,","ID,",0,,,0,1,"Kelik Sri Nugroho,"
Madeline,en,False,0,,,611310,,A video portrait of Madeline.,0.6,/pGQTWrEsx8PhoOCZ2wfAIusPHbq.jpg,2018-12-14,0,4.0,Released,,Madeline,False,0.0,0,,,,,,0,,,1,1,"Lou Reid,"
Bermuda,pt,False,0,,,568248,tt8329154,,0.6,,2018-12-13,0,,Released,,Bermuda,False,0.0,0,,,,,,0,,,0,1,"Claire Legendre,"
Un Copo de Nieve en Texas,en,False,0,,,567838,,"Produced for Glass Eye Pix as part of their 2018 Creepy Christmas Film Festival, in which each short is inspired by a holiday-themed word. This film, the eleventh in the series, is inspired by the word ""snowflake.""",0.624,/vPhJiHn3IBnjMS1OUSi8bF7kGsR.jpg,2018-12-11,0,3.0,Released,,Un Copo de Nieve en Texas,False,0.0,0,"Drama,Crime,",,,,,0,,,2,4,"Summer Frost,"
ჰამლეტი,ka,False,0,,,565677,,"For the first time in history of cinema, the immortal work created by Shakespeare in the 16th century, is shot by Samsung Galaxy phone. The action takes place in the 21st century. The text is unchanged, translation of Ivane Machabeli. Political-criminal drama. The centuries pass but does not change dishonest aspiration to power.  Cain’s sin is deep-rooted in the high rank of government. Hamlet is investigating the death of his father’s sudden death.",0.6,,2018-12-03,0,80.0,Released,,Hamlet,False,0.0,0,"Drama,",,,"ka,",,0,,,8,6,"Giorgi Megrelishvili,"
Fear of the Deer,en,False,0,,,745422,tt13057164,A festive horror short.,0.904,/AkXqAnV2rxgOd4jPf07WFDrY6zi.jpg,2018-12-11,0,2.0,Released,,Fear of the Deer,False,6.0,1,"Animation,Horror,",,,,,0,,,0,1,"Steve Cutts,"
The London Studios: Home of the Stars,en,False,0,,,695118,tt9516782,The end of an era as the studios where ITV filmed its many shows for 45 years closes its doors for the last time.,1.123,,2018-12-28,0,60.0,Released,,The London Studios: Home of the Stars,False,0.0,0,"Documentary,","Shiver,ITV,",,"en,","GB,",0,,,37,9,"Robin Trump,"
맛있는누나들,ko,False,0,/jZB9MewzyUazCLZAvZvIXXSsB8Q.jpg,,698354,,"Hyun-ji and Jin-hee are university friends. One day, Jin-hee gets a call from her aunt in the suburbs saying that her son and Jin-hee’s cousin Seug-taek is going to stay with Jin-hee while he attends academy. When they and their friends see each other, they are drawn together.",0.6,/giPRJA8EnvCW9xMrHPWbfvxNnri.jpg,2018-12-19,0,82.0,Released,,Delicious Sisters,False,0.0,0,"Romance,",,,,,0,,,6,2,"Kang Baek-ho,"
Casey Anthony: Her Friends Speak,en,False,0,/zCNf745W2VftDicvsN5RPxrGGCp.jpg,,566828,tt9342534,"More than seven years after her acquittal, Casey Anthony’s friends are speaking out. They recall their tense interviews with police, and the media circus surrounding her high-profile trial in which Casey Anthony faced the death penalty. This quartet includes a childhood friend who was rumored to be Caylee’s father.",1.123,/5bqZyAOk8w7jlEvjY3CHe7tw8ZS.jpg,2018-12-09,0,75.0,Released,,Casey Anthony: Her Friends Speak,False,0.0,0,"Documentary,","ReelzChannel,",,"en,","US,",0,,,3,1,"James Buddy Day,"
Bolshoi Ballet: The Nutcracker,en,False,0,/9ylifCEFpaCsuLfYr5plIrVaqjO.jpg,,559535,,"On Christmas Eve, Marie’s Nutcracker doll magically transforms into a prince and their wonderful adventure begins. The holiday classic returns to the majestic Bolshoi stage for a live broadcast of a timeless story, The Nutcracker, taking audiences of all ages on a magical journey through a world of enchantment complete with dancing snowflakes and dolls that have come to life, accompanied by Tchaikovsky’s beloved score.",0.873,/p7PpVOr8AXTyqIAlVMqjoY5jfQT.jpg,2018-12-23,0,140.0,Released,"On Christmas Eve, Marie’s Nutcracker doll magically transforms into a prince and their wonderful adventure begins.",Bolshoi Ballet: The Nutcracker,False,0.0,0,"Music,","Bolshoi Theatre,",,,"RU,",0,,"ballet,bolshoi ballet,the nutcracker,ballet performance,",4,0,"James Buddy Day,"
Scariest Night of Your Life,en,False,0,/kaYW0Kp8w6kfzyzmE8Ta4oe4uud.jpg,,566643,tt8618712,A group of friends have theirs whilst visiting a horror experience.,0.902,/r1PAwpumiCz18Xu10H6UQuD4K4O.jpg,2018-12-05,0,80.0,Released,,Scariest Night of Your Life,False,4.0,1,"Horror,",,,,,0,,,19,0,"James Buddy Day,"
Artist Depiction,en,False,0,,,599397,tt9076274,"A documentary about three artists (Don Davis, Charles Lindsay, Rick Guidice) and their work with NASA.",0.872,,2018-12-09,0,82.0,Released,,Artist Depiction,False,0.0,0,"Documentary,",,,"en,","US,",0,,,0,1,"Brett Ryan Bonowicz,"
Inca Apocalypse: The Dark Evidence,en,False,0,/eI4Y6vGQEFWQMGv9deAmTVVUezh.jpg,,567533,tt10603802,,1.4,/4Ayg82pWp7mJbH5Su5NVj0CnG19.jpg,2018-12-06,0,0.0,Released,,Inca Apocalypse: The Dark Evidence,False,0.0,0,"Documentary,","Windfall Films,",,"en,es,","US,",0,,"incan empire,",0,1,"Matt Currington,"
淡蓝琥珀,zh,False,0,/p33ENvuF72YLJurS1Pjom6oKjy8.jpg,,570816,tt8384298,"When a traffic accident claims the life of He Jie's husband, a substantial life insurance payment does little to heal the wound. One day, a museum tour guide's joke of a rare piece of blue ...",0.6,/d9AC4FSTVZkbpqNI9Lt21qmFr6N.jpg,2018-12-17,0,96.0,Released,,Blue Amber,False,0.0,0,"Drama,Mystery,",,,"zh,",,0,,,4,3,"Zhou Jie,"
Pop Up Santa Holiday Special,en,False,0,/oxX5fN0WB7YTn3K5VDZry6ULvsK.jpg,,562811,,"Freeform has teamed up with sponsors to celebrate the spirit of the season through heartwarming moments including a home giveaway, a surprise baby shower at a military base, a family reunion of epic proportions, a celebration for two very special children at Children’s Hospital Los Angeles and more..",0.622,/hFEMChNn4BaTQXAA1akXL0ZGZcH.jpg,2018-12-03,0,90.0,Released,,Pop Up Santa Holiday Special,False,0.0,0,"TV Movie,Documentary,","Freeform,",,"en,",,0,,"holiday,",6,0,"Zhou Jie,"
"Welcome to Harlem, Georgia",en,False,0,/8in9aiiTew59MGZzBXzwDWRjtsN.jpg,,558484,tt8763358,Michael Delaney is out of prison and back on the streets. He makes it to Harlem where things are not as peaceful and quiet as it seems.,0.872,/mZN08rUbMfuhM7YnZB3oGWWVKyb.jpg,2018-12-04,0,,Released,,"Welcome to Harlem, Georgia",False,0.0,0,"Crime,",,,"en,","US,",0,,,11,2,"Kenneth Forrester,"
Solstice,en,False,130,/f8mQ0XhPubkCQHjOmxYujDFyrNy.jpg,http://www.solsticemovie.com,510030,tt0134108,"For some people, the coldest, loneliest night of the year falls on Christmas Eve. ""Solstice"" tells the story of one of those people, Nick Allman (Mike Kelley), a disillusioned young man who has lost touch with the true spirit of the holidays. Set in Chicago on Christmas Eve, it follows his day from morning till midnight as he encounters a variety of characters who help renew his belief in a season where everyone's expectations run high.",0.654,/9idxe5EGQH5fIySR8FwpZkBc9g0.jpg,2018-12-18,65,48.0,Released,"For some people, the coldest, loneliest night of the year falls on Christmas Eve.",Solstice,False,0.0,0,"Drama,Family,","Nitestar Productions,",,"en,","US,",0,,"holiday,chicago, illinois,family,christmas,",13,8,"Jerry A. Vasilatos,"
Wir sind doch Schwestern,de,False,0,,,505639,tt6881110,,0.622,/7ToXOZ1cJIn8io8rAoasT3V8AIw.jpg,2018-12-22,0,,Released,,Wir sind doch Schwestern,False,0.0,0,"Drama,","ARD,",,"de,","DE,",0,,,7,1,"Till Endemann,"
The Deal,en,False,0,,https://youtu.be/Tg7jAnS78JA,656064,,A deal gone wrong,0.652,,2018-12-06,0,8.0,Released,,The Deal,False,6.0,1,,,,"en,",,0,,,0,0,"Till Endemann,"
The Bounty Killer,en,False,0,/foZ5tAZ36LTDBss4iGTkWEaMY6f.jpg,,602688,tt3209242,A bounty killer is hired by a Mexican landowner to rescue his daughter after she's kidnapped by a gang of outlaws on her wedding day.,0.6,/pJ4oropHOAxt8fS6jzBh5VtKEyE.jpg,2018-12-14,0,87.0,Released,,The Bounty Killer,False,4.0,1,"Action,Western,","Chip Baker Films,Almeria Films,Fonofox,",,"en,","ES,US,",0,,,8,6,"Chip Baker,"
Hablando con Dios,es,False,0,,,598679,,"In the pews of an ornately decorated Baroque church, congregants worship a new-age God that challenges the meaning of Higher Power. A Doc Fortnight/Cinema Tropical collaboration.",0.6,,2018-12-31,0,5.0,Released,,Speaking with God,False,0.0,0,,,,"es,",,0,,,0,1,"Glenda Leon,"
Schattenfreundin,de,False,0,/z1Md9yhbm24QCgSntS6FGjhRRW0.jpg,,509971,tt7624622,"A female doctor trusts her son to a friend because of an emergency. When she wants to pick up her son, her child and the acquaintance disappeared.",0.6,/zC5NAxbzelGvhGIiZ8tEqxzpnRQ.jpg,2018-12-01,0,90.0,Released,,Schattenfreundin,False,5.0,1,"Thriller,","ZDF,",,"de,","DE,",0,,,10,5,"Michael Schneider,"
愛．革命,cn,False,0,,,567128,tt6330414,,0.647,/xkdiGToQhN3cZBRs03y2T7e0VNL.jpg,2018-12-06,0,90.0,Released,,Love．Revolution,False,0.0,0,"Romance,Action,Crime,Drama,Adventure,Comedy,","One Cool Film Production,",,"zh,en,ja,th,",,0,,,4,4,"Sam Leong Tak-Sam,"
The Space Between Us,en,False,0,/sCrNngqVHciSweWxwdxCaGRkrWP.jpg,,615033,tt8768044,"In a motel room, a teenage boy and a much older man discuss love, sex and life in an intimate moment of honesty between two strangers.",0.6,/sgU0yftEjTR4o65OYdoxcSBMDLw.jpg,2018-12-31,0,14.0,Released,,The Space Between Us,False,2.0,1,,,,"en,","US,",0,,,2,22,"Ohm Phanphiroj,"
Lady Parts,en,False,0,/gF2MFeRgmvs6eGJfAk6OR9zDdcN.jpg,,732058,tt10471724,"In this quick British comedy short, Amina is a young Muslim guitarist who recently stopped playing due to her nerves. In her pursuit of a man, she seeks the help of Lady Parts, an all-female Muslim punk trio in need of a lead guitarist.",0.901,/xqk6edVwpNeENstctuFHO2Je4jO.jpg,2018-12-21,0,14.0,Released,Comedy about an all-female Muslim punk band.,Lady Parts,False,9.0,1,"Comedy,","Working Title Television,Channel 4 Television,",,"en,","GB,",0,,"muslim,punk,punk rock,riot grrrl,british comedy,short,",17,46,"Nida Manzoor,"
Shooting Once Upon A Time in Anatolia,tr,False,0,,,612174,,"A documentary about the shooting session of the film ""Once Upon A Time in Anatolia"" by Nuri Bilge Ceylan. 'Once Upon A Time in Anatolia' had been shot in about 11 weeks in the steppes of middle Anatolia close to ""Keskin"", a middle Anatolian town next to the city of Kirikkale.",0.6,/cpa1T8YHXZwQ2EgfXe3ol5fmOiu.jpg,2018-12-15,0,92.0,Released,,Shooting Once Upon A Time in Anatolia,False,8.0,1,,,,"tr,",,0,,,7,1,"Nuri Bilge Ceylan,"
