original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Amur senza fin,rm,False,0,,,538713,tt8575408,"Mona’s marriage with Gieri has gone a bit stale after twenty years. Inspired by the unorthodox proposals of the new parish priest, she tries to revive her marriage, which causes great turmoil, not only for Gieri but the entire village community.",0.781,/95ISYcSsdnFjz5wEMexYsWz1HZZ.jpg,2018-08-01,0,91,Released,,Amur senza fin,False,6.0,3,"Comedy,","Zodiac Pictures,",,"de,rm,","CH,",0,,,6,6,"Christoph Schaub,"
SaMTV Unplugged,de,False,0,/k7s9t9GQloLofMRzwKJGub3p5E0.jpg,,546985,tt8929718,,0.685,/iu4aTUUX9I5GLA21VtlZCCmN3Ty.jpg,2018-08-31,0,0,Released,,SaMTV Unplugged,False,9.0,1,"Music,",,,,,0,,"hip-hop,concert,unplugged,mtv unplugged,rap,",12,0,"Christoph Schaub,"
Hunting Bigfoot,en,False,0,,,544533,,Professional Squatchers Huckleberry and Scott Chuck travel from the deep south to New York city to track down the mythical monster; Bigfoot.,0.685,/8BoHpXH7xdb5NMB3AtgzP8igRv0.jpg,2018-08-30,0,36,Released,There's a Squatch in these woods!,Hunting Bigfoot,False,10.0,1,"Comedy,Drama,Horror,",,,,"US,",0,,"bigfoot,twist,brother,horror,revenge,parody,gun battle,hunt,bigfoot hunter,storm drain,",8,13,"Jackson Long,"
सविता दामोदर परांजपे,mr,False,0,/hVTqNhLtxMIhKXk6S2qRjwp1guz.jpg,http://www.jaent.in/savita-damodar-paranjape/,534402,tt8396120,The life of a married couple turns upside down after 8 years of marriage as some hard truths between them come to light. The answers to all these questions will be revealed in this psychological thriller based on true events.,0.685,/ybW4fl2M2XxQFLLHW0dHeV3bbkF.jpg,2018-08-31,0,108,Released,,Savita Damodar Paranjpe,False,6.0,1,"Thriller,Drama,","JA Entertainment,Panorama Studios,",,"mr,","IN,",0,,"husband wife relationship,possessed,psychological thriller,",8,8,"Swapna Waghmare Joshi,"
The Beacon,en,False,0,,https://www.thebeaconmovie.com/,690037,tt8227536,"Mark and Kara Verne are both young shipping pilots struggling to make ends meet. When Kara goes missing months after taking a large interstellar contract, Mark travels to the far reaches of the galaxy in search of his wife.",0.684,/htAMHwtIXXf4zGJLlU2MoSkjodV.jpg,2018-08-12,0,25,Released,,The Beacon,False,6.5,1,"Science Fiction,",,,,,0,,,4,6,"Chris Staehler,"
Wonderful Copenhagen,da,False,0,/eJ5ydMlJnoaFMS75DoidTDC1nbi.jpg,,495148,tt7753502,,0.721,/ra2jxaNnBiKCNH6EoGhVA0IQlAR.jpg,2018-08-16,0,109,Released,,Wonderful Copenhagen,False,6.0,1,"Drama,","Tengberg Film,",,"da,","DK,",0,,"low-budget,independent film,violence,trafficking,",17,3,"Bo Tengberg,"
Игра,ru,False,0,/jPKJp3Rt9oUfC90RqmSJtvro9uz.jpg,,574027,,"Yura Platonov - famous poet and just lucky. He has everything: he owns the largest Moscow publishing house, has long and happily married, his father is a billionaire and a criminal authority, his beautiful mistress is completely satisfied with their relationship. It is precisely this problem-free that at some point begins to alarm Jura, because everything is so good in life! Realizing that his whole life is artificially modeled, Yura wonders: maybe the fictional life, self-deception, unwillingness to know the truth about those around you, sometimes better than understanding what is really happening?",0.667,/ho4KzjpNtbHmC4kF5hLxH9ccxsp.jpg,2018-08-12,0,104,Released,,The Game,False,6.8,6,"Drama,Comedy,",,,"ru,","RU,",0,,,15,7,"Dmitriy Astrakhan,"
La enfermera atracadora,es,False,0,,,488749,,,1.112,/cyKjw6EyJId9pPHYKsIrbaHHu9G.jpg,2018-08-17,0,18,Released,,The Attacking Nurse,False,0.0,0,"Crime,",,,"es,","ES,",0,,,5,10,"Julián Génisson,"
“It's Not My Fault!”,en,False,0,,,774971,,https://youtu.be/XStTVEc_ctQ,0.667,,2018-08-27,0,6,Released,,“It's Not My Fault!”,False,0.0,0,,,,,,0,,,5,5,"Jordan Lewin,"
ARK,en,False,0,,,764326,,Made from archival 35mm film prints held in the G. William Jones Film and Video Collection.,1.11,/eP9n0yU6XEiGFJmHHLemdarSv0d.jpg,2018-08-20,0,7,Released,,ARK,False,0.0,0,"Documentary,Animation,",,,"en,","US,",0,,,0,1,"Michael A. Morris,"
A Vida Do Espírito,en,False,300,,,505084,,A young man invites his friends over for a small party. Everything seems to be going well until uncanny events start taking place.,1.11,/xUVArod3Qbx1xoFU1CryZQskQ5A.jpg,2018-08-09,0,16,Released,,The Mental Life,False,0.0,0,"Horror,",,,"pt,",,0,,,7,8,"Diogo Serafim,"
Jimmy Barnes: Working Class Boy,en,False,0,/tZs0ffS5zcmr0DIgCEuJnshL24h.jpg,,535214,tt8862524,"With nine #1 albums to his name, Jimmy Barnes is one of Australia’s greatest rock icons. But his success masked a life of hardship and abuse, where the music that once saved him from oblivion almost came back to destroy him.  Before Jimmy Barnes was Jimmy Barnes, he was James Dixon Swan, a troubled kid from the mean streets of Glasgow – and the even meaner streets of North Adelaide – trying to survive against a backdrop of addiction, alcoholism, poverty and abuse. For Jimmy, escape was the only option and he found it with a band called Cold Chisel. But the rock’n’roll lifestyle has its own temptations and the scars of childhood are always waiting to take you home.  Based on the bestselling memoir and directed by veteran Australian filmmaker Mark Joffe, Working Class Boy is both an inspiring story of rock and redemption told in Barnes’ own words and an unflinchingly honest reflection on fame, creativity and depression.",1.534,/xnmDMzrIa8hRntO6WkTg4lP8LEk.jpg,2018-08-16,0,104,Released,"To understand the man, you must meet the boy.",Jimmy Barnes: Working Class Boy,False,5.3,3,"Documentary,Music,","Universal Pictures,Cordell Jigsaw Zapruder,",,"en,","AU,",0,,"musician,biography,",6,10,"Mark Joffe,"
The Tokoloshe,en,False,0,/xu4usCNcfE0wKS0tDzViK2s0xfh.jpg,,532640,tt8047262,"Busi, a young destitute woman with dangerously repressed emotions, lands a job as a cleaner at a rundown hospital in the heart of Johannesburg. Desperate for the money so she can bring her younger sister to Johannesburg, she must cope despite the predatory and corrupt hospital manager. When Busi discovers an abandoned young girl in the hospital, who believes she is tormented by a supernatural force, Busi must face her own demons from her past in order to save the child from the abusive monster that pursues them both relentlessly.",1.527,/mHgpoExRo4i7CBj5KACxpiifiPw.jpg,2018-08-25,0,92,Released,,The Tokoloshe,False,6.0,5,"Horror,Thriller,","The Ergo Company,",,"en,zu,","ZA,",0,,,4,3,"Jerome Pikwane,"
Curtiz,hu,False,0,/a3XPZhAknFKddS8BiwvlHKGvhAm.jpg,,563943,tt6774588,"As America prepares to enter WW2, Hungarian film director Michael Curtiz grapples with political intervention and a dysfunctional relationship with his estranged daughter amid the troubled production of Casablanca in 1942.",1.059,/l0togYQtxvwuLkdbC314s6CN2Cp.jpg,2018-08-23,0,98,Released,No country should change a man's character.,Curtiz,False,6.3,10,"Drama,History,","JUNO11 Pictures,Halluci-Nation,Sparks,",,"fr,hu,it,en,","HU,",0,,,9,12,"Tamas Yvan Topolanszky,"
カニーニとカニーノ,ja,False,0,/pCg3zYRq12XHPwPYq9vYjnpcnVQ.jpg,http://www.ponoc.jp/eiyu/,638121,,"In a world of magical creatures, Kanini and Kanino are tiny humanoid siblings who live underwater in a stream. Their father currently takes care of them while their pregnant mother has gone away to give birth. When a heavy current carries their father off, the siblings embark on a dangerous journey to find and rescue him.",1.057,/bTSgQmhtddXz5XR1xZZeuQGJg1y.jpg,2018-08-24,0,18,Released,,Kanini & Kanino,False,6.0,4,"Adventure,Animation,Family,Fantasy,","STUDIO PONOC,",,"ja,","JP,",0,,,2,7,"Hiromasa Yonebayashi,"
Noche,es,False,0,,,540015,tt7052122,"When the World is immersed in total darkness by a mysterious phenomenon, an everyday student must decide between staying righteous or give himself to his own dark side.",1.298,/udEOCT5INprTH7I0sdTAVyjDvW9.jpg,2018-08-06,0,90,Released,,Noche,False,6.8,4,"Fantasy,Mystery,Science Fiction,","Estudio 19,Cefiro,",,"es,","CL,",0,,,9,6,"Inti Carrizo-Ortiz,"
逆流大叔,cn,False,0,/koec4499SBZcLFnzIy0t6wZyxED.jpg,,530776,tt7767874,Four telecom employees begrudgingly join the company’s dragon boat team to help keep them immune from encroaching layoffs only to discover themselves.,1.048,/94Sr84c9hBnOzOO4wZllN35qDmn.jpg,2018-08-02,0,97,Released,,Men on the Dragon,False,6.0,4,"Drama,Comedy,","One Cool Film Production,Big Honor Entertainment,PJ One Cool Film Company Limited,Honger Music Venture LTD,With You Film Production & Investment Ltd.,Village Master Limited,Filmmaking Limited,Film Development Fund of Hong Kong,",,"cn,","HK,",0,,,11,12,"Sunny Chan,"
ಸರ್ಕಾರಿ ಹಿ. ಪ್ರಾ. ಶಾಲೆ ಕಾಸರಗೋಡು,kn,False,282099,/bdIsWGMudJEnkjS3pYB7z6ZTdLS.jpg,http://www.rishabshettyfilms.in/SHPSK.html,544891,tt8602654,"In Kasargodu, Kerala is a normal school until a big problem comes in its way.",0.625,/stIXLJmSNiawNa1wClSUd1QVBmf.jpg,2018-08-23,4936739,147,Released,,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",False,7.8,6,"Drama,","Rishab Shetty Films,",,"en,kn,","IN,",0,,"school,kannada,",5,13,"Rishab Shetty,"
Yonlu,pt,False,0,/vLnMvht2my4radFqN1F40ItbLJc.jpg,,480252,tt6682424,"A fiction film based on the real story of a 16 year-old boy who, aided by the internet, won over the world with his talent for music and art. Fluent in five languages, Yonlu had a network of virtual friends on all continents. However, no one suspected he was also taking part in a forum for potential suicide.",1.031,/oqV8kaWOwhR67zpbbxmRmIP5TIR.jpg,2018-08-30,0,90,Released,"The Internet was his world. The music, his legacy.",Yonlu,False,7.7,10,"Romance,Drama,",,,"en,pt,","BR,",0,,"biography,",6,1,"Hique Montanari,"
The Flip Side,en,False,0,,https://www.screenaustralia.gov.au/the-screen-guide/t/the-call-back-2018/36031/,499572,tt7175942,"Centred around Ronnie, a struggling restaurateur who is mired in debt and the fallout from her previous short-lived romance with British actor Henry. Ronnie’s now living with laidback, loyal Jeff, but her world is turned upside down when Henry returns to Australia with his French lover Sophie in tow.",1.438,/a8fEjZcGKZYS1pQXysiTussxSrW.jpg,2018-08-30,0,90,Released,What would you risk for a second chance?,The Flip Side,False,5.0,1,"Comedy,Drama,","Corner Table Productions,",,"en,","AU,",0,,"australia,movie star,",9,21,"Marion Pilowsky,"
Maison du bonheur,fr,False,0,/oWKuYt8SO4Hmhyg5ggNdBbh6Pkk.jpg,http://sofiabohdanowicz.com,448912,tt6675706,When asked to make a documentary about her friend’s mother—a Parisian astrologer named Juliane—the filmmaker sets off for Montmartre with a Bolex to craft a portrait of an infectiously exuberant personality and the pre-war apartment she’s called home for 50 years.,1.293,/bfmKm79z75CYQpqU9kxG0WNS3iG.jpg,2018-08-17,0,62,Released,,Maison du bonheur,False,5.8,4,"Documentary,","Lisa Pictures,",,"fr,","CA,",0,,"paris, france,france,balcony,flower,cheese,astrology,woman director,16mm,",5,5,"Sofia Bohdanowicz,"
Toba Tek Singh,hi,False,0,,,414109,tt6121432,"The story takes place just before the India-Pakistan partition in one of the oldest mental asylums in undivided India. Situated in Lahore, it was home to Hindu, Muslim and Sikh patients who were left behind by their uncaring families. Friendships were thick between the patients who had nobody but each other for company. Each had a story that made for an interesting tale but none quite like Bishan Singh.",1.234,,2018-08-24,0,73,Released,,Toba Tek Singh,False,7.0,2,"Drama,",,,"hi,","IN,",0,,,3,3,"Ketan Mehta,"
The 400 Bravers,th,False,0,,,554028,,Four hundred brave volunteers fought alongside the army to defend Ayothaya when it came under attack after enemies tried to capture the cities of Tanaosri and Muang.,1.42,/33in3Sl8E9lmoVBfvfkYQ0rUhj6.jpg,2018-08-24,0,122,Released,,The 400 Bravers,False,0.0,0,"Action,Drama,",,,"th,",,0,,,5,1,"Jetnipat Sasing,"
KNOCK KNOCK,en,False,0,,,685222,tt10886636,"Sinia tries to help the kids next door, but when their mother becomes a true danger, she does nothing. Stricken by guilt, she decides to check on the kids, and what she discovers pushes her over the edge into a chilling reality.",0.733,/926DDa9XZppYbLc2YieteeDP8xl.jpg,2018-08-31,0,13,Released,,KNOCK KNOCK,False,6.5,2,"Horror,Drama,",,,"en,","US,",0,,"kids,neighborhood,screamfest,",3,5,"Kennikki Jones-Jones,"
Bennett's Song,en,False,0,/A7rBd2b96VPeYpTXyJSLyzLtm6h.jpg,,542883,tt6841812,"When two very unique and diverse families with 7 kids each collide, they find laughs, music, love, and a few answers about what it means to be a not-so-normal American family in the 21st century.",1.415,/isc0yZFKPd5xVSzLSBEiopX2JO4.jpg,2018-08-31,0,108,Released,Love Unites the Colors of Family,Bennett's Song,False,9.0,1,"Comedy,Drama,Family,Romance,","Auburn Moon Productions,Carribean Fury Productions,Painted Creek Productions,",,"en,","US,",0,,"music,diversity,love,american,family,race,laughter,21st century,",27,46,"Harley Wallen,"
Sedução da Carne,pt,False,0,/mPdxPmaBqa62evCb6CvOKNUTDMi.jpg,,538089,tt10615388,"A delicate and tenacious writer, widowed three years ago, engages in frequent conversations with a parrot. However, she’s always observed by a large portion of raw meat.",0.819,/9yw5Iraro3rOFFsIkOYYyj5Prar.jpg,2018-08-08,0,67,Released,,Seduction of the Flesh,False,5.4,5,"Drama,",,,"pt,","BR,",0,,,2,15,"Júlio Bressane,"
The Drowning of Arthur Braxton,en,False,0,,http://www.fireflightfilm.com/,352693,tt5481180,"A feature film based on the acclaimed novel by Caroline Smailes - a magical, fascinating and challenging look at bullying and love.",0.948,/aaSQGktKgfROUzEoPX2vjOyUY99.jpg,2018-08-06,0,0,Released,,The Drowning of Arthur Braxton,False,0.0,1,"Drama,","Fireflight Film,",,"en,","GB,",0,,,6,7,"Luke Cutforth,"
Wedding Swingers,en,False,0,/bibPRWSnrwKECHHr3JP1rQkHEMf.jpg,,624442,tt7141148,"ALAN  a successful TV producer of popular but bubble-headed sci-fi series, is about to get married to his beautiful fiancée, JENNIFER, the voluptuous but vacuous star of his hit TV show, ""Porthole."" To celebrate, they schedule a destination wedding in Palm Springs, where he holds a reunion of his closest friends from college. Arriving in Palm Springs to celebrate are a diverse range of characters including his best friends KEVIN , now an attorney who has given up his dreams for the future, his ex-wife GABRIELLE , who is going through a mid-life crisis of her own and has taken up with a young and wild 20 year old, AMBER, the pretentious and prurient blogger IAN , his old college roommate MITCH, a successful and well-adjusted dentist and STEVEN, who is attending with his new boyfriend STEPHEN.",0.6,/xwqxxWS2g0S6KoYrUaiZlaxIKli.jpg,2018-08-08,0,90,Released,"A reunion,a wedding, a fiasco",Wedding Swingers,False,0.0,0,,,,,,0,,,0,0,"Luke Cutforth,"
The Everything,en,False,0,/4aceN4X64Ageot36wNeyBBicrqG.jpg,https://www.kenzo.com/eu/en/the-everything,547344,,"Kenzo presents ""The Everything"", a new film written and directed by Humberto Leon. This is the directional début by the accomplished creative director and features KENZO's Fall-Winter 2018 collection & KENZO – La Collection Memento N°3.  It's tough to be a teenager. Romance issues. Budding sexuality. Unfortunate haircuts. And don't forget the perpetual angst and striving to be cool. These issues are all present in ""The Everything"" but it's a particularly arduous period for the sibling characters in the film. They also must deal with burgeoning superpowers – and ones that aren't particularly useful.  (c) kenzo.com",1.198,/k6pzWlsXYpO9hKjoTk128P1BLfP.jpg,2018-08-30,0,30,Released,"DUMB, USELESS SUPER POWERS",The Everything,False,8.0,1,"Fantasy,Romance,Family,Drama,",,,"en,",,0,,,10,2,"Humberto Leon,"
Unli Life,tl,False,0,/oexyNgufLBRM03m4dKL14yTE82k.jpg,,541473,tt8856222,"A guy is given a chance to mend the breakup with his girlfriend by going back in time through the help of a magic whiskey, called “wishkey.”",0.947,/dupQhX6e6rIvrZh00yu4GhMLN5e.jpg,2018-08-15,0,95,Released,What if you have an unli life at love?,Unli Life,False,5.0,1,"Comedy,","Regal Entertainment,",,"en,tl,","PH,",0,,"time travel,",21,7,"Miko Livelo,"
الديزل,ar,False,0,/s200b06APdp7wImWN6o5Dl0kXr1.jpg,,544054,tt7906422,"Stuntman Badr the Diesel lives in a poor neighborhood. He meets Donia El- Sayad, a famous movie star, whose assistant, Afaf, is Badr’s Fiancée. When Afaf gets killed, he decides to seek revenge and find those who are responsible for her death",0.6,/xH9tVFD0u43JZlF91Jzn1sVJat7.jpg,2018-08-21,0,105,Released,,El Diesel,False,6.2,3,"Crime,Action,Thriller,","El Sobky Films for Cinema Production,",,"ar,","EG,",0,,,15,2,"Karim El Sobky,"
오장군의 발톱,ko,False,0,/u6tDNciqxQnSdPqfZOKPzYoyO08.jpg,,515593,tt6150014,"Jang-gun lives in a remote country, Kkachigol, with his loving mom. His name, Jang-gun, means ‘General’ in Korean which his mother named wishing him to be a great person. But he just want to be a ordinary farmer and his only wish is growing potato well and getting married Kkotbuni someday. One day, Jang-gun receives a draft notice and conscripted into the army even not knowing the meaning of the war.",0.6,/9IMokIMW1ZvbKwXBMWqdBtZxsTy.jpg,2018-08-15,0,99,Released,,Soldier's Mementos,False,7.0,1,"War,","Sangnam Film Studio,",,"ko,","KR,",0,,"inter-korean relations,",9,4,"Kim Jae-han,"
約束の七夜祭り,ja,False,0,/ytIJxPP1lTMoHeItfox48OQdiff.jpg,https://nanayamatsuri.com/,540294,tt8800848,"Shoma Mihara, a freshman in high school, receives a sudden message from his friend Atsushi inviting him to meet again at a mysterious festival. Having been unable to contact Atsushi for three and a half years, Shoma jumps at the chance and heads to join the Starlight Festival, held in a deserted mountain village. Once there, Shoma searches for Atsushi but finds no trace of him. Instead Shoma meets Shiori, a young woman who’s also looking for someone. Kana, the director of the Starlight Festival, assures Shoma that he’ll be able to reunite with Atsushi before the festivities end. Both Shoma and Shiori end up helping with preparations, only to find themselves pulled deeper and deeper into a series of strange happenings. Will Shoma be able to meet his dear friend...?",0.97,/jbV4rRegtW0yMsHTHT0OciG9oxz.jpg,2018-08-03,0,62,Released,A festival of miraculous reunions.,Starlight Promises,False,6.8,5,"Animation,Fantasy,Adventure,Mystery,","XFLAG,",,"ja,","JP,",0,,,6,7,"Kazuya Murata,"
Beginners,en,False,0,,,537173,tt7837908,"Struggling with the move to Australia, a father concedes that he might not be the only one having a hard time with the transition.",1.4,/w2ShVLSAIwNq0c4oWp1qsN5DSG8.jpg,2018-08-12,0,14,Released,,Beginners,False,0.0,0,"Drama,",,,"en,","AU,",0,,"isolation,migration,transition,",3,4,"Yeoseop Yoon,"
Les duos impossibles de Jérémy Ferrari : 5ème édition,fr,False,0,/2iiah3cLBjTlOF8v7wprvzLvaLw.jpg,,543474,,,0.943,/ssGxhk5NAfGHgwPW5CIbVKgPQo1.jpg,2018-08-01,0,0,Released,,Les duos impossibles de Jérémy Ferrari : 5ème édition,False,8.0,1,"Comedy,",,,"fr,",,0,,,9,0,"Yeoseop Yoon,"
Blood Clots,en,False,0,,,550845,tt8833552,"Featuring cannibals, zombies and other funny creatures, Blood Clots consists of seven carefully curated, bloody horror stories by seven different filmmakers.",1.4,/kivIEYirqRrgAo47QJnVEpHqXgf.jpg,2018-08-03,0,72,Released,,Blood Clots,False,0.0,0,"Horror,",,,"en,",,0,,,7,5,"Evan Hughes,"
Moms at War,en,False,0,/iqZhPgypk62B6nhkttViVed2uoL.jpg,https://my9jatv.com/movies/moms-at-war/,572210,tt8844480,"""Moms at War"" is about two mothers who live in the same neighborhood, but hate each other. One felt that the other was a village girl who just got into money and is not fit to be in society with them. But both their kids coincidentally attend the same school and there was a competition that was done for the kids, and both were the top of their class. It comes down to one of them winning the competition and the mothers just go crazy, doing all sort of antics. It's a story of friendship, sisterhood, and bonding in spite of everything.",1.192,/ugNwj3w4h2Lou85OFC3mlYrd8pl.jpg,2018-08-17,0,0,Released,,Moms at War,False,5.0,1,"Comedy,","FilmOne Distribution,",,"en,ig,yo,","NG,",0,,,6,2,"Omoni Oboli,"
Sylvia,en,False,0,,https://sylviafilm.com/,631808,tt8561572,"A loving family set off in their car on what seems like a carefree family outing. They sing, stop for ice- creams and play eye-spy. However, it becomes clear that this isn't a happy outing after all and only once the car arrives does the actuality of the narrative fully manifest.",0.944,/vcXtpENmAffGj6KCCo6LzMSQP8m.jpg,2018-08-02,0,17,Released,,Sylvia,False,0.0,0,,,,,,0,,,0,0,"Omoni Oboli,"
Teen Choice,en,False,0,/coDbBAgq5bB7RJ6aGslkmEd7wuh.jpg,,541619,,"The year's top teen icons in TV, music, film, sports, comedy and digital are honored. Performers include Khalid, Megan Trainor and Lauv. From the Forum in L.A.",0.941,/1olbjwbjgMd5dhlRLpHrWSDZ0kf.jpg,2018-08-12,0,120,Released,,Teen Choice,False,10.0,1,"Music,Comedy,TV Movie,","Fox,",,,"US,",0,,"award,",0,0,"Omoni Oboli,"
The Fool,en,False,0,/kE78ZRPKmuigTAuf0Syfdi2jjBj.jpg,,599325,tt8893664,"Thanks to an embarrassing stand-up routine promoting Christian intelligent design, Ray Comfort was dubbed ""Banana Man"" by Professor Richard Dawkins and mocked by an entire generation of atheists.  But Ray's gotten used to it. In fact, he’s been using his banana-based infamy as a way to evangelize even more. Last year, he wrote a book, hoping that would provide some much needed context to his banana bit — it didn’t — and now he’s made this movie documenting the same thing. The problem with the entire routine, though, is that taking an hour to explain a horrible analogy doesn’t work when your starting point is a horrible analogy.",0.692,/2J0QZ4j8jYOpe2gzCSYIQImIXod.jpg,2018-08-24,0,65,Released,"The True ""Banana Man"" Story",The Fool,False,1.0,1,"Documentary,",,,"en,",,0,,,4,6,"Ray Comfort,"
La pornographe,fr,False,0,,,635699,tt8479662,"Fall of 1970, an all-female film crew is about to shoot a soft-porn. Jane, the director, starts having a crush on a new girl. An eroticized power game unfolds between the filmmaker and her actress.",1.4,/8enVek5Iy8bEE1pnAPkYdzG3tuT.jpg,2018-08-10,0,11,Released,,The Pornographer,False,0.0,0,,,,,,0,,,0,1,"Gabrielle Demers,"
The Collection,en,False,0,,,562482,,An elderly man mops his floor while listening to music when things take an unexpected turn.,0.937,/9OM3mhxyQCjTNVkYzNrUXg8qhd4.jpg,2018-08-14,0,3,Released,,The Collection,False,0.0,0,"Thriller,",,,,,0,,,0,3,"Carlos Baena,"
The Rest I Make Up,en,False,0,/5wWgcQSnT1GvTBO5bopoDjKRYoq.jpg,http://therestimakeup.com/,526040,tt5495230,"Maria Irene Fornes is “America's Great Unknown Playwright.” When she stops writing due to dementia, a friendship with a young writer reignites her visionary creative spirit, triggering a film collaboration that picks up where the pen left off.",0.942,/lKvlV4e2NF3fZZ0szdFiYg61mKN.jpg,2018-08-23,0,79,Released,The greatest playwright you've never heard of,The Rest I Make Up,False,10.0,1,"Documentary,",,,"en,es,","US,",0,,,3,7,"Michelle Memran,"
Big Boom,en,False,0,,,551386,tt8870424,A lonely service robot looks for meaning and purpose in a seemingly empty world.,0.69,/bi5POXVx8vKbWrUgECm5k4ZOI5A.jpg,2018-08-16,0,15,Released,,Big Boom,False,6.0,1,"Animation,Science Fiction,","Lucky Drifter,",,"en,","US,",0,,"gas station,post-apocalyptic future,robot,",3,5,"Brian Watson,"
लश्तम पश्तम,hi,False,0,/zsiab3yPKAhMvdEpO0cYtiWvnk7.jpg,,540571,tt6154834,"Set in Dubai, the story explores the bond between two friends, an Indian and a Pakistani, who play as the doubles partners in Tennis.",0.6,/ySLUxabmnktvavv5QCw8kmFP2Q.jpg,2018-08-10,0,109,Released,Brothers Beyond Borders,Lashtam Pashtam,False,4.0,1,"Drama,","1308 Motion Pictures and Entertainment,",,"hi,","IN,",0,,,8,10,"Manav Bhalla,"
Rompis,id,False,0,,https://www.mncpictures.com/rompis/,536645,tt8798274,"After a student starts his college education abroad, a new friendship creates distance between him and his concerned girlfriend back home.",0.97,/alO3jtQCTP7V9nIHpLbuOGpUvIB.jpg,2018-08-16,0,99,Released,Cinta tanpa tindakan hanyalah sebuah roman picisan,Rompis,False,8.3,2,"Drama,Romance,","MNC Pictures,",,"id,","ID,",0,,,4,2,"Monty Tiwa,"
Karsten og Petra på skattejakt,no,False,0,/o06LH8PZQjWX5CPF2EyssrYVOAa.jpg,,489691,tt6866006,Casper and Emma spends their summer holiday at Emma's family cabin. They find a chest that Emma's grandfather buried on the beach when he was young. It contains a treasure map that will lead them to a hidden treasure.,0.72,/8J8CN3NL9CvUQgQuII6FWnZYPO6.jpg,2018-08-10,0,0,Released,,Casper and Emma Go Treasure Hunting,False,9.5,2,"Family,","Cinenord,",Casper and Emma Collection,"no,","NO,",0,,"hidden treasure,summer holiday,",10,9,"Aurora Langaas Gossé,"
Debbie Harry - Atomic Blondie,fr,False,0,/2iNIiPLZZCqOip0U5XoTJLEA71W.jpg,,679914,tt8861432,,0.926,/vOiquUJQ2FAmhwQJ0HVI3ZaiDb5.jpg,2018-08-10,0,0,Released,,Debbie Harry - Atomic Blondie,False,8.0,1,"Documentary,Music,","ARTE,No One Productions,",,"en,","FR,",0,,,4,1,"Pascal Forneri,"
శ్రీనివాస కళ్యాణం,te,False,0,/qxBRwZlXMvXKMCvQAT6eafgTHlb.jpg,,540396,tt8066574,The film highlights the sacred bond with another human being through nuptial rituals and the sanctity of the institution of marriage.,0.6,/3yMUEvaSPOK1Feos3bRUL7OqiX8.jpg,2018-08-09,0,140,Released,It's Not An Event It's A Beautiful Moment,Srinivasa Kalyanam,False,6.5,2,"Drama,Family,","Sri Venkateswara Creations,",,"te,","IN,",0,,"marriage,love,dil raju,",9,9,"Satish Vegesna,"
Líbranos del mal,es,False,0,,,708669,,,1.4,/pinVGZUXOyZKflPp0NgzQGrR9hC.jpg,2018-08-20,0,6,Released,,Líbranos del mal,False,0.0,0,"Drama,",,,,"CL,",0,,,2,1,"Eduardo Rivera-Aburto,"
60 வயது மாநிறம்,ta,False,0,/b9iKKsqNs993lXX3c8OjN2BCg2p.jpg,,539811,tt8963248,"An ambitious son sets out to find his missing father, who suffers from memory loss, with the help of two people",0.913,/iJA4z6CAZJbCMLtlk0vetRWaYHx.jpg,2018-08-31,0,134,Released,,60 Vayadhu Maaniram,False,0.0,0,"Family,Drama,","V Creations,",,"ta,","IN,",0,,,10,9,"Radha Mohan,"
Never Saw It Coming,en,False,0,/r4FsKfeDpfa2SHWBFYaX20t8ubI.jpg,,485735,tt6858948,"Keisha Ceylon is a psychic. At least, that’s what she passes herself off as. Her real powers have more to do with separating troubled families from their money than actually seeing into the netherworld. When Keisha targets the family of the missing Ellie Garfield she becomes entangled in the dark secrets of Ellis’s husband Wendell Garfield and his daughter Melissa.",0.911,/9whQJj463onbjkEB60ogyMTBNeA.jpg,2018-08-17,0,89,Released,,Never Saw It Coming,False,0.0,0,"Thriller,","Straight Shooter,MCE,Téléfilm Canada,Northern Ontario Heritage Fund Corporation,Rolling Pictures,",,"en,","CA,",0,,,8,9,"Gail Harvey,"
Rubes,en,False,0,,,571414,tt8408760,Two disgruntled teachers use a Rube Goldberg machine to exact revenge on the people who have wronged them.,0.937,/lC4o5je7BmAVTPDasz4UaD2HfnU.jpg,2018-08-22,0,6,Released,,Rubes,False,8.0,1,"Horror,Comedy,",,,,,0,,,4,1,"Nathan Alan Bunker,"
"Right Place, Wrong Tim",en,False,0,,,543463,tt8877172,"Right Place, Wrong Tim follows the Bell family, a dynasty of clockmakers who run Dagenham’s infamous ‘Hells Bells’ clock shop, in Channel 4’s most successful Essex-set comedy since Jamie’s School Dinners. During a routine live taping, the cast of thespians are suddenly derailed by the entrance of a clone of Tim.",1.146,/eRUDcpftssVhRtPVI5ck51khsLb.jpg,2018-08-27,0,7,Released,Did someone say Tim?,"Right Place, Wrong Tim",False,5.3,8,"Comedy,Thriller,",,,"en,","GB,",0,,,4,2,"Eros Vlahos,"
