original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Tiempo de Lluvia,en,False,0,,,565316,tt5742032,"Soledad, a traditional healer, lives with her grandson Jose in an Indigenous Village. Soledad's daughter, Adela, moved to Mexico City many years ago and now wants Jose to join her, but Soledad believes the boy is better off in the village.",1.21,/ozQV84vVgeNCVB5VEcfVxdkMI4i.jpg,2018-07-22,0,89.0,Released,,Tiempo de Lluvia,False,5.0,1,,,,,,0,,,4,4,"Itandehui Jansen,"
సాక్ష్యం,te,False,0,/bDXCWQ4pAOzRqdbU2oKpa59t8ns.jpg,,505908,tt7757972,"A group of people commit unspeakable crimes and are confident of getting away with it since there are no witnesses. But nature is witness to their crimes and when all five elements of nature combine to take revenge, can they survive against its wrath?",1.481,/spIPo5iq5Z0ZAfwylX51Re2HuP4.jpg,2018-07-27,0,166.0,Released,Nature is the Witness,Saakshyam,False,7.0,1,"Action,Romance,Fantasy,","Abhishek Pictures,",,"te,","IN,",0,,"supernatural,",14,8,"Sriwass,"
Les quatre sœurs,fr,False,0,,,473424,tt6908854,"Since 1999, Claude Lanzmann has made several films that could be considered satellites of Shoah, comprised of interviews conducted in the 1970s that didn’t make it into the final, monumental work. He has just completed a series of four new films, built around four women from four different areas of Eastern Europe with four different destinies, each finding herself unexpectedly and improbably alive after war’s end.",1.052,/t3GXNGmoNuNQarDOTrk27NWut9y.jpg,2018-07-04,0,273.0,Released,,Shoah: Four Sisters,False,6.3,6,"Documentary,",,,"en,fr,de,he,","FR,",0,,,5,4,"Claude Lanzmann,"
Blood Bags,en,False,0,,,560283,tt7362370,"A monster stalks the corridors of an abandoned mansion, targeting those curious enough to find themselves inside. Two friends break in and discover that all exits have been sealed off. The creature that hunts them is growing hungry for their blood and there is no escape…",1.434,/kBZmNlqucAdEixHxm40vWmqIgkX.jpg,2018-07-20,0,83.0,Released,,Blood Bags,False,4.7,3,"Horror,",,,"en,it,ru,","IT,",0,,"blood bags,",4,1,"Emiliano Ranzani,"
Jill Bilcock: Dancing the Invisible,en,False,0,,,498378,tt8027180,"With credits including Strictly Ballroom, Muriel’s Wedding, The Dish, Moulin Rouge!, Romeo + Juliet and Road to Perdition Jill Bilcock is regarded as one the world’s great film editors. Axel Grigor’s hugely entertaining documentary traces Bilcock’s journey from Melbourne film student in the 1960s to working as an extra in Bollywood movies and learning her craft when Australia had virtually no feature film industry. Bilcock’s cheeky charm and illuminating appearances by key collaborators make this a must-see for film lovers.",1.011,/6aaSE2ik8l3ByGanQY5lolIEQjN.jpg,2018-07-05,0,98.0,Released,,Jill Bilcock: Dancing the Invisible,False,6.3,3,"Documentary,",,,,"AU,",0,,"filmmaking,",4,6,"Axel Grigor,"
తేజ్... I Love You,te,False,0,/ohoioQ9TmOnDFEVA8hpDnGDC4LY.jpg,,534333,tt8344532,"Tej, a youngster who's highly attached to his family, is banished from his home by his uncle. He then finds himself in London, where he falls in love with Nandini. After long pursuit, he manages to win over her heart, but before she could even tell him, a tragic incident puts a full stop to their love story.",1.009,/2KoUF7wTr2Zbj9i39YlpMkAyyH8.jpg,2018-07-06,0,145.0,Released,,Tej... I Love You,False,7.0,1,"Romance,Drama,","Creative Commercials,",,"te,","IN,",0,,,10,8,"A. Karunakaran,"
ஜுங்கா,ta,False,0,/w7Bzj3j1LWUV1hifsj29wcEPZDR.jpg,,493177,tt7483340,"A simpleton has to turn into a quirky, albeit miserly, don to save his legacy and his ancestral property, a movie hall.",1.4,/w8St0xtX8nc2EnIHhXIwRX45K5e.jpg,2018-07-27,0,157.0,Released,,Junga,False,6.8,9,"Action,Comedy,","A & P GROUPS,Vijay Sethupathi Productions,",,"ta,","IN,",0,,"neo-noir,gangster comedy,",14,17,"Gokul,"
साहेब बीवी और गैंगस्टर 3,hi,False,0,/5EQImn48YFu2Z0Eekq2cSN4i40c.jpg,,534686,tt7695014,"It’s the third edition of Saheb, Biwi Aur Gangster series where it’s survival of the wittiest and the wealthiest. Will the royal couple Madhavi Devi and Aditya Pratap Singh live to tell the tale of relentless plotting, scheming and backstabbing?",1.4,/92mhRkrhOiQmtwDXGSkC0ULDS3Q.jpg,2018-07-27,0,140.0,Released,,"Saheb, Biwi Aur Gangster 3",False,5.0,2,"Action,Drama,Thriller,","Jar Pictures,Rahul Mittra Films,",Saheb Biwi Aur Gangster Collection,"hi,","IN,",0,,,11,29,"Tigmanshu Dhulia,"
മൈ സ്റ്റോറി,ml,False,0,/l4ULoBILCOi7N6PoKwCmkkOSFoE.jpg,,497371,tt5884834,"Jay is an aspiring actor. When a pretty and talented Thara, an established heroine, falls in love with him, he is forced to make a difficult choice.",0.6,/bc6NvP5QH89rdsMlZjRBQZZGdnM.jpg,2018-07-06,0,139.0,Released,,My Story,False,3.8,4,"Romance,","Roshni Dinaker Productions,",,"ml,","IN,",0,,"woman director,",12,8,"Roshni Dinaker,"
"Es ist aus, Helmut",de,False,0,,,567015,,,0.6,,2018-07-26,0,0.0,Released,,"Es ist aus, Helmut",False,0.0,0,"Comedy,",,,,"DE,",0,,,14,1,"Petra Lüschow,"
ഒരു പഴയ ബോംബു കഥ,ml,False,0,/dlvna1u68OsenLlv4qQ4Ee8S4ci.jpg,,542276,tt8016666,"Disabled Sreekuttan and his buddy Bhavyan are a simpletons without many dreams. However, the duo will not tolerate insults and humiliation. After being disgraced by a newly-joined police officer in their village, they set out to take revenge.",1.037,/vMSGmUWHiwWLWyh4jhHlvWRaPpc.jpg,2018-07-20,0,147.0,Released,,Oru Pazhaya Bomb Kadha,False,5.0,4,"Comedy,Romance,","United Global Media Entertainments,",,"ml,",,0,,,13,2,"Shafi,"
The Man Who Loved Flowers,en,False,0,,,524604,,"The past, present, and future come to haunt a man and his wife.",0.98,/fpNRbZuC0QPnBqXfSSVTnF65mEk.jpg,2018-07-14,0,13.0,Released,,The Man Who Loved Flowers,False,0.0,0,"Drama,Thriller,",,,"en,","US,",0,,,8,6,"Brendan Michaels,"
A Play,en,False,0,/jG9xR8V5Za3jfBkpDSXdJUdXAGb.jpg,,535738,tt8308676,Two friends go to see a play and realize just how terrifying supporting the arts can be.,0.916,/iGMqvmZtOXAinOhDOHx739iWP1G.jpg,2018-07-01,0,10.0,Released,,A Play,False,0.0,0,"Comedy,",,,,,0,,"short,",10,39,"Nino Mancuso,"
Wo kein Schatten fällt,de,False,0,,,508780,tt6881432,"After three years at boarding school, Hanna is returning home to her little village to help her father's butcher’s shop during her break. Soon she learns that she is not welcome in the village. Everyone remembers the horrific news story about her mother’s death which was followed by the discovery of three dead men in the marsh. Superstition rules the village and everyone believes her mother was a witch that lured the men into the marsh directly to their death. While struggling to make friends, she meets extroverted city girl Eva. Thinking she has finally found a friend, Hanna’s confidence, and with that her ""power"", starts to grow, while scary accidents begin to happen around her.",0.979,/mlkGytp4ceoXORn8EljEi0nbdZq.jpg,2018-07-01,0,96.0,Released,,Hanna's Homecoming,False,6.5,4,"Mystery,Drama,Horror,","NDR,",,"de,","DE,",0,,"woman director,",9,2,"Esther Bialas,"
The Late Batsby,en,False,0,/gNDa9CzjjRLWI99NubhVAXkhZOD.jpg,,536584,tt8421602,Batgirl is annoyed when her friends go to face a villain without her.,0.756,/zVO4Y36FaTvlccPv1vJr5LJ6I87.jpg,2018-07-27,0,4.0,Released,,The Late Batsby,False,7.7,3,"Animation,Comedy,Family,","Warner Bros. Pictures,Warner Bros. Animation,DC Entertainment,DC Comics,",,"en,","US,",0,,,4,11,"Jean Kluska,"
Mitra,fr,False,0,,,538064,tt9030752,"Winter 2012 - Committed against her will in a psychiatric hospital in Tehran, Iranian psychoanalyst Mitra Kadivar begins a correspondence by email with Jacques-Alain Miller, founder of the World Association of Psychoanalysis. Summer 2017 - An artistic team creates an opera inspired by these exchanges while absorbing the reality of the Montperrin psychiatric hospital in Aix-en-Provence.",0.6,/pHlkXAjssKitPOKd4KCNKul1hpH.jpg,2018-07-13,0,83.0,Released,,Mitra,False,7.7,3,"Drama,Documentary,","Film de Force Majeure,Thank You & Good Night Productions,",,"fr,","BE,FR,",0,,,5,2,"Jorge Léon,"
Battle,en,False,0,,,537991,,"Film meets music video as two dancers engage in a duel of escalating weaponry that turns dark and humorous. This is a project of San Francisco Dance Film Festival’s Co-Laboratory, in which filmmakers and choreographers are paired together and given one week to make a film, in this case RAWDance and director Shelley Lewis.",1.162,,2018-07-24,5,,Released,,Battle,False,0.0,0,,,,,"US,",0,,,0,1,"Shelley Lewis,"
속닥속닥,ko,False,0,/fw0PlNBSWxfBLAEedLhUGF8HxoE.jpg,,535186,tt8737130,"Six high school students, who have finished their college entrance examinations, accidentally discover a haunted house with eerie rumors to it. Inside there, the students start to hear the whispers of death and vanish one by one, as unstoppable, extreme terror engulfs them.",0.942,/3JzHauIlwmhTf1xhpRaLcQMuje6.jpg,2018-07-13,0,91.0,Released,"When you hear the whisper, don’t talk back.",The Whispering,False,7.0,3,"Horror,Mystery,","kth,Kkuljam Company,Gnos,Fiveday,",,"ko,","KR,",0,,,9,2,"Sam Choi,"
ルームロンダリング,ja,False,0,/yUufIJdrFFyJjzR7OFUnwyuUoUJ.jpg,,532677,tt7724322,"Yakumo Miko's father died when she was 5 years old. The next year, Miko mother went missing. Miko then moved in with her grandmother, but, at the age of 18, Miko's grandmother passes away. She shuts herself away from others. One day, her uncle from her mother's side, Ikazuzi Goro appears. He sets up a place for Miko to live and also a place for her to do part-time work. Her part-time job is ""room laundering."" After starting her job, Miko sees ghosts. She struggles to solve the worries of the ghosts who are staying in rooms. Ikazuzi Goro tells Miko that her mother was able to see ghosts which affected her. Miko asks him to find her mother.",0.689,/lkyFRdf1Nj3ncYLz4i3OOEciaFf.jpg,2018-07-07,0,108.0,Released,,Room Laundering,False,9.5,1,"Drama,",,,"ja,","JP,",0,,,11,1,"Kenji Katagiri,"
Paris Song,en,False,0,,,583752,tt8198998,"Based on a true story, a small-town Kazakh singer, Amre Kashaubayev, journeys to Paris to compete in an international singing competition at the 1925 Paris Expo. He meets American songwriter George Gershwin forming a beautiful and unlikely friendship. While Amre’s talent for singing opens up an exciting new world outside Kazakhstan, he is forced to choose between following his singing career and remaining loyal to his home country.",0.969,/3jUs5fOKPWaAm9GziLdmWBF0cnc.jpg,2018-07-04,0,90.0,Released,,Paris Song,False,9.0,2,"Drama,History,",,,"en,","KZ,LV,US,",0,,,17,2,"Jeff Vespa,"
Koki-Koki Cilik,id,False,0,,,534374,tt8517236,Savory adventures await for a young boy who attends a prestigious cooking camp and competes with other child chefs in a culinary championship.,0.6,/w3SaGuhZXn795S3aAQVCZU4Q3qA.jpg,2018-07-06,0,91.0,Released,,Koki-Koki Cilik,False,7.0,1,"Drama,Family,","MNC Pictures,",,"id,","ID,",0,,,4,2,"Ifa Isfansyah,"
Moronga,es,False,0,,,373224,tt4247172,"A psychotic US marine becomes an agent of chaos in a village in southern Mexico during a social uprising. On his journey towards Death, he discovers the truth behind a local tragedy involving a mysterious pregnant girl, and decides to do something about it... but gets it all wrong.",0.926,/34ggaXHTRbff36yEC4Y89hseZqJ.jpg,2018-07-26,0,99.0,Released,One Gringo. One Pueblo. Mucho Problemo.,Moronga,False,5.0,1,"Mystery,","Hydra Media,Elite Studios,",,"en,es,","MX,",0,,,10,3,"John C. Dickie,"
കിനാവള്ളി,ml,False,0,/uHw6Oc6sUiSudhqTH9cuY8ubvVz.jpg,,542104,tt8090628,"Ever since Vivek got married to college sweetheart Ann, he hasn’t been in touch with his childhood friends. Four years later, Ann invites his friends for a surprise reunion to their pre-independence era bungalow which is rumoured to be haunted.",1.218,/pLbGkrv6FDSGe5rWe79Ad45vq5V.jpg,2018-07-27,0,141.0,Released,,Kinavalli,False,4.5,2,"Fantasy,Horror,Comedy,",,,"ml,ta,","IN,",0,,,7,20,"Sugeeth,"
Bañeros 5: Lentos y cargosos,es,False,0,/32kXe6Rex9DAPCsOxB26OhmGViP.jpg,,531841,tt8835640,"31 years after the first Bañeros, comes the fifth installment of the saga in which the spa is to be sold to new owners, unless the bañeros find a way to collect the money to pay what they owe and avoid losing their place of work.",1.218,/wZESAWVUJKHZpY9JnLBYRJyJMJa.jpg,2018-07-12,0,86.0,Released,,Bañeros 5: Lentos y cargosos,False,5.3,2,"Comedy,","Argentina Sono Film,JC Producciones y Distribuciones,",,"es,","AR,",0,,,12,6,"Rodolfo Ledo,"
洗骨,ja,False,0,/AdpgGFPu2GGgb6fAIVcqy8qV5fp.jpg,,529860,tt8954044,"A visibly pregnant Yuko returns home to find her family still grappling with the recent passing of her mother, Emiko, while her father becomes increasingly withdrawn and her older brother hopelessly combative.",1.4,/1GEZJpkpAtzogNQXBKtpjocRT79.jpg,2018-07-21,0,111.0,Released,,Born Bone Born,False,9.0,2,"Drama,Comedy,",,,"ja,","JP,",0,,,4,2,"Gori,"
Inside Facebook: Secrets of the Social Network,en,False,0,,,542016,tt8713448,"Dispatches goes undercover in the secretive world of the people who decide what can and can't be posted on Facebook, exploring how their decisions are made and the impact they have on users.",0.908,/9xVNVRrfwuIyx4HqTZOKXTd07oV.jpg,2018-07-17,0,47.0,Released,,Inside Facebook: Secrets of the Social Network,False,0.0,0,"Documentary,",,,,,0,,,0,1,"Toby Paton,"
Mission 8 - From The First Idea To The First Race,en,False,0,,,538646,,"Dubbed Mission 8, this documentary will follow the production process, the hiccups the engineers had to overcome as well as the way drivers and other parties involved in its making had to work together to bring out a car worthy of the M stripes.",0.904,/nhe6Gk6zaD8xFcQvpNt7lWYRRgU.jpg,2018-07-09,0,63.0,Released,,Mission 8 - From The First Idea To The First Race,False,0.0,0,"Documentary,Adventure,","RTV Film & Television GmbH,",,"en,de,","DE,",0,,"bmw,motorsport,",3,2,"Lukas Lukincic,"
Swansong,en,False,0,,,560073,,An elderly angel goes on his journey through his retirement home and beyond as he lives out his final moments. As he is pushed down the drab corridor he nods goodbye to his fellow residents and disappears through a door for his definitive performance.,0.899,/aaooB9rlK1B2MjlBqg72AKtG5qY.jpg,2018-07-11,0,4.0,Released,,Swansong,False,0.0,0,"Drama,Fantasy,Music,",,,,"GB,",0,,,1,1,"Joseph Lynn,"
Devin Townsend Project: Ocean Machine – Live at the Ancient Roman Theatre Plovdiv,en,False,0,/njGYk19GIeYlIueikUvqEzv8YSv.jpg,,536630,,"On the 22nd September 2017, Devin Townsend Project played a special show at the Ancient Roman Theatre in Plovdiv, Bulgaria, celebrating the 20th anniversary of the landmark Ocean Machine album in full, as well as a set of fan-requested tracks alongside the Orchestra and Choir of Plovdiv State Opera. This concert was filmed and released as 'Ocean Machine - Live at the Ancient Roman Theatre Plovdiv'.",0.934,/avzj3gYzrf0UbDl1UkI3XMb1Zlx.jpg,2018-07-05,0,180.0,Released,,Devin Townsend Project: Ocean Machine – Live at the Ancient Roman Theatre Plovdiv,False,9.0,1,"Music,",,,,,0,,"music,concert,electronic music score,",1,0,"Joseph Lynn,"
Saving Fiona,en,False,0,,,613014,tt8294496,"On a cold January day in 2017, nearly two months before due date, Nile hippopotamus Bibi gave her keepers at the Cincinnati Zoo and Botanical Garden a big surprise: a tiny newborn hippo, no bigger than a football. The first premature hippo born and raised in captivity, baby Fiona was an underdog from the start: she couldn't nurse, she couldn't stay hydrated, and she wasn't thriving. But the staff at the zoo knew they could save her. They had to study the makeup of hippo milk for the first time ever and reach out to medical colleagues, including a team at the local children's hospital with superior vein-finding skills, to ensure that Fiona would begin to gain weight and become healthy. She soon became an internet sensation, her pictures and videos garnering thousands and thousands of likes and fans on Instagram and Facebook. Now a Fiona appearance at the Zoo mimics a Beatles concert. But what made this little hippo such a big hit all over the world?",0.654,/3IpN1GbphaqA9vRc1h5QqsJHgue.jpg,2018-07-17,0,22.0,Released,,Saving Fiona,False,0.0,0,"Documentary,Family,","Dreamscape Media,",,"en,","US,",0,,,1,5,"Andy T. Jones,"
"1968: A Year of War, Turmoil and Beyond",en,False,0,/sYIA9tdXcH2IrjVLmvRCpSYhQHe.jpg,,616735,tt9416886,"The Tet Offensive during the Vietnam War, the Civil Rights Movement, the May events in France, the assassinations of Martin Luther King and Robert F. Kennedy, the Prague Spring, the Chicago riots, the Mexico Summer Olympics, the presidential election of Richard Nixon, the Apollo 8 space mission, the hippies and the Yippies, Bullitt and the living dead. Once upon a time the year 1968.",0.684,/wyDrhCTHBNsLfL2r47XZ4vt0v6D.jpg,2018-07-20,0,44.0,Released,,"1968: A Year of War, Turmoil and Beyond",False,6.0,1,"Documentary,History,TV Movie,","3DD Productions,Sky Arts,",,"en,","GB,",0,,"cold war,vietnam war,civil rights,martin luther king,pop music,usa history,1960s,czech history,french history,",14,9,"Lyndy Saville,"
This Side of the Dirt,en,False,0,/2fXSfXQXGQjtFaHEsCpCbf1fWSZ.jpg,,590944,tt5929538,"Adapted from the play written by Austinite vodka maker Tito Beveridge, from Tito's Vodka, 'This Side of the Dirt' is a Texas family drama steeped in satire and humor.",0.89,/q1vBfVyUzPIwPzxsmBhvNebQAnn.jpg,2018-07-20,0,,Released,,This Side of the Dirt,False,7.0,1,"Drama,",,,,,0,,,0,1,"Ty Roberts,"
Forgive-Don't Forget,en,False,0,,,542896,tt2402114,"At its core, Forgive–Don’t Forget is about the connection between two very different cultures and the importance of remembrance. When Japan surrendered to the U. S. at the end of World War II, numerous Japanese swords were confiscated and taken back to the States. The Japanese Sword, while once a symbol of wartime aggression, is also deeply embedded in Japan’s rich history and spiritual heritage. In order to better understand the past and build a bridge between cultures in the present, an American filmmaker attempts to return one of these surrendered swords to its original owner.",0.89,/g2nD6BN2WBD5MaWtiXkd4IJcnA.jpg,2018-07-31,0,70.0,Released,,Forgive-Don't Forget,False,9.0,1,"Documentary,",,,,,0,,,0,0,"Ty Roberts,"
Lara and the Beat,en,False,0,/A6yAYV56yhSMcLWIvgKHO6gOGmC.jpg,,583139,tt7819668,Two young and beautiful sisters are caught in the center of a financial scandal with their late parents' media empire. The two are forced out of their privileged bubble and must learn to build their own future - through music and enterprise - to salvage their family's past.,0.88,/7YAOc97XxpHhB3n8R6lwfMd7oqh.jpg,2018-07-20,0,129.0,Released,,Lara and the Beat,False,0.0,0,"Drama,Romance,Music,",,,"en,","NG,",0,,,7,1,"Tosin Coker,"
Explorando las Estrellas,en,False,0,/u5AJbxxvTqZYoivtov2b1jtOZd9.jpg,,712951,,"Often described as the oldest of the sciences, astronomy is today one of the most modern and dynamic. In four corners of the planet, giant telescopes are affected as our eyes pop out of the ground and affect our understanding of the Universe. In the most important observatories in the world, in Chile, Hawaii and the Canary Islands, a new generation of astronomers, engineers and technicians are writing the next chapter of our knowledge of the Universe. This documentary takes us to meet these ""star people"" to discover what makes their hearts beat, but also to understand how astronomy decrypts our past and shapes our future.",0.869,/rFS1D6zNvJmyvUfxhQ9NjRYCHPn.jpg,2018-07-19,0,51.0,Released,,Explorando las Estrellas,False,0.0,0,"Documentary,",,,"es,",,0,,,0,1,"Laurent Gracia,"
Metal Heart,en,False,0,,,471977,tt7359786,"Twin sisters Emma and Chantal couldn't be more unalike. When their parents leave them alone for the summer, their simmering sibling rivalry threatens to boil over and change their relationship and lives forever.",0.869,/6HoWwoeNuHxb3wNf8iYp6kqG6Ar.jpg,2018-07-14,0,90.0,Released,,Metal Heart,False,0.0,0,"Comedy,Drama,","Treasure Entertainment,",,"en,","IE,",0,,,7,8,"Hugh O'Conor,"
War,en,False,0,,,546512,tt8714388,"Possibly set in 1942 or 1805, a WWII soldier finds himself lost and in search for war.",1.15,/m8Yw8vsnUoVN74AUfjovqqrT7iJ.jpg,2018-07-31,0,5.0,Released,,War,False,0.0,0,"Comedy,",,,,,0,,,4,4,"Danny Sangra,"
In Dark Places,en,False,0,,,539068,tt8106620,"In Dark Places is the gripping story of an innocent man, imprisoned for two decades for a crime he did not commit, and an ex-cop's heroic battle to win him his freedom.",0.867,/pC9wsjvKrDJyE42USPQPOSsiwex.jpg,2018-07-22,0,94.0,Released,,In Dark Places,False,0.0,0,"Drama,Crime,","South Pacific Pictures,10,000 Company,",,"en,mi,","NZ,",0,,"new zealand,wrongful imprisonment,wrongful conviction,false confession,",43,90,"Michael Bennett,"
Then & Now,en,False,10000,,,577208,tt8544078,No overview given.,0.679,,2018-07-01,0,,Released,,Then & Now,False,10.0,1,"Drama,",,,,"US,",0,,,5,5,"Niki Koss,"
Payday,en,False,0,/sOWSNyyzIcId11IrdHPwbf3e90p.jpg,,652406,tt8960334,"After an expensive night out, two flatmates get tangled in an overnight misadventure to recover their rent money to pay their dead landlord's daughter.",0.863,/jyQEkJgct0bKF9smP7h6dPGFEYT.jpg,2018-07-13,0,110.0,Released,The solution is only a crime away,Payday,False,0.0,0,"Comedy,","Shire Productions,",,"en,","NG,",0,,"nollywood, nigerian cinema,",8,2,"Cheta Chukwu,"
Broken Promises 4-Ever,en,False,0,,https://indigenousfilm.co.za/movie-archive/broken-promises/,539662,,"New generation. Same problems. The hilarious 4th instalment of the popular and successful franchise is back! More adventures with the Padayachee family, and the people close to them.",0.649,/rnP2Xe2uPFqjSSN3UO3tjQ6s9Mt.jpg,2018-07-27,0,98.0,Released,,Broken Promises 4-Ever,False,0.0,0,"Comedy,","Garuda Motion Pictures,",,"en,hi,","ZA,",0,,,4,1,"Kumaran Naidu,"
Ladies Of Soul 2018,en,False,0,/fvhCeUe78zpQzrMgS11uQJenL3G.jpg,,628108,,"Concert registration from Ladies of Soul. Edsilia Rombley, Berget Lewis, Glennis Grace and Candy Dulfer share the stage with DJ Irwan, Trijntje Oosterhuis, Leona Philippo and JT Taylor from Kool & The Gang, among others.",0.862,/9V6fRDbOPfbfdlrxwo32r7wQbAq.jpg,2018-07-20,0,140.0,Released,,Ladies Of Soul 2018,False,0.0,0,,,,,,0,,,0,0,"Kumaran Naidu,"
식구,ko,False,0,/7WPZFLLW0jqQ1jGrwOl9NBr2oIE.jpg,,535638,tt6081436,An ex-con enters a house without being invited to live with a married couple with intellectual disabilities and their seven-year-old daughter.,0.899,/8SSuyVL8P8gPXnFciAc6oE6CYOQ.jpg,2018-07-12,0,113.0,Released,,The Soup,False,0.0,0,"Drama,","Storm Pictures Korea,",,"ko,","KR,",0,,"based on a true story,uninvited guest,",5,6,"Lim Young-hoon,"
NJPW G1 Climax 28: Day 2,en,False,0,/9N2Rft1kY1DmEgbrIeAAujkw9xP.jpg,,754579,,"The second night of the 28th edition of the G1 Classic which begins the B Block matches. Taking place at the Ota City General Gymnasium in Tokyo, the show is headlined by Tetsuya Naito vs. Kenny Omega.",0.6,/jn9ZWx0tAZUWTj0xBblCdeMaqTF.jpg,2018-07-15,0,0.0,Released,,NJPW G1 Climax 28: Day 2,False,0.0,0,,,,,,0,,,30,0,"Lim Young-hoon,"
الرجل الأخطر,ar,False,0,,,725071,,,0.6,/12bstzVsLIeJzfbWBy2HKerXrCp.jpg,2018-07-11,0,0.0,Released,,الرجل الأخطر,False,0.0,0,"Comedy,",,,,"EG,",0,,,12,0,"Lim Young-hoon,"
Jugando a bailar,es,False,0,/d15dscV9gBjkFIa2HMhdpkPIuzV.jpg,,694722,tt7806572,Two debt-ridden friends recruit a little league baseball team to participate in a tournament with a big cash prize.,0.86,/khbWEbYoJfEbXLSHl0LSgrIV9wP.jpg,2018-07-12,0,0.0,Released,,Jugando a bailar,False,0.0,0,"Comedy,Family,","Anillo Films,Miranda Films,",,"es,","DO,",0,,"baseball,ballet,",22,5,"Roberto Angel Salcedo,"
Flat no 609,en,False,0,/eK9o7KlfagNsUKeILnFzIlyU7ZD.jpg,,648738,tt8983140,A couple moves into a beautiful duplex and starts experiencing paranormal activities.,0.899,/Pb3Hgof3AqpAv5CyQIV8JuX2DZ.jpg,2018-07-31,0,109.0,Released,,Flat no 609,False,0.0,0,"Thriller,",,,,"IN,",0,,,4,1,"Arindam Bhattacharya,"
My Secret Lake,en,False,0,,,643916,tt8254618,"When Cristian invites Angel to his home after not seeing him for a year, his plans to remember happy become overshadowed by the scars of a troubled past.",0.6,/9pXduStsAgHFeo3t37hsmBIOtPE.jpg,2018-07-22,0,34.0,Released,,My Secret Lake,False,0.0,0,,,,,,0,,,0,1,"Yael Deynes,"
Flesh Memory,fr,False,0,,,565730,tt9021184,"At age 33, Finley Blake lives alone in a remote house in Austin, Texas. Since her divorce, she has been fighting to get back custody of her son, who was removed from her because of the supposedly immoral nature of her work. Finley is a camgirl: she earns her living by performing customized sexual scenes online.  Flesh Memory is a document of a few days in her life, which is at once profoundly isolated and populated by virtual presences, a life attuned to screens, to so many distant interfaces connecting her to the outside world. The background to Finley’s performance life is her custody battle for her son.",0.86,/lx62EgXy5YvnSQvNmM5W9RZkJso.jpg,2018-07-12,0,59.0,Released,"A portrait of Finley, mother and camgirl",Flesh Memory,False,4.7,7,"Documentary,",,,"en,","FR,",0,,,1,2,"Jacky Goldberg,"
Alien Threads,en,False,0,,,537988,,"An original animation about spiders, webs, and DNA, inspired by a viewing of Louise Bourgeois’s sculptures at MoMA.",0.86,,2018-07-24,0,6.0,Released,,Alien Threads,False,0.0,0,,,,,"US,",0,,,0,1,"Eva Ingolf,"
Nocturno,es,False,0,,,502872,tt6525148,Plot is unknown,0.86,,2018-07-30,0,,Released,,Nocturnal Ripper,False,0.0,0,"Thriller,Horror,","BHE Films,",,"es,","CL,",0,,"serial killer,",3,3,"Alejandro Diaz Retamal,"
Spatss!,en,False,0,,http://breakoutentertainment.com/portfolio/230/,451348,tt6254718,"This is the story of a man, who on his way home, finds a pair of shoes on a trash can. Once he tries them on, he is no longer the master of his destiny.",1.399,/jRFGDI100scvVwrsuuBSTHnEYCv.jpg,2018-07-29,0,14.0,Released,,Spatss!,False,0.0,0,"Comedy,","Les Films Rebel Art,",,,"CA,",0,,"magic,short,",7,8,"Régis Loisel,"
Jandek: Houston Tuesday,en,False,0,,,709990,,Concert video by Jandek,0.648,,2018-07-01,0,0.0,Released,,Jandek: Houston Tuesday,False,0.0,0,"Music,","Corwood Industries,",,"en,",,0,,"concert,concert film,",2,0,"Régis Loisel,"
성인식,ko,False,0,/xZ3JTPfXVkh7A2keCmryvD0Zv1y.jpg,,560755,,"Baekseol is a 29 year old college student in Seoul. She recently failed to become a regular employee and is considering going to graduate school. But out of the blue, her mother –Haesook – visits from Daegu and announces that she wants to travel the world alone in order to fully live her life.",0.6,/mI9keDBo1ju7iElQiZb35LGMDpe.jpg,2018-07-06,0,27.0,Released,,Coming of age,False,0.0,0,"Drama,","Korean Academy of Film Arts (KAFA),",,"ko,","KR,",0,,,2,5,"Oh Jung-min,"
Paradoxical,en,False,1000,,https://www.youtube.com/user/houstonproductions1?disable_polymer=true,514996,,A reckless teenager is leaving school when he inadvertently wanders into a place where time and space are warped...and there might be someone else there with him.,0.859,/cOEzuVWUa36AqZrNpyQQHCdD8Ak.jpg,2018-07-06,0,13.0,Released,Don't make the same mistake twice.,Paradoxical,False,0.0,0,"Thriller,","HP1,",,"en,",,0,,,2,1,"Houston Coley,"
Jean-François i el sentit de la vida,ca,False,0,/eRWrybFWSub6XxX2HJWsKtKx4yg.jpg,,518492,tt4211620,"A twelve-year-old existentialist kid runs away from home to meet his favorite philosopher, Albert Camus, not knowing he has been dead for fifty years. On his way he finds love and rejection for the first time in his life.",0.854,/ujeL8eVhq3eVKHKRoykv99sT13E.jpg,2018-07-06,0,85.0,Released,,Jean-François and the Meaning of Life,False,6.7,6,"Adventure,Comedy,Family,","Mate Producciones S.A.,A Contraluz Films,",,"ca,en,fr,es,","ES,FR,",0,,,5,2,"Sergi Portabella,"
